db_id_a	db_id_b	name_a	name_b	name_yi_a	name_yi_b	org_type_a	org_type_b	matched_fields	score	signal	type_match	linked_a	linked_b	suggested_action	suggested_keep	suggested_drop	reviewer_decision	reviewer_notes
565	671	לאָנדאָנער יידישן פֿאָלקס-טעאַטער	לאָנדאָנער יידישן פּאַוויליאָן-טעאַטער		לאָנדאָנער יידישן פּאַוויליאָן-טעאַטער			לאָנדאָנער יידישן פֿאָלקס-טעאַטער ~ לאָנדאָנער יידישן פּאַוויליאָן-טעאַטער	0.839	phonetic_full	Y	ORG-C01362	ORG-C03967	REVIEW	565	671		
1005	1056	טרופּע פֿון ניומאָן-פינקל	אַנעטאַ פינקעלס טרופּע	טרופּע פֿון ניומאָן-פינקל	אַנעטאַ פינקעלס טרופּע	traveling company	traveling company	<surname>פינקל ~ <surname>פינקעל	0.833	surname_phonetic	Y	ORG-C05759	ORG-C07084	REVIEW	1005	1056		
1052	1430	קראַנער	קאָנער	קראַנער	קאָנער	traveling company	traveling company	קראַנער ~ קאָנער	0.833	phonetic_full	Y	ORG-C03900	ORG-C06034	REVIEW	1052	1430		
109	669	Adler Theatre	שילער טעאַטער		שילער טעאַטער		theatre	אַדלער טעאַטער ~ שילער טעאַטער	0.833	phonetic_full	N		ORG-C04739	REVIEW	669	109		
110	676	Artef Theatre	אַרט טעאַטער		אַרט טעאַטער		theatre	אַרטעפֿ טעאַטער ~ אַרט טעאַטער	0.833	phonetic_full	N	ORG-C05792	ORG-C00363	REVIEW	110	676		
1188	1211			יידישע טעאַטער-סטודיע	קיעווער סטודיאָ-טעאַטער	Theatre	Theatre	<surname>סטודיע ~ <surname>סטודיא	0.833	surname_phonetic	Y	ORG-C02283_Q01	ORG-C05284	REVIEW	1188	1211		
1191	1283			יידישן טעאַטער	יידישע טעאַטער געזעלשאַפֿט	Theatre	Theatre	<surname>יידישן ~ <surname>יידישע	0.833	surname_phonetic	Y	ORG-C01387_Q25	ORG-C01387_Q46	REVIEW	1191	1283		
1203	1211			קיעווער סטוּדיע	קיעווער סטודיאָ-טעאַטער	Theatre	Theatre	<surname>סטודיע ~ <surname>סטודיא	0.833	surname_phonetic	Y	ORG-C03977	ORG-C05284	REVIEW	1203	1211		
1211	1285			קיעווער סטודיאָ-טעאַטער	יידישע טעאַטער-סטודיע	Theatre	Theatre	<surname>סטודיא ~ <surname>סטודיע	0.833	surname_phonetic	Y	ORG-C05284	ORG-C02283_Q04	REVIEW	1211	1285		
1387	1427	טרופּע גוזיק-סאָבסיי	טרופּע קאמינסקי-סאָבזיי	טרופּע גוזיק-סאָבסיי	טרופּע קאמינסקי-סאָבזיי	traveling company	traveling company	<surname>סאבסיי ~ <surname>סאבזיי	0.833	surname_phonetic	Y	ORG-C04924	ORG-C06391	REVIEW	1387	1427		
168	353	Casino Teater (previously Gilmore's)	Nowy Teatr			Theatre	Theatre	<surname>teater ~ <surname>teatr	0.833	surname_phonetic	Y			REVIEW	168	353		
176	684	Lyric Theatre	גריק-טעאַטער	ליריק-טעאַטער	גריק-טעאַטער			ליריק-טעאַטער ~ גריק-טעאַטער	0.833	phonetic_full	Y		ORG-C01329	REVIEW	684	176		
181	839	Abraham Fiszon Troupe	מישע פישזאָנס טרופּע		מישע פישזאָנס טרופּע	Traveling Company	traveling company	<surname>פיסזאן ~ <surname>פישזאנ	0.833	surname_phonetic	Y		ORG-C06108	REVIEW	839	181		
181	890	Abraham Fiszon Troupe	טרופּע קאָמפּאַניעעץ-פישזאָן		טרופּע קאָמפּאַניעעץ-פישזאָן	Traveling Company	traveling company	<surname>פיסזאן ~ <surname>פישזאן	0.833	surname_phonetic	Y		ORG-C03069	REVIEW	890	181		
197	657	Berger Troupe	בערנער אוניווערזיטעט	בערגער-טרופּע			education	<surname>berger ~ <surname>בערנער	0.833	surname_phonetic	N		ORG-C04695	REVIEW	657	197		
263	353	Groyse Teater	Nowy Teatr	גרויסע טעאַטער			Theatre	<surname>teater ~ <surname>teatr	0.833	surname_phonetic	N			REVIEW	263	353		
296	353	Kamer-teater	Nowy Teatr	קאַמער-טעאַטער			Theatre	<surname>teater ~ <surname>teatr	0.833	surname_phonetic	N			REVIEW	296	353		
296	639	Kamer-teater	זומער-טעאַטער	קאַמער-טעאַטער				קאַמער-טעאַטער ~ זומער-טעאַטער	0.833	phonetic_full	Y		ORG-C03498	REVIEW	639	296		
325	794	Littman Troupe	משה ליפּמאָןס טרופּע	ליטמאַנס טרופּע	משה ליפּמאָןס טרופּע		traveling company	<surname>ליטמאנ ~ <surname>ליפמאן	0.833	surname_phonetic	N		ORG-C04966	REVIEW	794	325		
325	821	Littman Troupe	טרופּע פֿון ליפּמאַן	ליטמאַנס טרופּע	טרופּע פֿון ליפּמאַן		traveling company	<surname>ליטמאנ ~ <surname>ליפמאן	0.833	surname_phonetic	N		ORG-C02053	REVIEW	821	325		
367	1019	Rappel Troupe	טרופּע קאָמפּאַנעעץ-ראָפּעל		טרופּע קאָמפּאַנעעץ-ראָפּעל	Traveling Company	traveling company	<surname>ראפפעל ~ <surname>ראפעל	0.833	surname_phonetic	Y		ORG-C05968	REVIEW	1019	367		
367	469	Rappel Troupe	ראַפּעלס טרופּע		ראָפּעל	Traveling Company	Traveling Company	ראַפּפּעל טרופּע ~ ראַפּעלס טרופּע	0.833	phonetic_full	Y		ORG-C00009	REVIEW	469	367		
367	922	Rappel Troupe	קאמינסקי-ראָפּעל		קאמינסקי-ראָפּעל	Traveling Company	traveling company	<surname>ראפפעל ~ <surname>ראפעל	0.833	surname_phonetic	Y		ORG-C05736	REVIEW	922	367		
402	553	The Gayety Theatre	געיטי-טעאַטער			Theatre	Theatre	<surname>גייעטי ~ <surname>געיטי	0.833	surname_phonetic	Y		ORG-C01498	REVIEW	553	402		
419	1191	The Yiddish Theatre Society			יידישן טעאַטער	Theatre	Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C01387_Q25	REVIEW	1191	419		
419	575	The Yiddish Theatre Society	כאַרקאָווער יידישן טעאַטער		כאַרקאָווער יידישער טעאַטער	Theatre	Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C02798	REVIEW	575	419		
419	655	The Yiddish Theatre Society	שיקאַגער יידישן טעאַטער			Theatre	theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C04633	REVIEW	655	419		
419	658	The Yiddish Theatre Society	באַסטאָנער יידישן טעאַטער			Theatre	theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C04931	REVIEW	658	419		
419	664	The Yiddish Theatre Society	לאָדזשער יידישן טעאַטער		לאָדזשער יידישן טעאַטער	Theatre	theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C01000	REVIEW	664	419		
419	665	The Yiddish Theatre Society	קיעווער יידישן טעאַטער		קיעווער יידישן טעאַטער	Theatre	theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C03691	REVIEW	665	419		
419	726	The Yiddish Theatre Society			דאַנציגער יידישן טעאַטער	Theatre	Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C03385 | ORG-C02772_Q02	REVIEW	726	419		
426	353	Unzer teater	Nowy Teatr	אונזער טעאַטער			Theatre	<surname>teater ~ <surname>teatr	0.833	surname_phonetic	N	ORG-C00837		REVIEW	426	353		
447	1191	Yiddish Theatre Society			יידישן טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C01387_Q25	REVIEW	1191	447		
447	310	Yiddish Theatre Society	Leksikon fun yidishn teater (לעקסיקאן פון יידישן טעאטער Lexicon of Yiddish Theatre or Encyclopedia of the Yiddish Theatre)		לעקסיקאָן פון יידישן טעאַטער		Printer/Publisher	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N			REVIEW	310	447		
447	472	Yiddish Theatre Society	אָדעסער יידישן מלוכה-טעאַטער		אָדעסער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C00012	REVIEW	472	447		
447	500	Yiddish Theatre Society	ריגער יידישן מלוכה-טעאַטער		ריגער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C05354 | ORG-C05024	REVIEW	500	447		
447	575	Yiddish Theatre Society	כאַרקאָווער יידישן טעאַטער		כאַרקאָווער יידישער טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C02798	REVIEW	575	447		
447	655	Yiddish Theatre Society	שיקאַגער יידישן טעאַטער				theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C04633	REVIEW	655	447		
447	656	Yiddish Theatre Society	לאָנדאָנער יידישן טעאַטער					<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C04528	REVIEW	656	447		
447	658	Yiddish Theatre Society	באַסטאָנער יידישן טעאַטער				theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C04931	REVIEW	658	447		
447	662	Yiddish Theatre Society	פּאַריזער יידישן טעאַטער		פּאַריזער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C05247	REVIEW	662	447		
447	664	Yiddish Theatre Society	לאָדזשער יידישן טעאַטער		לאָדזשער יידישן טעאַטער		theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C01000	REVIEW	664	447		
447	665	Yiddish Theatre Society	קיעווער יידישן טעאַטער		קיעווער יידישן טעאַטער		theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C03691	REVIEW	665	447		
447	682	Yiddish Theatre Society	רומענישן יידישן טעאַטער		רומענישן יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C03341	REVIEW	682	447		
447	726	Yiddish Theatre Society			דאַנציגער יידישן טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C03385 | ORG-C02772_Q02	REVIEW	726	447		
447	780	Yiddish Theatre Society	ערשטע יידישע ביבליאָטעק		ערשטע יידישע ביבליאָטעק		library	<surname>יידיש ~ <surname>יידישע	0.833	surname_phonetic	N		ORG-C01426	REVIEW	780	447		
454	1191	Yung-yidish			יידישן טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C01387_Q25	REVIEW	1191	454		
454	1283	Yung-yidish			יידישע טעאַטער געזעלשאַפֿט		Theatre	<surname>יידיש ~ <surname>יידישע	0.833	surname_phonetic	N		ORG-C01387_Q46	REVIEW	1283	454		
454	310	Yung-yidish	Leksikon fun yidishn teater (לעקסיקאן פון יידישן טעאטער Lexicon of Yiddish Theatre or Encyclopedia of the Yiddish Theatre)		לעקסיקאָן פון יידישן טעאַטער		Printer/Publisher	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N			REVIEW	310	454		
454	472	Yung-yidish	אָדעסער יידישן מלוכה-טעאַטער		אָדעסער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C00012	REVIEW	472	454		
454	500	Yung-yidish	ריגער יידישן מלוכה-טעאַטער		ריגער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C05354 | ORG-C05024	REVIEW	500	454		
454	575	Yung-yidish	כאַרקאָווער יידישן טעאַטער		כאַרקאָווער יידישער טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C02798	REVIEW	575	454		
454	655	Yung-yidish	שיקאַגער יידישן טעאַטער				theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C04633	REVIEW	655	454		
454	656	Yung-yidish	לאָנדאָנער יידישן טעאַטער					<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C04528	REVIEW	656	454		
454	658	Yung-yidish	באַסטאָנער יידישן טעאַטער				theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C04931	REVIEW	658	454		
454	662	Yung-yidish	פּאַריזער יידישן טעאַטער		פּאַריזער יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C05247	REVIEW	662	454		
454	664	Yung-yidish	לאָדזשער יידישן טעאַטער		לאָדזשער יידישן טעאַטער		theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C01000	REVIEW	664	454		
454	665	Yung-yidish	קיעווער יידישן טעאַטער		קיעווער יידישן טעאַטער		theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C03691	REVIEW	665	454		
454	682	Yung-yidish	רומענישן יידישן טעאַטער		רומענישן יידישן טעאַטער			<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	Y		ORG-C03341	REVIEW	682	454		
454	726	Yung-yidish			דאַנציגער יידישן טעאַטער		Theatre	<surname>יידיש ~ <surname>יידישן	0.833	surname_phonetic	N		ORG-C03385 | ORG-C02772_Q02	REVIEW	726	454		
454	780	Yung-yidish	ערשטע יידישע ביבליאָטעק		ערשטע יידישע ביבליאָטעק		library	<surname>יידיש ~ <surname>יידישע	0.833	surname_phonetic	N		ORG-C01426	REVIEW	780	454		
472	1283	אָדעסער יידישן מלוכה-טעאַטער		אָדעסער יידישן טעאַטער	יידישע טעאַטער געזעלשאַפֿט		Theatre	<surname>יידישן ~ <surname>יידישע	0.833	surname_phonetic	N	ORG-C00012	ORG-C01387_Q46	REVIEW	472	1283		
472	419	אָדעסער יידישן מלוכה-טעאַטער	The Yiddish Theatre Society	אָדעסער יידישן טעאַטער			Theatre	<surname>יידישן ~ <surname>יידיש	0.833	surname_phonetic	N	ORG-C00012		REVIEW	472	419		
472	780	אָדעסער יידישן מלוכה-טעאַטער	ערשטע יידישע ביבליאָטעק	אָדעסער יידישן טעאַטער	ערשטע יידישע ביבליאָטעק		library	<surname>יידישן ~ <surname>יידישע	0.833	surname_phonetic	N	ORG-C00012	ORG-C01426	REVIEW	472	780		
500	1283	ריגער יידישן מלוכה-טעאַטער		ריגער יידישן טעאַטער	יידישע טעאַטער געזעלשאַפֿט		Theatre	<surname>יידישן ~ <surname>יידישע	0.833	surname_phonetic	N	ORG-C05354 | ORG-C05024	ORG-C01387_Q46	REVIEW	500	1283		
500	419	ריגער יידישן מלוכה-טעאַטער	The Yiddish Theatre Society	ריגער יידישן טעאַטער			Theatre	<surname>יידישן ~ <surname>יידיש	0.833	surname_phonetic	N	ORG-C05354 | ORG-C05024		REVIEW	500	419		
500	780	ריגער יידישן מלוכה-טעאַטער	ערשטע יידישע ביבליאָטעק	ריגער יידישן טעאַטער	ערשטע יידישע ביבליאָטעק		library	<surname>יידישן ~ <surname>יידישע	0.833	surname_phonetic	N	ORG-C05354 | ORG-C05024	ORG-C01426	REVIEW	500	780		
552	111	גאָרדן-טעאַטער	Bowery Garden Theatre				Theatre	<surname>גארדן ~ <surname>גארדען	0.833	surname_phonetic	N	ORG-C01069		REVIEW	552	111		
552	129	גאָרדן-טעאַטער	Terrace Garden Theatre				Theatre	<surname>גארדן ~ <surname>גארדען	0.833	surname_phonetic	N	ORG-C01069		REVIEW	552	129		
552	686	גאָרדן-טעאַטער	גאָלד-טעאַטער		גאָלד-טעאַטער		theatre	גאָרדן-טעאַטער ~ גאָלד-טעאַטער	0.833	phonetic_full	N	ORG-C01069	ORG-C01841	REVIEW	552	686		
552	878	גאָרדן-טעאַטער	גאָרדין		גאָרדין		traveling company	<surname>גארדן ~ <surname>גארדין	0.833	surname_phonetic	N	ORG-C01069	ORG-C00598	REVIEW	552	878		
556	557	רעווי-טעאַטער	סעוואָי-טעאַטער			Theatre	Theatre	רעווי-טעאַטער ~ סעוואָי-טעאַטער	0.833	phonetic_full	Y	ORG-C03051	ORG-C06279	REVIEW	556	557		
588	595	ווינער אוניווערזיטעט	קיעוור אוניווערזיטעט			Education	Education	ווינער אוניווערזיטעט ~ קיעוור אוניווערזיטעט	0.833	phonetic_full	Y	ORG-C03238	ORG-C03135	REVIEW	588	595		
