hub_id	canonical_heading	n_entries	n_db_rows	n_surfaces	entry_person_ids	db_ids	volumes	birth_date	death_date	evidence	pending_drafts	multi_db	non_person	top_surfaces
HUB-D2009	האָכבערג, מרדכי	1	1	1	P-1-facs_303_tr_1741260398	2009	1	1878-05-23	1930-08-22	ra_align	0	0	0	מרדכי האָכבערג
HUB-D2010	האָכבערג, רחל [אַריעל]	1	1	0	P-1-facs_304_tr_1741260491	2010	1	1893-05-16		ra_align	0	0	0	
HUB-D2011	האָכבערג, שאָול	1	1	2	P-1-facs_304_tr_1741260497	2011	1	1870-04-23		ra_align	0	0	0	שאָול|ש. האָכבערג
HUB-D2012	האָכבערג, יעטע	1	1	2	P-5-facs_217_tr_1739220726	2012	5	1906	1942	ra_align	0	0	0	האָכבערג|יעטאַ האָכבערג
HUB-D2013	האָכשטיין, הערי [כאזין]	1	1	1	P-1-facs_304_tr_1741260494	2013	1	1886-02-27		ra_align	0	0	0	האָכשטיין
HUB-D2014	האָכשטיין, יעקב	1	1	1	P-1-facs_304_tr_1741260480	2014	1	1875	1931-01-06	ra_align	0	0	0	יעקב האָכשטיין
HUB-D2015	האָפענבערג, הערי	1	1	0	P-7-facs_71_tr_1757228899	2015	7	1895~	1960-08-01	ra_align	0	0	0	
HUB-D2016	האָפמאַן, [?]	1	1	0	P-5-facs_360_tr_1739221935	2016	5			ra_align	0	0	0	
HUB-D2017	האָפמאַן, לעאָן	1	1	0	P-1-facs_308_tr_1741260510	2017	1			ra_align	0	0	0	
HUB-D2018	האָפמאַן, פאולין	1	1	1	P-1-facs_309_r_2	2018	1	1880		ra_align	0	0	0	פּאַולין האָפמאַן
HUB-D2019	האָפמאַן-שניידער עני	1	1	1	P-1-facs_308_tr_1741260520	2019	1			ra_align	0	0	0	עני
HUB-D2020	האָלדער, יוסף	1	1	0	P-1-facs_305_tr_1741260395	2020	1	1893-01-11		ra_align	0	0	0	
HUB-D2021	האָלענדער, חנה [פינקענטאָל]	1	1	1	P-1-facs_305_tr_1741260383	2021	1	1894-08-04		ra_align	0	0	0	חנה האָלענדער
HUB-D2022	האָלענדער, איזידאָר	1	1	2	P-1-facs_305_tr_1741260403	2022	1	1889-06-21		ra_align	0	0	0	איזידאָר האָלענדער|א. האָלענדער
HUB-D2023	האָלענדער לייב	1	1	1	P-5-facs_360_tr_1739221925	2023	5			ra_align	0	0	0	האָלענדער
HUB-D2024	האָלצער, רחל	1	1	1	P-1-facs_306_tr_1741260485	2024	1			ra_align	0	0	0	רחל האָלצער
HUB-D2025	האָניגמאַן, קלאַראַ [גאָלדענבערג]	1	1	0	P-1-facs_308_tr_1741260512	2025	1	1900-06-22		ra_align	0	0	0	
HUB-D2026	האָניגמאַן, יצחק	1	1	0	P-1-facs_307_r_2	2026	1	1886-12-24		ra_align	0	0	0	
HUB-D2027	האָניגמאַן, מאיר	1	1	1	P-1-facs_308_tr_1741260516	2027	1	1884-09-17		ra_align	0	0	0	מאיר האָניגמאַן
HUB-D2028	האָפּע, מיצי	1	1	1	P-1-facs_309_tr_1741260482	2028	1			ra_align	0	0	0	מיצי האָפּע
HUB-D2029	האָרן, רוזשאַ	1	1	1	P-1-facs_311_tr_1741260486	2029	1	1873~	1899~	ra_align	0	0	0	רוזשאַ האָרן
HUB-D2030	האַרנשטיין, נייטאָן ה. דר	1	1	0	P-1-facs_311_tr_1741260476	2030	1	1871-08-28	1929-09-14	ra_align	0	0	0	
HUB-D2031	האָראָוויץ, איציקל	1	1	2	P-1-facs_309_tr_1741260471	2031	1	1847-10-03		ra_align	0	0	0	איציקל|האָראָוויץ
HUB-D2032	האָראָוויץ, בער	2	1	2	P-1-facs_309_tr_1741260475|P-5-facs_415_tr_1739221390	2032	1|5	1895-07-17	1942-10-02	ra_align|ra_dup	0	0	0	בער האָראָוויץ|בער
HUB-D2033	האָראָוויץ, אַזיאַס [יהושע]	1	1	1	P-3-facs_325_tr_1756057604	2033	3			human_align	0	0	0	יהושע הורוויץ
HUB-D2034	האָראָוויץ-זילבערמאַן, עדיט	1	1	1	P-6-facs_30_tr_1747746182	2034	6	1921-11-10		ra_align	0	0	0	זילבערמאָנען
HUB-D2036	אידינא [איוואַ שעוואָכאָוויטש]	1	1	2	P-5-facs_26_r_861	2036	5	1904-06-04		ra_align	0	0	0	אידאַ שעוואַכאָוויטש|אידינאַ
HUB-D2037	אינווענטאַרזש, יצחק	1	1	1	P-4-facs_332_tr_1754998443	2037	4	1909-12-04		ra_align	0	0	0	יצחק אינווענטאַרזש
HUB-D2038	איריס, שמואל	1	1	2	P-1-facs_46_tr_1740521016	2038	1	1889-09-10		ra_align	0	0	0	שמואל איריס|ש. איריס
HUB-D2039	איריס, סאָניאַ [פעלדמאַן]	1	1	2	P-1-facs_46_tr_1740521011	2039	1	1892		ra_align	0	0	0	איריס|פעלדמאַן
HUB-D2040	איטעלמאַן, לייזער	1	1	0	P-1-facs_41_r_4	2040	1			ra_align	0	0	0	
HUB-D2041	איטקין,	1	1	0	P-5-facs_592_r_34	2041	5			human_align	0	0	0	
HUB-D2042	איצקאָוויטש, סאָניאַ	1	1	2	P-7-facs_34_tr_1756359795	2042	7	1894-12-02		ra_align	0	0	0	איצקאָוויטש|איצקאָוויץ
HUB-D2043	יתום, לינקע (ליבּע)	1	1	0	P-2-facs_84_r_1	2043	2	18		ra_align	0	0	0	
HUB-D2044	איצקאָוויטש, שבתי	1	1	0	P-1-facs_46_tr_1740521017	2044	1	1892		ra_align	0	0	0	
HUB-D2045	איזבעסקאָ, פינקוס [פּנחס איזבעסקי]	1	1	1	P-1-facs_41_tr_1740521073	2045	1	1879-05-28		ra_align	0	0	0	פּנחס
HUB-D2047	דזשאַקלין-האַמער, שרה	1	1	0	P-4-facs_595_tr_1755030240	2047	4	1905-12-17		ra_align	0	0	0	
HUB-D2048	יאָקוּבּאָוויטש, אַננאַ [חנה מייעראָוויטש]	1	1	2	P-2-facs_72_tr_1744131376	2048	2			ra_align	0	0	0	אַננאַ יאָקובאָוויטש|אַננאַ יאַקיבאָוויטש
HUB-D2049	יאָקובאָוויטש, היימאַן (חיים-נתן)	1	1	5	P-2-facs_72_tr_1744131378	2049	2	1890-06-11		ra_align	0	0	0	יאָקובאָוויטש|היימי יאָקובאָוויטש|היימאַן יאָקובאָוויטש|חיים (שפּעטער היימאַן) יאָקובאָוויטש|חיים יאָקובאָוויטש
HUB-D2050	דזשייקאָבס, בעטי [טרייטלער]	1	1	1	P-1-facs_291_tr_1741260443	2050	1			ra_align	0	0	0	בעטי דזשייקאָבס
HUB-D2051	דזשייקאָבסאָן, בעסי [ביילע שור]	1	1	1	P-1-facs_291_tr_1741260460	2051	1	1870-08-11		ra_align	0	0	0	בעסי דזשייקאָבסאָן
HUB-D2052	דזשייקאָבסאָן, הענריעטאָ	1	1	2	P-1-facs_292_tr_1741260514	2052	1	1906-03-27		ra_align	0	0	0	הענריעטאָ דזשייקאָבסאָן|הענריעטאָ
HUB-D2053	דזשייקאָבסאָן, היימי [חיים-מענדל]	1	1	1	P-1-facs_292_tr_1741260503	2053	1	1895-11-09		ra_align	0	0	0	היימי דזשייקאָבסאָן
HUB-D2054	דזשייקאָבסאָן, אוירווינג	1	1	3	P-1-facs_291_tr_1741260462	2054	1	1898-06-18		ra_align	0	0	0	אוירווינג דזשייקאָבסאָן|איירווינג דדרייקאָבסאָן|דזשייקאבסאן
HUB-D2055	דזשייקאָבסאָן, יוסף [יאַקאָבזאַן]	1	1	2	P-1-facs_292_tr_1741260501	2055	1	1867	1906-05-23	ra_align	0	0	0	יוסף דזשייקאָבסאָן|יאַקאָבזאָן
HUB-D2056	יאַקאָבּי, פּראָפעסאָר	1	1	1	P-2-facs_71_tr_1744131408	2056	2			ra_align	0	0	0	יאַקאָבי
HUB-D2057	דזשאַרדען, הערי [הערשל דזשאַרדאַנאָווסקי]	1	1	1	P-1-facs_291_tr_1741260453	2057	1	1895-05-27		ra_align	0	0	0	הערשל (הערי)
HUB-D2058	יאָזעפזאָהן, לואי	1	1	0	P-2-facs_63_tr_1744131371	2058	2	1879-02-14		ra_align	0	0	0	
HUB-D2059	יאָזעפזאָן, סאַול	1	1	1	P-2-facs_64_tr_1744131365	2059	2	1908-06-03		ra_align	0	0	0	סאַול
HUB-D2060	יאָוועליר דזשין (בּעלאַ)	1	1	3	P-2-facs_62_tr_1744131376	2060	2	1904-05-31		ra_align	0	0	0	יאָוועליר|יאָווילער|דזשין
HUB-D2061	יאָוועליר, קלמן	1	1	3	P-2-facs_63_r_2	2061	2	1863-05-12		ra_align	0	0	0	קלמן יאָוועליר|קלמן יאָווילער|יאָוועלירן
HUB-D2062	יוּווילער, מאַרק	1	1	1	P-2-facs_75_tr_1744131432	2062	2	1904-12-07		ra_align	0	0	0	מאַרק יוווילער
HUB-D2063	קאבאק, יאשא	1	1	0	P-7-facs_46_r_8	2063	7	1903		ra_align	0	0	0	
HUB-D2064	קאָפקע, אַברהם	1	1	2	P-1-facs_133_tr_1740521131	2064	1			ra_align	0	0	0	קאָפקע-דובינסקי|אברהם קאָפּקע
HUB-D2065	קאַהאַן, לאַזאַר	1	1	1	P-3-facs_336_tr_1756105932	2065	3			human_align	0	0	0	לאַזאַר קאַהאַן
HUB-D2066	כַהַן, צבי	1	1	0	P-2-facs_86_tr_1744131442	2066	2	1885-07-08		ra_align	0	0	0	
HUB-D2067	קייזער, דזשעני	1	1	2	P-4-facs_248_tr_1754998566	2067	4	1872	1940-02-22	ra_align	0	0	0	דזשעני קייזער|קייזער
HUB-D2068	קאַליש, בערטאָ	1	1	2	P-4-facs_11_r	2068	4	1872	1939-04-18	ra_align	0	0	0	בערטאַ קאַליש|קאַליש
HUB-D2069	קאַליש, לעאָן [לייב]	1	1	0	P-5-facs_96_tr_1733059348	2069	5	1882-01-01		ra_align	0	0	0	
HUB-D2070	קאַלמאַנאָוויטש, הערי	1	1	4	P-4-facs_644_tr_1755030005	2070	4	1886		ra_align	0	0	0	קאַלמאַנאָוויטש|ה. קאַלמאַנאָוויטש|קאַלמאַנאָוויטשעס|הערי קאָלמאָנאָוויטש
HUB-D2071	קאַלמוס אולריך	1	1	0	P-6-facs_417_tr_1747930467	2071	6			ra_align	0	0	0	
HUB-D2072	קאַמאי ישראל	1	1	1	P-5-facs_213_tr_1739221759	2072	5	1900	1946-01-17	ra_align	0	0	0	קאַמאָי
HUB-D2073	קאַמיאַנאָוו, אהרן	1	1	0	P-5-facs_353_tr_1739222259	2073	5			ra_align	0	0	0	
HUB-D2074	קאַניעווסקי, אהרן	1	1	4	P-4-facs_69_tr_1753681922	2074	4	1890-07-17	1960-01-10	ra_align	0	0	0	קאַניעווסקאַ|קאַניעווסקי|קאַניעווסקאַ-ברייטמאַן|קאַנעווסקין
HUB-D2075	קאָניסקעוויטש, פּנחס	1	1	0	P-6-facs_155_tr_1747825066	2075	6			ra_align	0	0	0	
HUB-D2076	קאַנער לעאָפּאָלד [לייב]	1	1	6	P-4-facs_277_tr_1754998404	2076	4	1875-12-16	1919	ra_align	0	0	0	לעאָפּאָלד קאַנער|קאָנער|קאַנער|ל. קאַנער|קאַנערס
HUB-D2077	קאַנער, שרה [פרילינג]	1	1	1	P-4-facs_278_tr_1754998432	2077	4	1882-05-29	1959-02-14	ra_align	0	0	0	שרה קאַנער
HUB-D2078	קאָפּלאַן, סעם [זכריה]	1	1	0	P-4-facs_358_tr_1754998512	2078	4	1885		ra_align	0	0	0	
HUB-D2079	קאַפּלאַן, יצחק	1	1	1	P-6-facs_18_tr_1747746206	2079	6	1874	1929-02-18	ra_align	0	0	0	יצחק קאָפּלאָז
HUB-D2080	קאָפּלאַן, זעלדע	1	1	0	P-4-facs_597_tr_1755030190	2080	4	1935-01-22		ra_align	0	0	0	
HUB-D2081	קאַפּלאַן, זוניע,	1	1	0	P-5-facs_564_r	2081	5			human_align	0	0	0	
HUB-D2082	קאַפּוסטין, אַניע	1	1	2	P-6-facs_19_tr_1747746117	2082	6			ra_align	0	0	0	אַניע|אַניע קאָפּוסטין
HUB-D2083	קאַרעני, נאַדיאַ [שליפקאָוויטש]	1	1	0	P-7-facs_52_r_13	2083	7	1905-10-28	1961-01-10	ra_align	0	0	0	
HUB-D2084	קאַרליק ליבע [לינאַ]	1	1	1	P-6-facs_430_tr_1747930458	2084	6	1875-03-15	1929-12	ra_align	0	0	0	לינא
HUB-D2085	קאַרלאָס, ג. א.	1	1	1	P-7-facs_68_tr_1756359770	2085	7	1888-07-20		ra_align	0	0	0	ג.
HUB-D2086	קאַרלאָס, מישע,	1	1	0	P-5-facs_593_r_26	2086	5			human_align	0	0	0	
HUB-D2087	קאַרפּ, ראָזע	1	1	1	P-4-facs_95_tr_1753602022	2087	4	1882-01-10	1935-03-29	ra_align	0	0	0	ראַזאָ קאַרפּ
HUB-D2088	קאַרפּינאָוויטש, דאָראַ (דבורה)	1	1	1	P-5-facs_181_tr_1736588970	2088	5	1919	1941	ra_align	0	0	0	דאָראַ
HUB-D2089	קאַסיאַקאָוו, וואַדיאַ	1	1	0	P-5-facs_401_tr_1739221644	2089	5	1908		ra_align	0	0	0	
HUB-D2090	קעסטין, סעם	1	1	3	P-6-facs_644_tr_1747930335	2090	6	1869-04-21	1951-03-04	ra_align	0	0	0	סעם קעסטין|מר. סעם קעסטין|מרס. סעם קעסטין
HUB-D2091	קעסטין, סוזי [סילווער]	1	1	2	P-6-facs_648_tr_1747930309	2091	6		1944-09-08	ra_align	0	0	0	קעסטין|סוזי קעסטין
HUB-D2092	קאַסוואַן, איזאַק [יצחק]	1	1	0	P-6-facs_41_tr_1747746159	2092	6	1909-03-13		ra_align	0	0	0	
HUB-D2093	קאַץ, בן-ציון	1	1	1	P-4-facs_381_tr_1755030081	2093	4	1897	1945-02-01	ra_align	0	0	0	בן ציון קאַץ
HUB-D2094	כּץ, איזאַק	1	1	0	P-2-facs_86_tr_1744131445	2094	2			ra_align	0	0	0	
HUB-D2095	כץ, איזאַק	2	1	3	P-7-facs_23_tr_1756894461|P-7-facs_76_r	2095	7	1889-01		ra_align	0	0	0	קלמן|איזאַק כץ|כץ
HUB-D2096	כץ, מיכאל	1	1	0	P-5-facs_72_tr_1733059407	2096	5	1908		ra_align	0	0	0	
HUB-D2098	קאַצער, אַדאָלף	1	1	0	P-4-facs_387_r	2098	4			ra_align	0	0	0	
HUB-D2099	קאַצמאַן, יעקב	1	1	5	P-4-facs_204_tr_1754998531	2099	4	1858	1932-07-07	ra_align	0	0	0	יעקב קאַצמאַן|קאָצמאַן|יאַנקל קאצמאַן|יאַנקעלע קאַצמאַן|י. קאָצמאַן
HUB-D2100	קויפמאַן, הערשל	1	1	2	P-4-facs_60_r_1	2100	4	1880	1959-01-01	ra_align	0	0	0	קויפמאַן|הערשל קויפמאַן
HUB-D2101	קעלטער, יעקב	1	1	1	P-6-facs_49_tr_1747746207	2101	6	1888-12-12	1938-09-12	ra_align	0	0	0	יעקב קעלטער
HUB-D2102	קעניג, מאָריס [כליוונער]	1	1	1	P-4-facs_358_tr_1754998513	2102	4	1892	1954-11-17	ra_align	0	0	0	כליוונער
HUB-D2103	קיימאַן, חיים-יוסף	1	1	0	P-5-facs_372_tr_1739222351	2103	5	1891	1942	ra_align	0	0	0	
HUB-D2104	קייזעראָוויטש, דוד	1	1	2	P-6-facs_463_tr_1747930274	2104	6	1889	1932-03-23	ra_align	0	0	0	קייזעראָוויטש|דוד קייזעראָוויטש
HUB-D2105	קייזעראָוויטש, מאַניאַ	1	1	0	P-5-facs_569_r	2105	5	1885		ra_align	0	0	0	
HUB-D2106	חקלאי [פעלדמאַן]	1	1	1	P-6-facs_172_tr_1747825165	2106	6	1883-10-22		ra_align	0	0	0	חקלאי
HUB-D2107	חאַלאַ-חאַלאַנאָוו, [?]	1	1	1	P-1-facs_415_TextRegion_1710155882799_118	2107	1			ra_align	0	0	0	חאַלאַן-חאַלאָנאָוו
HUB-D2108	כאַליף, א.	1	1	0	P-2-facs_85_r	2108	2	1900		ra_align	0	0	0	
HUB-D2109	חאַש, יוסף	2	1	3	P-1-facs_415_TextRegion_1710155871558_109|P-5-facs_71_tr_1733059392	2109	1|5	189	1941-07	ra_align	0	0	0	יוסף כאַש|יוסף האָש|יוסף חאָש
HUB-D2110	האָשקעס, משה	1	1	0	P-1-facs_416_tr_1739715059	2110	1	1830		ra_align	0	0	0	
HUB-D2111	כאַסין, לייזער	1	1	0	P-5-facs_547_tr_1739222018	2111	5	1915	1941	ra_align	0	0	0	
HUB-D2112	האַסין, מישאַ	1	1	0	P-5-facs_368_tr_1739221075	2112	5	1915~	1942	ra_align	0	0	0	
HUB-D2113	כאַטשעוואַצקי, משה	1	1	0	P-5-facs_589_tr_1739220603	2113	5	1897-01-30	1943-12-17	ra_align	0	0	0	
HUB-D2114	כאַווינאַ, ליזאַ [לאהקע חאַווין-מידע]	1	1	0	P-2-facs_85_tr_1744131373	2114	2	1894-03-16		ra_align	0	0	0	
HUB-D2115	כאַזאַק, טויביע	1	1	0	P-2-facs_85_tr_1744131379	2115	2	1887-11-07		ra_align	0	0	0	
HUB-D2116	חזן, חיים-אריה	1	1	0	P-1-facs_416_tr_1739715065	2116	1	1863-06-15		ra_align	0	0	0	
HUB-D2117	קיגעל, יוסף	1	1	0	P-5-facs_400_tr_1739220492	2117	5	1921~	1941	ra_align	0	0	0	
HUB-D2118	קינדמאַן, שרה	1	1	2	P-3-facs_280_tr_1755674203	2118	3			human_align	0	0	0	שרה קינדמאַן (מעסטל)|שרה קינדמאַן
HUB-D2119	קירשענבוים, יעקב	1	1	3	P-3-facs_324_tr_1756057476	2119	3			human_align	0	0	0	יעקב קירשענבוים|י. קירשענבוים|יאַנקעלע קירשענבוים
HUB-D2120	קירשענבוים, הירש מאיר	1	1	2	P-4-facs_95_tr_1753602024	2120	4	1889	1943-01-21	ra_align	0	0	0	ה. מ. קירשענבוים|מ. קירשנבוים
HUB-D2121	קייט, בן-ציון	1	1	1	P-5-facs_343_tr_1739221019	2121	5		1942	ra_align	0	0	0	קייט
HUB-D2122	קיטאָי, משה-מיכאל	1	1	3	P-6-facs_48_tr_1747746197	2122	6	1886-04-13	1942	ra_align	0	0	0	מ. קייטאָי|מ. קייטאי|קיטאָין
HUB-D2123	קלעבאַנאָוו, הלל	2	1	0	P-1-facs_88_r_5|P-7-facs_38_r_5	2123	1|7			ra_align	0	0	0	
HUB-D2124	קלעטער, מאַקס	1	1	1	P-6-facs_404_tr_1747930204	2124	6	1901-05-01	1952-04-07	ra_align	0	0	0	מאַקס קלעטער
HUB-D2125	קלינגער, נתן	1	1	1	P-7-facs_43_tr_1756359812	2125	7	1893	1968-10-05	ra_align	0	0	0	נתן קלינגער
HUB-D2126	קלומאָק, אייזיק	1	1	0	P-6-facs_144_tr_1747825158	2126	6	1888		ra_align	0	0	0	
HUB-D2127	קנעלער [?]	1	1	1	P-7-facs_81_r_2	2127	7			ra_align	0	0	0	קנעלער
HUB-D2128	קאָברין [סעגאַל], פאַלינאַ	1	1	1	P-4-facs_320_r_8	2128	4	1875	1961-08-29	ra_align	0	0	0	קאָברין
HUB-D2129	קאָפלער-לעמקאָוו [יעקב?]	1	1	2	P-7-facs_10_r_5	2129	7			ra_align	0	0	0	קאָפלער|לעמקאָף
HUB-D2130	קאָגוט, אייב	1	1	3	P-4-facs_321_tr_1754998460	2130	4	1878-12-19	1938-04-14	ra_align	0	0	0	אייב קאָגוט|אָב. קאָגוט|קאָגוט
HUB-D2131	קאָמפּאַנעעץ, ישראל	1	1	0	P-5-facs_293_tr_1739221835	2131	5	1900		ra_align	0	0	0	
HUB-D2132	קאָמפּאַנעעץ, לאה [גאָטליב]	1	1	4	P-6-facs_247_tr_1747928913	2132	6		1935-10-07	ra_align	0	0	0	לאה קאָמפּאַנעעץ|לאה קאָמפּאַנעיעץ|לאה קאָמפּאָניעעץ|קאָמפּאַנעעצס
HUB-D2133	קאָמפּאַנעיעץ, מאַקס [מרדכי, מאָטעק]	1	1	2	P-4-facs_141_tr_1754377601	2133	4	1905	1949-01-06	ra_align	0	0	0	קאָמפּאַנעיעץ|קאָמפּאַניעעץס
HUB-D2134	קאָן, מאָטל	1	1	3	P-5-facs_331_tr_1739222358	2134	5	1905		ra_align	0	0	0	קאָן|מאָטל קאָן|מאָטל
HUB-D2135	כריסטעסקאָ פּראָפיראַ קאָנסטאַנטינאָוואַ [קריסטערמאַן]	1	1	1	P-2-facs_86_tr_1744131447	2135	2	1880	1931-04-05	ra_align	0	0	0	כריסטעסקאָ
HUB-D2136	קאָפּעלמאַן, יאָסעף	1	1	1	P-7-facs_10_tr_1756280321	2136	7	1893		ra_align	0	0	0	קאָפּעלמאַן
HUB-D2137	קאָפּעלמאַן, לואיס	1	1	1	P-6-facs_156_tr_1747825108	2137	6		1901	ra_align	0	0	0	לואיס קאָפּעלמאַן
HUB-D2138	קאָפּעלמאַן, סאָניע [יאָפע]	1	1	0	P-7-facs_10_r_7	2138	7	1903		ra_align	0	0	0	
HUB-D2139	קאָפּ, לעא, דר.	1	1	0	P-6-facs_125_tr_1747825044	2139	6	1889	1953-02-28	ra_align	0	0	0	
HUB-D2140	קאָפּ, משה	1	1	1	P-1-facs_133_r_9	2140	1			ra_align	0	0	0	משה קאָפּ
HUB-D2141	קאָרעס [?]	1	1	1	P-6-facs_246_tr_1747928955	2141	6			ra_align	0	0	0	קאָרעס
HUB-D2142	קאָרנבליט, ז[ישע]	1	1	0	P-4-facs_35_r_2	2142	4	1872-09-28	1929-05-01	ra_align	0	0	0	
HUB-D2143	קאָרנפעלד, בערטאַ [בתיה קוריער]	1	1	1	P-6-facs_118_tr_1747825157	2143	6	1882-04-23		ra_align	0	0	0	קאָרנפעלד
HUB-D2145	קאָרנשטיין, מלכה	1	1	0	P-4-facs_372_tr_1755029967	2145	4	1899-04	1944-02	ra_align	0	0	0	
HUB-D2146	קאָרנטייער ס.	1	1	0	P-5-facs_295_tr_1739221297	2146	5			ra_align	0	0	0	
HUB-D2147	קאָוואַלסקאַ, אַסתר	1	1	0	P-6-facs_171_tr_1747825169	2147	6	1905-05-03		ra_align	0	0	0	
HUB-D2148	קאָוואָלסקי, מתתיהן	1	1	3	P-4-facs_99_r_2	2148	4	1880-01-15	1936-10-07	ra_align	0	0	0	מתתיהו קאָוואָלסקי|מתתיהן|קאָוואַלסקי
HUB-D2149	קאָווענסקאַ, עטל	1	1	1	P-7-facs_75_r_1	2149	7	1924		ra_align	0	0	0	עטל
HUB-D2150	קראַסטאָשעווסקי, [?]	1	1	0	P-6-facs_178_tr_1747825088	2150	6			ra_align	0	0	0	
HUB-D2151	קרויזע, שלמה	1	1	6	P-4-facs_351_tr_1754998561	2151	4	1876-07-04	1950-04-29	ra_align	0	0	0	סאָלאָמאָן קרויזע|ס. קרויזע|ש. קרויזע|ש. קרויזען|שלמה קרויזע
HUB-D2152	קרויזע מילער, לאה [לויפלאַנד]	1	1	3	P-5-facs_215_tr_1739221509	2152	5	1880		ra_align	0	0	0	מילער|קרויזה-מילער|קרויזע-מילער
HUB-D2153	קרייצבערג, בערטאָ [לעסער]	1	1	2	P-3-facs_349_tr_1756107917	2153	3			human_align	0	0	0	בערטאַ קרייצבערג|קרייצבערגן
HUB-D2154	קרייצבערג יאַשאַ [סאַקסאַנסקי]	1	1	1	P-6-facs_81_r_1	2154	6	1885-12-04		ra_align	0	0	0	סאַקסאַגאַנסקי
HUB-D2155	קרעלמאַן, יצחק	1	1	1	P-6-facs_174_tr_1747825082	2155	6	1892-11-02	1966-07-12	ra_align	0	0	0	יצחק קרעלמאַן
HUB-D2156	קרעמער צלאַל (סאַשאַ)	1	1	0	P-5-facs_333_tr_1739220898	2156	5	1905	1944	ra_align	0	0	0	
HUB-D2157	קרעמער איידאַ	1	1	0	P-3-facs_280_tr_1755674193	2157	3			human_align	0	0	0	
HUB-D2158	קרעמער איסאַק	1	1	1	P-5-facs_414_tr_1739222259	2158	5	1912	1941	ra_align	0	0	0	איסאַ קרעמער
HUB-D2159	קרעמער איידא	3	1	4	P-6-facs_459_tr_1747930172|P-6-facs_60_tr_1747746173|P-6-facs_81_tr_1747746168	2159	6	1878-09-22	1930-10-15	human_align|ra_align	0	0	0	לואיס קרעמער|ל. קרעמער|איידא קרעמער|לואים קרעמער
HUB-D2160	קרעמער יוסף	1	1	0	P-5-facs_414_tr_1739222253	2160	5	1917	1942	ra_align	0	0	0	
HUB-D2161	קרעפּליאַק, יעקב	1	1	0	P-6-facs_245_tr_1747928875	2161	6	1885	1945-09-21	ra_align	0	0	0	
HUB-D2163	קרעסין, מרים	1	1	1	P-3-facs_397_tr_1755856120	2163	3			human_align	0	0	0	מרים קרעסין
HUB-D2164	קרישטאָל, לעאָן [לייב]	1	1	2	P-4-facs_328_tr_1754998393	2164	4	1894-08-10	1959-08-21	ra_align	0	0	0	לעאָן קרישטאָל|ל. קרישטאָל
HUB-D2165	קראָהן, הערי [צבי-הערש]	1	1	0	P-3-facs_289_tr_1755803001	2165	3			human_align	0	0	0	
HUB-D2166	קראָטשאַק, עלקאַ,	1	1	0	P-5-facs_592_r_7	2166	5			human_align	0	0	0	
HUB-D2167	קרוין [קרוויינשטאַט], זלמן	1	1	1	P-5-facs_547_tr_1739222023	2167	5	189X	1942/1943	ra_align	0	0	0	זלמן קרוין
