host_person_id	mention_name	gender	relation_category	relation_sentence
P-5-facs_204_tr_1739220839	שלום-עליכם	male	Creative_Intellectual	איז ער געוואָרן זייער פּאָפּולער ווי אַ פֿאָרלייענער פֿון שלום-עליכמס ווערק
P-5-facs_206_tr_1739220644	א. ג. קאָמפאַנעעץ	male	Professional_Hierarchy	אידאַ ערוועסט האָט נאָך, זינגעענדיק אין כאָר ביי א. ג. קאָמפאַנעעצן
P-5-facs_206_tr_1739220644	איזאַק גערטנער	male	Professional_Hierarchy	געוואָרן אַ שטענדיקע 'אַרטיסטישע קראַפט' אין פּאָפּולערן באַר פון איזאַק גערטנער אין וואַרשע
P-5-facs_206_tr_1739220644	איר ערשטע מאן*	male	Family	איר ערשטע מאן איז געווען דער שענסטער בחור פון וואַרשעווער פישמאַרק.
P-5-facs_206_tr_1739220644	ברודער*	male	Family	זיי פֿלעגט דאָרט אויפטרעטן מיט אַ ברודער, אַ קלאָון.
P-5-facs_206_tr_1739220644	גרישע ראָטשיין	male	Creative_Intellectual	גרישע ראָטשיין גיט איבער, אַז זיי האָט געשטאַמט פֿון אַ זייער אַרטאַדאָקסישער היים.
P-5-facs_206_tr_1739220644	הערש יעדוואָב	male	Professional_Collaboration	הערש יעדוואָב, פּסחקע בורשטיין און דער מוזיקער לעאָן זעלמאַן.
P-5-facs_206_tr_1739220644	זון*	male	Family	אידאַ ערוועסט האָט די לעצטע יאָרן פון איר לעבן פֿאַרבראַכט צוזאַמען מיט איר זון
P-5-facs_206_tr_1739220644	חבר פֿון דער טרופּע*	male	Social_Personal	געהאָט מער הנאה צו פֿאַרברענגען איר פרייע צייט מיט אירם אַ חבר פֿון דער טרופּע
P-5-facs_206_tr_1739220644	טענצער, אַ קריסט*	male	Professional_Collaboration	צוזאַמען מיט אַ טענצער, אַ קריסט.
P-5-facs_206_tr_1739220644	יאָנאַס טורקאָוו	male	Creative_Intellectual	יאָנאַס טורקאָוו אין זיין בוך „פֿאַרלאָשענע שטערן“ שרייבט
P-5-facs_206_tr_1739220644	לעאָן זעלמאַן	male	Professional_Collaboration	הערש יעדוואָב, פּסחקע בורשטיין און דער מוזיקער לעאָן זעלמאַן.
P-5-facs_206_tr_1739220644	מאָלווינאַ סיעראָצקאַ-אוגער	female	Professional_Collaboration	זיין שוועגערין מאָלווינאַ סיעראָצקאַ-אוגער
P-5-facs_206_tr_1739220644	מוטער*	female	Family	די מוטער פלעגט זיי היטן ווי דאָס אויג אין קאָפּ.
P-5-facs_206_tr_1739220644	סאָלאָמאָן קוסטין	male	Professional_Hierarchy	האָט ער זיי אָנגאַזשירט אין דער טרופּע, וואָס איז באַשטאַנען פֿון אים און זיין פרוי
P-5-facs_206_tr_1739220644	סאָניאָ	female	Professional_Collaboration	די טרופּע, וואָס איז באַשטאַנען פֿון אים און זיין פרוי, סאָניאָ
P-5-facs_206_tr_1739220644	עסטרייכישער מוזיקער*	male	Creative_Intellectual	מוזיק צו דעם דאָזיקן ליד האָט געשאַפן אַ באַקאַנטער עסטרייכישער מוזיקער
P-5-facs_206_tr_1739220644	פּסחקע בורשטיין	male	Professional_Collaboration	הערש יעדוואָב, פּסחקע בורשטיין און דער מוזיקער לעאָן זעלמאַן.
P-5-facs_206_tr_1739220644	פידלער*	male	Family	זי האָט שפעטער ווידער חתונה געהאַט מיט אַ פידלער, מיט וועלכן זי האָט געהאַט א זון.
P-5-facs_207_tr_1739221937				
P-5-facs_208_tr_1739221724	אַלבערטאָ גערשונאָוו	male	Social_Personal	אַ דאַנק די באַמיאונגען פֿון באַקאַנטן שרייבער אַלבערטאָ גערשונאָוו איז איר געלונגען אים צוצושיקן אַריינפֿאָר-דאַקומענטן קיין אַרגענטינע
P-5-facs_208_tr_1739221724	גרשון פּאָליאַנסקי	male	Social_Personal	האָט ער געטראָפן זיינעם אַ לאַנדסמאַן, אַ יוגנט-חבר, גרשון פּאָליאַנסקי, וועלכער איז דאָרט געוואָרן אַ גרויסער האָלץ-סוחר
P-5-facs_208_tr_1739221724	לינא	female	Family	געבוירן אַ קינד, אַ מיידעלע (לינא)
P-5-facs_208_tr_1739221724	מאַרגאָט	female	Family	אין 1938 האָט זיין טאָכטער מאַרגאָט... זיך באַמיט צו ראַטעווען איר פֿאָטער פֿון אייראָפּע.
P-5-facs_208_tr_1739221724	מוטער*	female	Family	מיט דער פינאַנסיעלער הילף פֿון די עלטערן, אַוועק קיין גאַליציע
P-5-facs_208_tr_1739221724	מיידל*	female	Family	אַ מיידל פֿאַרליבט זיך אין אים, זיי האָבן חתונה
P-5-facs_208_tr_1739221724	סאַלאָמאָן שטראַמער	male	Professional_Hierarchy	שטעלט ער זיך אָפּ אין בודאָפּעט (אונגאַרן), וואו עס שפּילט דעמאָלט די שטראַמער-טרופּע.
P-5-facs_208_tr_1739221724	עלזאָ	female	Family	ר. פאַרליבט זיך אין סאַלאָמאָן שטראַמערס שוועסטער, עלזאָ, מיט וועמען ער האָט חתונה
P-5-facs_208_tr_1739221724	ראָבינער*	male	Social_Personal	געקומען צום ראָבינער, האָט הערמאַן ראַבינאָוויטש אויך אים גענומען אין דער 'אַרבעט'...
P-5-facs_208_tr_1739221724	ש. י. האַרענדאַרף	male	Creative_Intellectual	ש. י. האַרענדאַרף אין זיין בוך „טעאַטער קאַראַוואַנען“ שילדערט אים אַזוי
P-5-facs_208_tr_1739221724	פֿאָטער*	male	Family	"פֿאָטער — אַ ""ווינקל""-אַדוואָקאַט, צוליב שוועריקייטן אויסצוהאַלטן די משפּחה פֿון 6 קינדער, זיך אַריבערגעטראָגן קיין אָדעס"
P-5-facs_210_tr_1739220933	דיר. ווילאַנד	male	Professional_Hierarchy	נאָבן באַזוכן די דראַמאַטישע שול פֿון דיר. ווילאַנד
P-5-facs_210_tr_1739220933	טענצער *	male	Family	און אַ יאָר שפּעטער חתונה געהאַט מיט אַ טענצער.
P-5-facs_210_tr_1739220933	מאַלי פיקאָן	female	Professional_Hierarchy	שפּעטער באַטייליקט זיך זיך אין די גאַסטשפּילן פֿון מאַלי פיקאָן אין ווין
P-5-facs_210_tr_1739220933	מאַקס שטרענג	male	Professional_Hierarchy	זיך באַקענט מיטן קאָמיקער מאַקס שטרענג, וועלכער נעמט זי אַרויף דער בינע פֿון יידישן טעאַטער אויף טאָבאָר שטראַסע 12.
P-5-facs_210_tr_1739220933	מאיר מעלמאַן	male	Creative_Intellectual	לויט דער אינפֿאָרמאַציע פֿון מאיר מעלמאַן זאָל זיי זיין אומגעבראַכט געוואָרן דורך די נאַציס אין ווין.
P-5-facs_210_tr_1739220933	מוני שטרענג	male	Professional_Collaboration	נאָך דער ערשטער וועלט-מלחמה פֿאָרט ד. מיט מוני שטרענג שפּילן איבער רומעניע, פֿראַנקרייך, טראַנסילוואַניע און סלאָוואַקייע
P-5-facs_210_tr_1739220933	שטרענג	male	Professional_Collaboration	"גרינדעט ד. צוזאַמען מיט שטרענג, אַ יידיש טעאַטער אין ווין א'נ ""יודיש קינצלער קאַבאַרעט“ (פּראַטער שטר. 60)"
P-5-facs_210_tr_1739220933	פֿאָטער*	male	Family	פֿאָטער — אַ פּאָסעסאָר.
P-5-facs_210_tr_1739220934	באַטקאָן	unknown	Professional_Collaboration	זיינע (צוזאַמען מיט 'באַטקאָן') פאַרשטעלונגען אין מעדעם-סאַנאַטאָריע זיינען שטענדיק געווען מיט געשמאַק
P-5-facs_210_tr_1739220934	ה. קופּערשטיין	male	Professional_Hierarchy	"ה. קופּערשטיין, אַ געוועזענער שילער פֿון די ציש""אָ-שולן, כאַראַקטעריזירט אים אַזוי: דער איז אַזוי ווי באַשאַפן געוואָרן צו זיין אַ לערער"
P-5-facs_210_tr_1739220934	הערמאַן קרוק	male	Creative_Intellectual	וועגן זיינע פּרואוון זיך צו ראַטעווען, פֿאַרצייכנט הערמאַן קרוק אין זיין „טאָגבוך פון ווילנער געטאָ“
P-5-facs_210_tr_1739220934	טאַמאַראַ	female	Family	6-יאָריק טעכטערל טאַמאַראַ, וועלכע ער האָט שטאַרק אָפּגעהיט די אַלע יאָרן פֿון נאַצישן רעזשים
P-5-facs_210_tr_1739220934	כתריאָל ברוידא	male	Creative_Intellectual	"דאָס ליד ""עס וועט זיך פֿון צווייגל צעבליען אַ בוים"" (טעקסט פֿון כתריאָל ברוידא, מוזיק — יאַנקל טרופּיאַנסקי)"
P-5-facs_210_tr_1739220934	מ. גילינסקי	male	Creative_Intellectual	"ט. האָט אויך פֿאַרפֿאַסט די מוזיק צו מ. גילינסקיס קינדעראָפּערעטע „ליאַלקעס"" (וואַרשע, 1937)"
P-5-facs_210_tr_1739220934	מאַטוויי בערנשטיין	male	Creative_Intellectual	מאַטוויי בערנשטיין האָט אין אַ רשימה פֿון די טויטע אין לאַגער אין שעמבערג-דאַוטמערגען, דייטשלאַנד, אויסגעפונען ט.'ס נאָמען אונטערן נומער 313
P-5-facs_210_tr_1739220934	מיכל געלבאַרט	male	Other	"אין 1949 איז אין ניו יאָרק דערשיינען א'נ ""אָפּערעטעס"" פֿון מיכל געלבאַרט: „ליאַלקעס און „מוראַשקעס"", אָבער אַנשטאָט ט.'ס מוזיק, מיט מוזיק פֿון געלבאַרט"
P-5-facs_210_tr_1739220934	משה העלער	male	Social_Personal	איז צווישן די טויזנטער (פֿון דער סאָוויעטישער אָקופּאַציע) געלאָפן דער ווילנער לערער ד'ר משה העלער מיט דער משפּחה, דער לערער י. טרופּיאַנסקי
P-5-facs_210_tr_1739220934	משפּחה *	unknown	Social_Personal	געלאָפן דער ווילנער לערער ד'ר משה העלער מיט דער משפּחה, דער לערער י. טרופּיאַנסקי
P-5-facs_210_tr_1739220934	נחמה	female	Family	זיין פרוי נחמה
P-5-facs_210_tr_1739220934	ש. מענדעלסאָן	male	Creative_Intellectual	ש. מענדעלסאָן שילדערט אים אַזוי: „אַ הויכער, ברייטפּלייציקער, געזונטער יונגערמאַן אַ געדיכטער קאָפּ פֿון שוואַרצע האָר, לעבעדיקע, שמייכלנדיקע אויגן, פֿול מיט יוגנטלעכן טעמפּעראַמענט, פול מיט איניציאַטיוו און איינפאַלן
P-5-facs_210_tr_1739220934	ש. קאַטשערגינסקי	male	Creative_Intellectual	לויט ש. קאַטשערגינסקי — 1907
P-5-facs_210_tr_1739220934	פֿייוול	male	Family	ט.'ס ברודער, פֿייוול, געוו. סעקרעטאַר פֿון יידישן לערער-סעמינאַר אין ווילנע און פֿאַרוואַלטער פֿון 'טאָמאַר'-פֿאַרלאַג אין ווילנע
P-5-facs_210_tr_1739220936	* פֿאָטער	male	Family	פֿאָטער — אַ שניידער.
P-5-facs_210_tr_1739220936	אַברהם אַקסעלראָד	male	Professional_Hierarchy	דערנאָך מיט אַברהם אַקסעלראָד, איבער רומעניע
P-5-facs_210_tr_1739220936	אַדאָלף מעלצער	male	Professional_Hierarchy	מיט אַדאָלף מעלצער
P-5-facs_210_tr_1739220936	גימפּעל	male	Professional_Hierarchy	אין עלטער פֿון 14 יאָר אַריינגעטראָטן אַלס כאָריסטקע אין טעאַטער צו גימפּעל
P-5-facs_210_tr_1739220936	דוד וועטשטיין	male	Family	1903 — חתונה געהאַט מיט דוד וועטשטיין און צוזאַמען מיט אים געשפּילט אין גאַליציע און רומעניע.
P-5-facs_210_tr_1739220936	טאַנענצאָפּ	male	Professional_Hierarchy	שפּעטער ביי טאַנענצאָפּ
P-5-facs_210_tr_1739220936	טרייטלער	male	Professional_Hierarchy	אַרומגעפֿאָרן מיט לערעסקאַ און טרייטלער איבער אונגאַרן און ענגלאַנד (לאָנדאָן, גלאַזגוי און מאַנטשעסטער)
P-5-facs_210_tr_1739220936	יאַקאָב	male	Professional_Hierarchy	דערנאָך ביז 1926 אין קראָקע ביי יאַקאָב
P-5-facs_210_tr_1739220936	לערעסקאַ	male	Professional_Hierarchy	אַרומגעפֿאָרן מיט לערעסקאַ און טרייטלער איבער אונגאַרן און ענגלאַנד (לאָנדאָן, גלאַזגוי און מאַנטשעסטער)
P-5-facs_210_tr_1739220936	מאיר מעלמאַן	male	Creative_Intellectual	לויט מאיר מעלמאַן איז זיי אומגעבראַכט געוואָרן אין איינע פֿון די געטאָס דורך די נאַציס.
P-5-facs_210_tr_1739220936	קאָמפּאָנעעץ	male	Professional_Hierarchy	ביי קאָמפּאָנעעץ
P-5-facs_212_tr_1739221090	א פרוי*	female	Other	אַ פרוי, וואָס האָט זיך געראַטעוועט פֿון היטלער-גיהנום, האָט שפּעטער דערציילט זיין פרוי, אַז ער האָט איר דאָרט איבערגעגעבן זיינע זאַכן
P-5-facs_212_tr_1739221090	בוזגאַן	male	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	בערל קאַטשערגינסקי	male	Social_Personal	"צוזאַמען מיט דעם באַקאַנטן ווילנער פאַטאָגראַף בערל קאַטשערגינסקי אַוועקגעפירט פון „קייליס"" קיין ריגע"
P-5-facs_212_tr_1739221090	דזשיגאָן	male	Professional_Collaboration	אין 1939 ווידער מיט דזשיגאָן-שומאַכער אין ווילנע.
P-5-facs_212_tr_1739221090	די נאַטאַן-פאַמיליע	unknown	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	חיים ניסענצווייג	male	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	יעקב קורלענדער	male	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	כתריאָל ברוידא	male	Professional_Collaboration	ער איז צוזאַמען מיט כתריאָל ברוידא און שאַפּיראָ אומגעבראַכט געוואָרן אין קלאַגע, נעבן ריגע.
P-5-facs_212_tr_1739221090	ליזאַ שלאָסבערג	female	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	מוטער*	female	Family	זיך אומגעקערט צו די עלטערן אין ווילנע.
P-5-facs_212_tr_1739221090	מיני בוירנס	female	Family	1934, צוזאַמען מיט זיין פרוי מיני בוירנס, געשפּילט אין יידישן פאָלקסטעאַטער
P-5-facs_212_tr_1739221090	מיעטעק ראָטשיין	male	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	רבקה שילער	female	Professional_Collaboration	געשפּילט אין יידישן פאָלקסטעאַטער (בוזגאַן, רבקה שילער, די נאַטאַן-פאַמיליע, ליזאַ שלאָסבערג, חיים ניסענצווייג, מיעטעק ראָטשיין, יעקב קורלענדער א'אַ) אין לעמבערג
P-5-facs_212_tr_1739221090	ש. קאַטשערגינסקי	male	Creative_Intellectual	ש. קאַטשערגינסקי אין זיין „חורבן ווילנע“ שרייבט
P-5-facs_212_tr_1739221090	שאַפּיראָ	male	Professional_Collaboration	"צוזאַמען מיט די אַקטיאָרן ברוידאָ, שאַפּיראָ"""
P-5-facs_212_tr_1739221090	שומאַכער	male	Professional_Collaboration	אין 1939 ווידער מיט דזשיגאָן-שומאַכער אין ווילנע.
P-5-facs_212_tr_1739221090	פֿאָטער*	male	Family	זיך אומגעקערט צו די עלטערן אין ווילנע.
P-5-facs_212_tr_1739221096	דוד ראַגאָוו	male	Creative_Intellectual	דוד ראַגאָוו גיט אָן, אַז ער פלעגט אויך שפּילן מיט פּראָפעסיאָנעלע טרופּעס אויף דער ווילנער פּראָווינץ.
P-5-facs_212_tr_1739221096	ש. קאַטשערגינסקי	male	Creative_Intellectual	"ש. קאַטשערגינסקי פֿאַרנאָטירט קורץ: „משה פּאַפּיערין - אַקטיאָר. רעזשיסער. געז. טוער. פּאָנאַר, 1941""."
P-5-facs_213_tr_1739221750	אַברהם יצחק קאַמינסקי	male	Social_Personal	"אַברהם יצחק קאַמינסקי, וועלכער איז געווען באַקאַנט פאַר אַ מענטש, וואָס האָט ליב געהאָט יענעם אַריינצוזאָגן, האָט אָבער געטענהט: „וואָס קומט אַרויס דערפֿון וואָס דו הייסט קאָן, אַז דו קאָנסט פאָרט נישט"""
P-5-facs_213_tr_1739221750	אַברהם מאָרעווסקי	male	Professional_Collaboration	אַברהם מאָרעווסקי האָט אין יאָר 1927 אויפגעפירט אין 'קראָקעווער ייד. געזעלשאַפֿטלעכן טעאַטער' דעם 'דיבוק' און געשפּילט זיין קרוין-ראָל, דעם 'מייראָפּאָלער', האָט ער, נאָך קאָנען, קיין דערפֿאָלג נישט געהאַט
P-5-facs_213_tr_1739221750	אַברהם פישזאָן	male	Professional_Hierarchy	האָט ער אָנגעהויבן שפּילן יידיש טעאַטער ביי אַברהם פישזאָן
P-5-facs_213_tr_1739221750	אסתר רחל קאמינסקי	female	Professional_Collaboration	בעת די טריומפן פֿון אסתר רחל קאמינסקי אין פּעטערבורג, האָט אויך שלמהלע קאָן געצויגן אויף זיך די אויפֿמערקזאַמקייט.
P-5-facs_213_tr_1739221750	דר. מ. קאַנפֿער	male	Creative_Intellectual	דר. מ. קאַנפֿער, דער טעאַטער-קריטיקער פון דער קראָקעווער פּויליש-יידישער טאָג-צייטונג 'נאָווי דזשענניק', האָט אים אין דער ראָל פאַרגלייכן צו די גרעסטע קרעאַציעס, וואָס מען האָט געשאַפן אויף דער יידישער בינע.
P-5-facs_213_tr_1739221750	וואַכטאַנגאָוו	male	Professional_Hierarchy	אין 1917 איז ער דורך צמחן אָנגאַזשירט געוואָרן צום ניי-געגרינדעטן העברעישן טעאַטער 'הבימה' אין מאָסקווע, וואאו ער שפּילט אונטער דער רעזשי פֿון וואַכטאַנגאָוו ביז 1919.
P-5-facs_213_tr_1739221750	חסידישע עלטערן*	unknown	Family	געבוירן אין וואַרשע, פּוילן, ביי חסייידישע עלטערן.
P-5-facs_213_tr_1739221750	יאָנאַס טורקאָוו	male	Creative_Intellectual	יאָנאַס טורקאָוו שרייבט: דער האָט לאַנגע יאָרן געלערנט אין אַ ישיבה און איז געווען אַ גרויסער בקי אין גמראַ און תוספות.
P-5-facs_213_tr_1739221750	יעקב גאָרדין	male	Creative_Intellectual	עס איז דעמאָלט געווען דער בליפּעריאָד, די אַזוי-גערופענע 'גאָלדענע עפּאָכע' פֿון יעקב גאָרדין וועמנס רעפּערטואָר עס האָט דאָמינירט אין בעסערן יידישן טעאַטער.
P-5-facs_213_tr_1739221750	יעקב ליבערט	male	Family	וואָס זיינס אַ פעטער, אַ באַרימטער יידישער אַקטיאָר, יעקב ליבערט, האָט זיך אויסגעקליבן.
P-5-facs_213_tr_1739221750	ל. קאָברינס	male	Creative_Intellectual	נאָך באַוויזן אָנטייל צו נעמען אין דער לעצטער פאָרשטעלונג פון ל. קאָברינס 'דאָרפסיונג'.
P-5-facs_213_tr_1739221750	משה הלוי	male	Creative_Intellectual	"משה הלוי, מיטגליד פֿון „הבימה און גרינדער פֿון „אוהל"" אין זיין בוך „דריי עלי במות"" (אין אונדזער איבערזעצונג) שרייבט"
P-5-facs_213_tr_1739221750	נחום צמח	male	Professional_Hierarchy	אין 1913 איז ק. אַריינגעטראָטן אין דער העברעישער ליבהאָבער-גרופּע 'הבימה', וואָס נחום צמח האָט אָנגעפֿירט.
P-5-facs_213_tr_1739221750	סטאַניסלאַווקי	male	Social_Personal	צו „סטאַניסלאַווקיס סטיל' האָט זיך אָט דער כוהן באַצויגן פֿולשטענדיק סקעפּטיש.
P-5-facs_213_tr_1739221750	קאַמינסקאַס	unknown	Professional_Collaboration	דערנאָך אין דער 'פאַרייניקטער טרופּע' מיט די קאַמינסקאַס בעת זייערע גאַסטשפּילן אין פּעטערבורג.
P-5-facs_213_tr_1739221750	קינדער*	unknown	Family	ער איז געווען גוואַלדיק צוגעבונדן צו זיין שוועסטער און אירע קינדער, וועלכע ער האָט אַרויסגעוויזן אַ סך וואָרעמע געפילן.
P-5-facs_213_tr_1739221750	שוועסטער*	female	Family	ער איז געווען גוואַלדיק צוגעבונדן צו זיין שוועסטער און אירע קינדער, וועלכע ער האָט אַרויסגעוויזן אַ סך וואָרעמע געפילן.
P-5-facs_213_tr_1739221756	איציק כאַווייס	male	Creative_Intellectual	ווי דינה קעניג און איציק כאַווייס גיבן איבער, האָבן אים באַנדיטן דערהרגט אין טאַשקענט בעת אַן איבערפֿאַל.
P-5-facs_213_tr_1739221756	איציקל גאָלדענבערג	male	Professional_Hierarchy	"שפּילט אַ לענגערע צייט אין ""צענטראַל""-טעאַטער (דירעקציע — איציקל גאָלדענבערג)."
P-5-facs_213_tr_1739221756	באַנדיטן*	unknown	Social_Personal	האָבן אים באַנדיטן דערהרגט אין טאַשקענט בעת אַן איבערפֿאַל
P-5-facs_213_tr_1739221756	באַראַטאָוו	male	Professional_Hierarchy	1923-1925 אין די טרפּועס פון... באַראַטאָוו
P-5-facs_213_tr_1739221756	דינה קעניג	female	Creative_Intellectual	ווי דינה קעניג און איציק כאַווייס גיבן איבער, האָבן אים באַנדיטן דערהרגט אין טאַשקענט בעת אַן איבערפֿאַל.
P-5-facs_213_tr_1739221756	זאָלאָטניצקי	male	Professional_Hierarchy	1917-1919 — אַרומגעוואַנדערט מיט די טרופּעס פֿון זאָלאָטניצקי
P-5-facs_213_tr_1739221756	חזן*	male	Professional_Hierarchy	אַלס קינד פֿון 8 יאָר אָנגעהויבן זיינגען ביי אַ חזן
P-5-facs_213_tr_1739221756	חזן*	male	Professional_Hierarchy	ווערט אָנגאַזשירט אַלס משורר צו אַ חזן אין קעשענעוו
P-5-facs_213_tr_1739221756	חיים-מאיר סעגאַלעסקאָ	male	Professional_Hierarchy	וואו עס שפּילט חיים-מאיר סעגאַלעסקאָס טרופּע גאָלדפֿאַדען-רעפּערטואָר, און היות עס פעלן זיי אויס כחות, טרעט ער דאָרט אַריין און שפּילט מיט זיי אַ לענגערע צייט.
P-5-facs_213_tr_1739221756	יוליאַן שוואַרץ	male	Creative_Intellectual	יוליאַן שוואַרץ שרייבט: דער איז געווען פאַנאַטיש פאַרלייבט אין בעסערן טעאַטער צו וועלכן ער האָט תמיך געשטרעבט.
P-5-facs_213_tr_1739221756	יעקב קאַלייך	male	Professional_Hierarchy	1922 — סופֿלער ביי מאַלי פיקאָן-יעקב קאַלייך.
P-5-facs_213_tr_1739221756	לייבעלע מאָלער	male	Social_Personal	וואו ער איז דורך זיין לאַנדסמאַן לייבעלע מאָלער אָנגעקומען אַלס סופֿלער אין דער טרופּע פֿון קאָריק
P-5-facs_213_tr_1739221756	מאַלי פיקאָן	female	Professional_Hierarchy	1922 — סופֿלער ביי מאַלי פיקאָן-יעקב קאַלייך.
P-5-facs_213_tr_1739221756	מישע פישזאָן	male	Professional_Collaboration	ער איז געקומען מיט מישע פישזאָן פון אוקראַינע.
P-5-facs_213_tr_1739221756	נאַציס*	unknown	Social_Personal	ער איז טראַגיש אומגעקומען, ווי אַ קרבן פֿון די נאַציס, אין דער עוואַקוואַציע.
P-5-facs_213_tr_1739221756	סטאַנאָווסקי	male	Professional_Hierarchy	אַ קורצע צייט אויך מיטגעשפּילט אין דער טרופּע פֿון סטאַנאָווסקי, וואָס איז געקומען שפּילן אין בעלץ.
P-5-facs_213_tr_1739221756	סידי טהאַל	female	Professional_Collaboration	ער האָט אויך געשפּילט מיט סידי טהאַל.
P-5-facs_213_tr_1739221756	עלטערן*	unknown	Family	געבוירן 12 מיי 1899 אין בעלץ, בעסאַראַביע, ביי עלטערן — תבואַה-הענדלער.
P-5-facs_213_tr_1739221756	פּאָטאָצקאַ	female	Professional_Hierarchy	1923-1925 אין די טרפּועס פון פּאָטאָצקאַ
P-5-facs_213_tr_1739221756	קאַנאַפּאָוו	male	Professional_Hierarchy	1917-1919 — אַרומגעוואַנדערט מיט די טרופּעס פֿון... קאַנאַפּאָוו
P-5-facs_213_tr_1739221756	קאָריק	male	Professional_Hierarchy	אָנגעקומען אַלס סופֿלער אין דער טרופּע פֿון קאָריק, וואו ער האָט אויך מיטגעשפּילט.
P-5-facs_213_tr_1739221756	פֿאָטער*	male	Family	1913 — אַרויסגעגנבעט דריי רובל ביים פֿאָטער און אַנטלאָפּן קיין אָדעס
P-5-facs_213_tr_1739221759	אַברהם מאָרעווסקי	male	Professional_Collaboration	"זיך באַטייליקט אין דער „ווילנער טרופּע"" מיט יוסף קאַמיען, אַליאָשאַ שטיין, יעקב ווייסליץ, אַברהם מאָרעווסקי א'א."
P-5-facs_213_tr_1739221759	אַליאָשאַ שטיין	male	Professional_Collaboration	"זיך באַטייליקט אין דער „ווילנער טרופּע"" מיט יוסף קאַמיען, אַליאָשאַ שטיין, יעקב ווייסליץ, אַברהם מאָרעווסקי א'א."
P-5-facs_213_tr_1739221759	אידא קאמינסקאַ	female	Professional_Hierarchy	און דערנאָך מיט דער טרופּע פֿון אידא קאמינסקאַ, ביז צום אויסבראָך פֿון דער צווייטער וועלט-מלחמה.
P-5-facs_213_tr_1739221759	חיים גראַדע	male	Professional_Hierarchy	ווען ס'שאַפֿט זיך דאָרט דאָס יידישע מלוכהטעאַטער (מיט חיים גראַדע אַלס ליטעראַרישער לייטער)
P-5-facs_213_tr_1739221759	יוסף קאַמיען	male	Professional_Collaboration	"זיך באַטייליקט אין דער „ווילנער טרופּע"" מיט יוסף קאַמיען, אַליאָשאַ שטיין, יעקב ווייסליץ, אַברהם מאָרעווסקי א'א."
P-5-facs_213_tr_1739221759	יעקב ווייסליץ	male	Professional_Collaboration	"זיך באַטייליקט אין דער „ווילנער טרופּע"" מיט יוסף קאַמיען, אַליאָשאַ שטיין, יעקב ווייסליץ, אַברהם מאָרעווסקי א'א."
P-5-facs_213_tr_1739221759	משה ליפּמאַן	male	Professional_Hierarchy	קומט ער אָן אין 1945 אין קאָאָפּעראַטיוון יידישן טעאַטער אין סאַמאַרקאַנד א'א פֿון משה ליפּמאַן.
P-5-facs_213_tr_1739221759	צילע אָדלער	female	Professional_Collaboration	מיט צילע אָדלער בעת אירע גאַסטשפּילן איבער די גרעסערע שטעט פון אייראָפּע
P-5-facs_213_tr_1739221759	שמחה נאַטאַן	male	Professional_Collaboration	אין 1936 זיך באַטייליקט אין אַ טורניי מיט שמחה נאַטאַן.
P-5-facs_213_tr_1739221759	פֿאַמיליע נאַטאַן	unknown	Professional_Collaboration	געשפּילט מיט דער פֿאַמיליע נאַטאַן אין עסטרייך
P-5-facs_215_tr_1739221501	אַנדערע קינדער*	unknown	Family	אויך די אַנדערע קינדער זיינען געווען פֿאַרבונדן מיט טעאַטער.
P-5-facs_215_tr_1739221501	דאָקטער*	male	Professional_Hierarchy	צוקומען צו אַ דאָקטער אין געטאָ איז געווען זייער שווער און קיין מעדיצין איז אויך ניט געווען צו קריגן
