hub_id	member_kind	member_id	label	detail	evidence
HUB-D2297	surface	לייזער זשעלאַזאָ	לייזער זשעלאַזאָ	full ×13.0	validated_surface
HUB-D2297	surface	ליפּאָווסקין	ליפּאָווסקין	surnames ×7.0	validated_surface
HUB-D2297	surface	שומסקי	שומסקי	surnames ×5.0	validated_surface
HUB-D2298	db	2298	משה ליפּשיץ (ליוושיץ) (ליוושיץ)	Moyshe Lifshits	
HUB-D2298	entry	P-2-facs_173_tr_1744279070	ליפשיץ [ליוושיץ], משה	vol 2	ra_align
HUB-D2298	surface	מ. ליפֿשיץ	מ. ליפֿשיץ	initials ×1.0	validated_surface
HUB-D2298	surface	משה ליוושיץ	משה ליוושיץ	full ×1.0	validated_surface
HUB-D2299	db	2299	ליפּשיץ	Lifshits	
HUB-D2299	entry	P-5-facs_168_tr_1735652657	נחמה [ליפּשיץ, קדיש]	vol 5	ra_align
HUB-D2299	surface	נחמה	נחמה	surnames ×9.0	validated_surface
HUB-D2301	db	2301	ליליפּוט (גבריאל-הירש קרעטשמער)	Liliput	
HUB-D2301	entry	P-2-facs_152_tr_1744279180	ליליפּוט [גבריאל-הירש קרעטשמער]	vol 2	ra_align
HUB-D2301	surface	אליהו קרעטשמאַר	אליהו קרעטשמאַר	full ×1.0	validated_surface
HUB-D2301	surface	ליליפּוט	ליליפּוט	surnames ×1.0	validated_surface
HUB-D2301	surface	קרעטשמאָרעס	קרעטשמאָרעס	surnames ×1.0	validated_surface
HUB-D2302	db	2302	לילית	Lilit	
HUB-D2302	entry	P-5-facs_306_tr_1739221517	פֿילית	vol 5	ra_align
HUB-D2303	db	2303	אָליאַ לילית (לאָליאַ צעדערבּוים)	Ola Lilith	
HUB-D2303	entry	P-2-facs_152_tr_1744279187	לילית, אָליאַ [לאָליאַ צעדערבוים]	vol 2	ra_align
HUB-D2303	surface	א. צעדערבוים	א. צעדערבוים	initials ×1.0	validated_surface
HUB-D2303	surface	אָלאַ ליליט	אָלאַ ליליט	full ×1.0	validated_surface
HUB-D2303	surface	אָלאַ לילית	אָלאַ לילית	full ×4.0	validated_surface
HUB-D2303	surface	לילית	לילית	surnames ×1.0	validated_surface
HUB-D2303	surface	צעדערבוים	צעדערבוים	surnames ×5.0	validated_surface
HUB-D2304	db	2304	איזידאָר ליליען	Isidore Lillian	
HUB-D2304	entry	P-2-facs_148_r	ליליען, איזידאָר	vol 2	ra_align
HUB-D2304	surface	א. ליליען	א. ליליען	initials ×5.0	validated_surface
HUB-D2304	surface	איזידאָר ליליען	איזידאָר ליליען	full ×11.0	validated_surface
HUB-D2304	surface	ליליען	ליליען	surnames ×12.0	validated_surface
HUB-D2304	surface	ליליענען	ליליענען	surnames ×2.0	validated_surface
HUB-D2305	db	2305	לילי ליליאַנאַ	Lilly Lilliana	
HUB-D2305	entry	P-3-facs_332_tr_1756058897	ליליאָנאַ, לילי	vol 3	human_align
HUB-D2305	surface	לילי ליליאַנאַ	לילי ליליאַנאַ	full ×3.0	validated_surface
HUB-D2305	surface	ליליאַנאַ	ליליאַנאַ	surnames ×1.0	validated_surface
HUB-D2306	db	2306	פּאול לימאַן (לייבאָוויטש)	Paul Liman	
HUB-D2306	entry	P-6-facs_29_r_4	לימאַן, פאול [לייבאָוויטש]	vol 6	ra_align
HUB-D2306	surface	פּאָול	פּאָול	surnames ×2.0	validated_surface
HUB-D2307	db	2307	שלמה לינדענפעלד	Shlomo Lindenfeld	
HUB-D2307	entry	P-2-facs_153_tr_1744279072	לינדענפעלד, שלמה	vol 2	ra_align
HUB-D2307	surface	שלמה לינדענפעלד	שלמה לינדענפעלד	full ×1.0	validated_surface
HUB-D2308	db	2308	נ. לינדער (נתן בּלינדער)	N.B. Linder	
HUB-D2308	entry	P-2-facs_154_r	לינדער, נ. בּ. [נתן בּלינדער]	vol 2	ra_align
HUB-D2308	surface	נ. ב. לינדער	נ. ב. לינדער	initials ×3.0	validated_surface
HUB-D2309	db	2309	הענעך לינעצקי	Henekh Linetsky	
HUB-D2309	entry	P-1-facs_132_r_13	לינעצקי, הענעך	vol 1	ra_align
HUB-D2309	surface	הענעך לינעצקי	הענעך לינעצקי	full ×1.0	validated_surface
HUB-D2310	db	2310	לינעצקי	Linetsky	
HUB-D2310	entry	P-2-facs_156_tr_1744279145	לינעצקי	vol 2	ra_align
HUB-D2310	surface	יצחק לינעצקי	יצחק לינעצקי	full ×1.0	validated_surface
HUB-D2310	surface	לינעצקי	לינעצקי	surnames ×6.0	validated_surface
HUB-D2311	db	2311	יצחק-יואל לינעיצקי	Isaac Joel Linetzky	
HUB-D2311	entry	P-2-facs_154_tr_1744279071	ליניעצקי, יצחק-יואל	vol 2	ra_align
HUB-D2311	surface	י. י. ליניעצקי	י. י. ליניעצקי	initials ×2.0	validated_surface
HUB-D2311	surface	ליניעצקי	ליניעצקי	surnames ×2.0	validated_surface
HUB-D2312	db	2312	אַדאָלף לינק	Adolf Link	
HUB-D2312	entry	P-2-facs_146_tr_1744279102	לייפּציקער, מאַרק	vol 2	ra_align
HUB-D2312	entry	P-5-facs_443_tr_1739220791	לייפּציקער מאַרק	vol 5	ra_align
HUB-D2312	entry	P-6-facs_405_tr_1747930574	לינק אַדאָלף	vol 6	ra_align
HUB-D2312	surface	לייפּציגער	לייפּציגער	surnames ×1.0	validated_surface
HUB-D2312	surface	מאַרק לייפציקער	מאַרק לייפציקער	full ×6.0	validated_surface
HUB-D2313	db	2313	אַנקאַ ליפינסקי (ווייצמאַן)	Anka Lipinsky	
HUB-D2313	entry	P-5-facs_300_tr_1739221668	ליפּינסקי, (ווייצמאַן) אַנקאַ	vol 5	ra_align
HUB-D2313	surface	א. ליפינסקי	א. ליפינסקי	initials ×1.0	validated_surface
HUB-D2313	surface	אַנקאָ	אַנקאָ	surnames ×1.0	validated_surface
HUB-D2314	db	2314	יצחק ליפּינסקי	Yitzhock Lipinsky	
HUB-D2314	entry	P-2-facs_160_r_6	ליפּינסקי, יצחק	vol 2	ra_align
HUB-D2314	surface	יצחק ליפּינסקי	יצחק ליפּינסקי	full ×2.0	validated_surface
HUB-D2315	db	2315	משה ליפּמאַן	Moshe Lipman	
HUB-D2315	entry	P-2-facs_161_tr_1744279094	ליפּמאַן, משה	vol 2	ra_align
HUB-D2315	surface	ליפּמאַן	ליפּמאַן	surnames ×6.0	validated_surface
HUB-D2315	surface	מ. ליפּמאַן	מ. ליפּמאַן	initials ×4.0	validated_surface
HUB-D2315	surface	משה ליפּמאַן	משה ליפּמאַן	full ×34.0	validated_surface
HUB-D2316	db	2316	נאַטאַליאַ ליפּמאַן (נייטשע עלבּוים)	Natalia Lipman	
HUB-D2316	entry	P-2-facs_161_tr_1744279095	ליפּמאַן, נאַטאַליאַ [נייטשע עלבּוים]	vol 2	ra_align
HUB-D2316	surface	נאַטאַליאַ	נאַטאַליאַ	surnames ×2.0	validated_surface
HUB-D2316	surface	נאַטאליא (שפּעטער) ליפּמאַן	נאַטאליא (שפּעטער) ליפּמאַן	full ×1.0	validated_surface
HUB-D2317	db	2317	אברהם ליפּאָוויצקי	Avraham Lipovietsky	
HUB-D2317	entry	P-2-facs_157_r	ליפּאָוויעצקי, אברהם	vol 2	ra_align
HUB-D2318	db	2318	ליפּאָווסקאַ	Esther Lipovska	
HUB-D2318	entry	P-2-facs_156_tr_1744279160	לינק, אַדאָלף	vol 2	ra_align
HUB-D2319	db	2319	נחוּם ליפּאָווסקי	Nakhum Lipovski	
HUB-D2319	entry	P-2-facs_157_tr_1744279097	ליפּאָווסקי, נחוּם	vol 2	ra_align
HUB-D2319	surface	ליפּאָוועצקי	ליפּאָוועצקי	surnames ×1.0	validated_surface
HUB-D2319	surface	נ. ליפּאָווסקי	נ. ליפּאָווסקי	initials ×4.0	validated_surface
HUB-D2319	surface	נחום ליפּאָווסקי	נחום ליפּאָווסקי	full ×20.0	validated_surface
HUB-D2320	db	2320	אסתר ליפאׇווסקא (גלאַזער וואׇלסקאַ)	Sasha Lipovski	
HUB-D2320	entry	P-2-facs_157_r_3	ליפּאָווסקאַ, אסתּר [גלאַזער, וואָלסקאַ]	vol 2	ra_align
HUB-D2320	entry	P-5-facs_74_tr_1733059496	ליפּאָווסקאַ, אַסתר [גלאַזער, וואָלסקאַָ]	vol 5	ra_align
HUB-D2320	surface	אסתר גלאַזער	אסתר גלאַזער	full ×2.0	validated_surface
HUB-D2320	surface	אסתר ליפּאָווסקאַ (גלאזערוואָלסקא)	אסתר ליפּאָווסקאַ (גלאזערוואָלסקא)	full ×1.0	validated_surface
HUB-D2320	surface	אסתר ליפּאָווסקי	אסתר ליפּאָווסקי	full ×1.0	validated_surface
HUB-D2320	surface	ליפּאָווסקי	ליפּאָווסקי	surnames ×48.0	validated_surface
HUB-D2321	db	2321	יצחק ליפּשיץ	Itzhak Lipshitz	
HUB-D2321	entry	P-2-facs_173_tr_1744279073	ליפשיץ, יצחק	vol 2	ra_align
HUB-D2321	surface	י. ליפּשיץ	י. ליפּשיץ	initials ×2.0	validated_surface
HUB-D2322	db	2322	יחזקאל ליפּשיץ	Yekhezkel Lipshitz	
HUB-D2322	entry	P-2-facs_172_r_16	ליפשיץ, יחזקאָל דר.	vol 2	ra_align
HUB-D2323	db	2323	מ. ליפּסאָן (מרדכי יאַוואָראָווסקי)	M. Lipson	
HUB-D2323	entry	P-2-facs_161_tr_1744279088	ליפּסאָן, מ. [מרדכי יאַוואָראָווסקי]	vol 2	ra_align
HUB-D2324	db	2324	וואָלאָדיאַ ליפּצין	Volodya Liptsin	
HUB-D2324	entry	P-2-facs_162_r_2	ליפּצין, וואָלאָדיאַ	vol 2	ra_align
HUB-D2324	surface	וואָלאדיא ליפּצין	וואָלאדיא ליפּצין	full ×1.0	validated_surface
HUB-D2324	surface	ליפּצין	ליפּצין	surnames ×22.0	validated_surface
HUB-D2325	db	2325	סיליע ליפּצין (פּעקער)	Celia Lipzin	
HUB-D2325	entry	P-2-facs_162_tr_1744279207	ליפּצין, סיליע [פּעקער]	vol 2	ra_align
HUB-D2325	surface	סיליע	סיליע	surnames ×2.0	validated_surface
HUB-D2326	db	2326	מאַלקע ליסאַק	Malka Lisak	
HUB-D2326	entry	P-2-facs_156_r_1	ליסאַק, מאַלקע	vol 2	ra_align
HUB-D2327	db	2327	עני ליטאן (חנה ליפּמאַן)	Annie Litan	
HUB-D2327	entry	P-2-facs_133_tr_1744279145	ליטאן, עני [חנה ליפּמאַן]	vol 2	ra_align
HUB-D2328	db	2328	אברהם ליטמאַן	Abraham Littman	
HUB-D2328	entry	P-2-facs_134_tr_1744279148	ליטמאַן, אַברהם	vol 2	ra_align
HUB-D2328	surface	א. ליטמאַן	א. ליטמאַן	initials ×8.0	validated_surface
HUB-D2328	surface	אַברהם ליטמאַן	אַברהם ליטמאַן	full ×10.0	validated_surface
HUB-D2328	surface	ליטמאַן	ליטמאַן	surnames ×21.0	validated_surface
HUB-D2329	db	2329	פּעפּי ליטמאַן (פּעשע קאַהאַנע)	Pepi Littman	
HUB-D2329	entry	P-2-facs_135_tr_1744279191	ליטמאַן, פּעפּי [פּעשע קאַהאַנע]	vol 2	ra_align
HUB-D2329	surface	פּעפּי	פּעפּי	surnames ×1.0	validated_surface
HUB-D2329	surface	פּעפּי ליטמאַן	פּעפּי ליטמאַן	full ×14.0	validated_surface
HUB-D2329	surface	קאַוואָרין	קאַוואָרין	surnames ×2.0	validated_surface
HUB-D2330	db	2330	יעקב ליטמאַן	Yakov Littman	
HUB-D2330	entry	P-2-facs_135_tr_1744279197	ליטמאַן, יעקב	vol 2	ra_align
HUB-D2330	surface	יאַקוב ליטמאַן	יאַקוב ליטמאַן	full ×1.0	validated_surface
HUB-D2330	surface	יענקל ליטמאַן	יענקל ליטמאַן	full ×1.0	validated_surface
HUB-D2330	surface	יעקב ליטמאַן	יעקב ליטמאַן	full ×4.0	validated_surface
HUB-D2331	db	2331	יעטאַ ליטמאַן (זילבּערמאַן)	Yetta Littman	
HUB-D2331	entry	P-2-facs_135_tr_1744279211	ליטמאַן, יעטאַ [זילבּערמאַן]	vol 2	ra_align
HUB-D2332	db	2332	מוישע ליטוואַקאָוו	Moshe Litvakov	
HUB-D2332	entry	P-2-facs_133_tr_1744279149	ליטוואַקאָוו, מוישע	vol 2	ra_align
HUB-D2332	surface	מ. ליטוואָקאָוו	מ. ליטוואָקאָוו	initials ×1.0	validated_surface
HUB-D2332	surface	משה ליטוואַקאָוו	משה ליטוואַקאָוו	full ×1.0	validated_surface
HUB-D2333	db	2333	בּערטאַ ליטווינאַ-ווייסהאָף	Berta Litvina-Veyshof	
HUB-D2333	entry	P-2-facs_134_tr_1744279145	ליטווינאַ-ווייסהאָף, בערטאַ	vol 2	ra_align
HUB-D2333	surface	בערטאַ ווייסהאָף	בערטאַ ווייסהאָף	full ×1.0	validated_surface
HUB-D2333	surface	בערטאַ ליטווינאַ	בערטאַ ליטווינאַ	full ×1.0	validated_surface
HUB-D2333	surface	ווייסהאָף	ווייסהאָף	surnames ×2.0	validated_surface
HUB-D2334	db	2334	ל. ליטווינאָוו (לייבּ גוּרעוויטש)	L. Litvinov	
HUB-D2334	entry	P-2-facs_134_tr_1744279151	ליטווינאָוו, ל. [לייב גורעוויטש]	vol 2	ra_align
HUB-D2334	surface	לייב ליטווינאָוו	לייב ליטווינאָוו	full ×1.0	validated_surface
HUB-D2336	db	2336	מאַלווינאַ לאָבּעל (טרייטלער)	Malvina Lobel	
HUB-D2336	entry	P-2-facs_87_tr_1744131446	לאָבּעל, מאַלווינאַ [טרייטלער]	vol 2	ra_align
HUB-D2336	surface	טרייטלערס	טרייטלערס	surnames ×1.0	validated_surface
HUB-D2336	surface	מאַלווינאַ טרייטלער	מאַלווינאַ טרייטלער	full ×3.0	validated_surface
HUB-D2336	surface	מאָלווינע לאָבעל	מאָלווינע לאָבעל	full ×31.0	validated_surface
HUB-D2337	db	2337	סאָלאָמאָן לאָבּעל (לייבּעל)	Solomon Lobel	
HUB-D2337	entry	P-2-facs_87_tr_1744131445	לאָבּעל, סאָלאָמאָן [לייבעל]	vol 2	ra_align
HUB-D2337	surface	לאָבעל	לאָבעל	surnames ×18.0	validated_surface
HUB-D2338	db	2338	סעמיוּעל לאָהנפעלד	Samuel Lohnfeld	
HUB-D2338	entry	P-2-facs_88_tr_1744131404	לאָהנפעלד, סעמיוּעל	vol 2	ra_align
HUB-D2339	db	2339	שמואל-יקיר לאָנדינסקי	Shmuel-Yakir Londinski	
HUB-D2339	entry	P-6-facs_41_tr_1747746160	לאָנדינסקי, שמואל-יקיר	vol 6	ra_align
HUB-D2340	db	2340	בצלאל לאָנדאָן	Betsalel London	
HUB-D2340	entry	P-2-facs_106_tr_1744279090	לאָנדאָן, בּצלאל	vol 2	ra_align
HUB-D2341	db	2341	סעם לעווענווירט	Sam Lowenwirth	
HUB-D2341	entry	P-2-facs_186_tr_1744279144	לעוועגווירט, סעם	vol 2	ra_align
HUB-D2342	db	2342	עפראים לויטער	Efraim Loyter	
HUB-D2342	entry	P-2-facs_117_tr_1744279199	לויטער, עפראים	vol 2	ra_align
HUB-D2342	surface	אַפֿרים לויטער	אַפֿרים לויטער	full ×6.0	validated_surface
HUB-D2342	surface	אַפֿרים לויטערס	אַפֿרים לויטערס	full ×1.0	validated_surface
HUB-D2342	surface	לויטער	לויטער	surnames ×1.0	validated_surface
HUB-D2343	db	2343	רעגינאַ לובּאַרטאָווסקאַ (רבקה)	Regina Lubartovska	
HUB-D2343	entry	P-2-facs_114_tr_1744279198	לוּבאַרטאָווסקאָ, רעגינאַ (רבקה)	vol 2	ra_align
HUB-D2344	db	2344	צלבה לובאַרטאׇווסקאַ	Tsilba Lubartovska	
HUB-D2344	entry	P-2-facs_113_r_30	לוּאי, דוד	vol 2	ra_align
HUB-D2344	entry	P-2-facs_114_tr_1744279200	לוּבאַרטאָווסקאַ, צלבה	vol 2	ra_align
HUB-D2344	entry	P-5-facs_73_tr_1733059356	לובאַרטאָווסקאַ, צלבה	vol 5	ra_align
HUB-D2344	surface	צלבה	צלבה	surnames ×1.0	validated_surface
HUB-D2345	db	2345	פּאָליאַ לובעלסקאַ	Paula Lubelska	
HUB-D2345	entry	P-3-facs_317_tr_1756045226	לובעלסקאַ, פּאָליאַ	vol 3	human_align
HUB-D2346	db	2346	עני לוּבּין (הענדזשיאַ לוּבּמיאַק)	Annie Lubin	
HUB-D2346	entry	P-2-facs_115_tr_1744279180	לוּבּין, עני [הענדזשיאַ לוּבניאָק]	vol 2	ra_align
HUB-D2346	surface	עני לובין	עני לובין	full ×1.0	validated_surface
HUB-D2347	db	2347	הערי לוּבּין (הערשל לויגזאַלץ)	Harry Lubin	
HUB-D2347	entry	P-2-facs_115_tr_1744279175	לוּבּין, הערי [הערשל לויגזאַלץ]	vol 2	ra_align
HUB-D2348	db	2348	לעאָן לובינסקי (לייבוש)	Leon Lubinski	
HUB-D2348	entry	P-4-facs_332_tr_1754998448	לובינסקי, לעאָן [לייבוש]	vol 4	ra_align
HUB-D2349	db	2349	יהושע ליובאָמירסקי	Yeshua Lubomirski	
HUB-D2349	entry	P-6-facs_406_tr_1747930311	ליובאָמירסקי, יהושע	vol 6	ra_align
HUB-D2349	surface	י. ליובאָמירסקי	י. ליובאָמירסקי	initials ×16.0	validated_surface
HUB-D2349	surface	יהושע ליובאָמירסקי	יהושע ליובאָמירסקי	full ×3.0	validated_surface
HUB-D2350	db	2350	יעקב לוּבּאָצקי	Jacob Lubotski	
HUB-D2350	entry	P-2-facs_114_tr_1744279202	לוּבאָצקי, יעקב	vol 2	ra_align
HUB-D2351	db	2351	דעיוו לוּבּריצקי (דוד)	Dave Lubritsky	
HUB-D2351	entry	P-2-facs_116_tr_1744279129	לובריצקי, דעיוו (דוד)	vol 2	ra_align
HUB-D2351	surface	דעיוו	דעיוו	surnames ×4.0	validated_surface
HUB-D2351	surface	לובריצקי	לובריצקי	surnames ×1.0	validated_surface
HUB-D2352	db	2352	פעני לוּבּריצקי	Fannie Lubritsky	
HUB-D2352	entry	P-2-facs_116_tr_1744279128	לובּריצקי, פעני	vol 2	ra_align
HUB-D2352	surface	פעני לובריצקי	פעני לובריצקי	full ×3.0	validated_surface
HUB-D2352	surface	פעני לוברעצקי	פעני לוברעצקי	full ×1.0	validated_surface
HUB-D2353	db	2353	גאָלדע לוּבּריצקי	Goldie Lubritsky	
HUB-D2353	entry	P-2-facs_115_tr_1744279184	לובריצקי, גאָלדע	vol 2	ra_align
HUB-D2353	surface	גאָלדע לובריצקי	גאָלדע לובריצקי	full ×2.0	validated_surface
HUB-D2354	db	2354	אייזיק-יאַנקעל לוּבּריצקי	Isaac Jacob Lubritsky	
HUB-D2354	entry	P-2-facs_115_tr_1744279181	לובריצקי, אייזיק-יאַנקעל	vol 2	ra_align
HUB-D2354	surface	אייזיק ליובעצקי	אייזיק ליובעצקי	full ×1.0	validated_surface
HUB-D2354	surface	אייזיק מילער	אייזיק מילער	full ×1.0	validated_surface
HUB-D2355	db	2355	סאָניאַ לודנער (קוריצקאַ)	Sonia Ludner	
HUB-D2355	entry	P-5-facs_558_r	לודנער, סאָניאַ [קוריצקאַ]	vol 5	ra_align
HUB-D2355	surface	לודנער	לודנער	surnames ×1.0	validated_surface
HUB-D2356	db	2356	סעם לוּדוויק	Sam Ludvik	
HUB-D2356	entry	P-2-facs_116_tr_1744279120	לודוויק, סעם	vol 2	ra_align
HUB-D2356	surface	סעם לודוויג	סעם לודוויג	full ×1.0	validated_surface
HUB-D2356	surface	סעם לודוויק	סעם לודוויק	full ×9.0	validated_surface
HUB-D2357	db	2357	לופט	Luft	
HUB-D2357	entry	P-5-facs_592_r_32	לופט,	vol 5	human_align
HUB-D2357	surface	הערבערט ג. לופט	הערבערט ג. לופט	initials ×1.0	validated_surface
HUB-D2358	db	2358	שלמה לוּפטיג	Shlomo Luftig	
HUB-D2358	entry	P-2-facs_118_r_6	לוּפטיג, שלמה	vol 2	ra_align
HUB-D2359	db	2359	דוד לואי	David Lui	
HUB-D2359	entry	P-5-facs_106_tr_1733832713	לואי, דוד	vol 5	ra_align
