decision	composite_score	band	name_score	a_heading	b_heading	a_xml_id	b_xml_id	a_volume	b_volume	same_volume	a_gender	b_gender	a_db_id	b_db_id	db_agreement	source
	0.85	high	1.0	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_350_tr_1741260476	facs_358_tr_1741260405	1	1	1	Male		3209		0	heading
	0.85	high	1.0	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	ווייספעלד, משה	facs_350_tr_1741260476	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3209		0	heading
	0.85	high	1.0	וויידע, מרים [וויידענפעלד]	ווייספעלד, משה	facs_351_tr_1741260421	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3212		0	heading
	0.85	high	1.0	וויינבערג, הערי [אהרן]	ווייספעלד, משה	facs_356_tr_1741260406	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3214		0	heading
	0.85	high	1.0	גאָלדבערג, יודל	גאָלדבערג, דיינע	facs_356_tr_1754998405	facs_57_tr_1756359815	4	7	0	Male		1822		0	heading
	0.85	high	1.0	וויינבערג, סאָניאַ [קאַרל]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_358_tr_1741260401	facs_358_tr_1741260405	1	1	1	Female		3153		0	heading
	0.85	high	1.0	וויינבערג, סאָניאַ [קאַרל]	וויינטרויב-גראַף, לאה	facs_358_tr_1741260401	facs_359_TextRegion_1710852502307_117	1	1	1	Female		3153		0	heading
	0.85	high	1.0	וויינבערג, סאָניאַ [קאַרל]	וויינבערג, סאָניע [קאַרל]	facs_358_tr_1741260401	facs_56_r_1	1	5	0	Female	Female	3153	3153	1	heading
	0.85	high	1.0	וויינבערג, סאָניאַ [קאַרל]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_358_tr_1741260401	facs_58_tr_1733050538	1	5	0	Female		3153		0	heading
	0.85	high	1.0	וויינבערג, סאלטשע [שרה ליכט]	ווייספעלד, משה	facs_358_tr_1741260404	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3151		0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וואַלדבערג, יצחק	facs_358_tr_1741260405	facs_187_tr_1736589011	1	5	0		Male		3140	0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייסליץ, יוכבד [פּראָוויזאָר]	facs_358_tr_1741260405	facs_365_tr_1741260391	1	1	1		Female		3245	0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייסמאַן, העלענאַ	facs_358_tr_1741260405	facs_367_tr_1741260404	1	1	1		Female		3172	0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]	facs_358_tr_1741260405	facs_377_r	1	1	1		Male		3270	0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינשעלבוים, יוסף	facs_358_tr_1741260405	facs_48_tr_1756359790	1	7	0		Male		3226	0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינבערג, סאָניע [קאַרל]	facs_358_tr_1741260405	facs_56_r_1	1	5	0		Female		3153	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	וואַלדבערג, יצחק	facs_359_TextRegion_1710852502307_117	facs_187_tr_1736589011	1	5	0		Male		3140	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	ווייסמאַן, הערש	facs_359_TextRegion_1710852502307_117	facs_35_tr_1747746200	1	6	0				3582	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	ווייס, ענריקאָ	facs_359_TextRegion_1710852502307_117	facs_364_tr_1741260432	1	1	1		Male		3163	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	ווייסליץ, יוכבד [פּראָוויזאָר]	facs_359_TextRegion_1710852502307_117	facs_365_tr_1741260391	1	1	1		Female		3245	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	ווייסמאַן, אהרן	facs_359_TextRegion_1710852502307_117	facs_365_tr_1741260403	1	1	1		Male		3246	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	ווייסמאַן, העלענאַ	facs_359_TextRegion_1710852502307_117	facs_367_tr_1741260404	1	1	1		Female		3172	0	heading
	0.85	high	1.0	וויינטרויב-גראַף, לאה	וויינבערג, סאָניע [קאַרל]	facs_359_TextRegion_1710852502307_117	facs_56_r_1	1	5	0		Female		3153	0	heading
	0.85	high	1.0	וויינטרויב, וו.	חיים-ברוך ווישאָגראָד	facs_359_TextRegion_1710852566555_178	facs_617_tr_1739221426	1	5	0	Male		3238		0	heading
	0.85	high	1.0	וויינטרויב, פֿרענציס [פייגע]	פעי (פֿייגע) גענדעל	facs_360_r_7_1	facs_598_tr_1739222546	1	5	0	Female		3232		0	heading
	0.85	high	1.0	וויינשטיין, איטע	ווייספעלד, משה	facs_362_r_17	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3158		0	heading
	0.85	high	1.0	ווייס, ענריקאָ	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_364_tr_1741260432	facs_58_tr_1733050538	1	5	0	Male		3163		0	heading
	0.85	high	1.0	ווייסליץ, יוכבד [פּראָוויזאָר]	ווייספעלד, משה	facs_365_tr_1741260391	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3245		0	heading
	0.85	high	1.0	ווייסליץ, יוכבד [פּראָוויזאָר]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_365_tr_1741260391	facs_58_tr_1733050538	1	5	0	Female		3245		0	heading
	0.85	high	1.0	ווייסליץ, אַברהם-יעקב	ווילנער, מאַקס, ר	facs_365_tr_1741260397	facs_375_tr_1741260389	1	1	1	Male		3244		0	heading
	0.85	high	1.0	ווייסמאַן, בעסי	ווילנער, מאַקס, ר	facs_365_tr_1741260398	facs_375_tr_1741260389	1	1	1	Female		3251		0	heading
	0.85	high	1.0	ווייסמאַן, בעסי	מ. נ. וואָלפּערט	facs_365_tr_1741260398	facs_654_r_1	1	6	0	Female		3251		0	heading
	0.85	high	1.0	ווייסמאַן, אהרן	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_365_tr_1741260403	facs_58_tr_1733050538	1	5	0	Male		3246		0	heading
	0.85	high	1.0	ווייסמאַן, העלענאַ	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_367_tr_1741260404	facs_58_tr_1733050538	1	5	0	Female		3172		0	heading
	0.85	high	1.0	ווייספעלד, משה	וויינבערג, קאַרל [חיים הערבסט]	facs_368_TextRegion_1710163052802_374	facs_178_tr_1736588955	1	5	0		Male		3150	0	heading
	0.85	high	1.0	ווייספעלד, משה	וויינבערג, ישעיהו-דניאל [ס. ד.]	facs_368_TextRegion_1710163052802_374	facs_202_tr_1754998546	1	4	0		Male		3218	0	heading
	0.85	high	1.0	ווייספעלד, משה	וויינשטאָק, שמחה	facs_368_TextRegion_1710163052802_374	facs_280_tr_1739220952	1	5	0		Female		3231	0	heading
	0.85	high	1.0	ווייספעלד, משה	וויינטרויב, וולאַדיסלאָוו	facs_368_TextRegion_1710163052802_374	facs_326_tr_1739221462	1	5	0				3450	0	heading
	0.85	high	1.0	ווייספעלד, משה	ווייסענבּערג, יצחק-מאיר	facs_368_TextRegion_1710163052802_374	facs_368_TextRegion_1710163080180_397	1	1	1		Male		3170	0	heading
	0.85	high	1.0	ווייספעלד, משה	ווילענסקי, מערי [מרים קאַץ]	facs_368_TextRegion_1710163052802_374	facs_376_tr_1741260449	1	1	1		Female		3264	0	heading
	0.85	high	1.0	ווייספעלד, משה	ווילענסקי, בערנאַרד	facs_368_TextRegion_1710163052802_374	facs_376_tr_1741260453	1	1	1		Male		3262	0	heading
	0.85	high	1.0	ווייספעלד, משה	וואַסערמאַן, יעקב	facs_368_TextRegion_1710163052802_374	facs_401_tr_1739221667	1	5	0		Male		3210	0	heading
	0.85	high	1.0	ווייספעלד, משה	וואָלפשטאַט, אַברהם	facs_368_TextRegion_1710163052802_374	facs_438_tr_1739221803	1	5	0		Male		3279	0	heading
	0.85	high	1.0	ווייספעלד, משה	וואַקסמאַן, יעקב	facs_368_TextRegion_1710163052802_374	facs_52_tr_1733050567	1	5	0		Male		3139	0	heading
	0.85	high	1.0	ווייספעלד, משה	וואולמאַן, שמואל	facs_368_TextRegion_1710163052802_374	facs_557_tr_1739222013	1	5	0		Male		3196	0	heading
	0.85	high	1.0	ווייספעלד, משה	וויינבערג, הערי [אהרן]	facs_368_TextRegion_1710163052802_374	facs_607_tr_1747930558	1	6	0		Male		3214	0	heading
	0.85	high	1.0	ווייספעלד, משה	חיים-ברוך ווישאָגראָד	facs_368_TextRegion_1710163052802_374	facs_617_tr_1739221426	1	5	0					0	heading
	0.85	high	1.0	ווייספעלד, משה	ווינטער פֿראַניאַ [פריידל ראָזענראַט]	facs_368_TextRegion_1710163052802_374	facs_89_tr_1733059487	1	5	0				3635	0	heading
	0.85	high	1.0	ווילנער, מאַקס, ר	ווייסמאַן, דאָראַ	facs_375_tr_1741260389	facs_165_tr_1747825091	1	6	0		Female		825	0	heading
	0.85	high	1.0	וועליטשאַנסקי, ישראל	וועליטשאַנסקי, ישראל	facs_387_tr_1755030250	facs_648_tr_1747930316	4	6	0					0	heading
	0.85	high	1.0	"""שלם-עליכם-סטוּדיע""."	"""שלום-עליכם סטודיאָ“ (טעאַטער)"	facs_50_tr_1744131406	facs_564_tr_1755029956	2	4	0					0	heading
	0.85	high	1.0	וויינער לייב	חיים-ברוך ווישאָגראָד	facs_561_tr_1739222221	facs_617_tr_1739221426	5	5	1	Male		3269		0	heading
	0.85	high	1.0	וויינבערג, סאָניע [קאַרל]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_56_r_1	facs_58_tr_1733050538	5	5	1	Female		3153		0	heading
	0.85	high	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	ווייסמאַן, הערש	facs_58_tr_1733050538	facs_35_tr_1747746200	5	6	0				3582	0	heading
	0.85	high	1.0	ספּיוואַק, איסאַק,	ספּיוואַק, איסאַק,	facs_592_r_6	facs_593_r_15	5	5	1					0	heading
	0.85	high	1.0	אָרלעסקא, מרים	אַרלעסקאַ, מרים [אַלטוסקי]	facs_65_tr_1740520951	facs_258_r	1	5	0	Female	Female	2596	2596	1	heading
	0.85	high	1.0	דזשעק קאַהאַן	שעפנער, יעקב	facs_669_tr_1755030279	facs_185_tr_1736588927	4	5	0		Male		2911	0	heading
	0.825	review	1.0	גאָטלאָבער, אַברהם-בער	דער געדענק-טאָוול אין מאַריענבאַד	facs_142_tr_1740521055	facs_184_tr_1714741505	1	1	1	Male		1880		0	heading
	0.825	review	1.0	דער געדענק-טאָוול אין מאַריענבאַד	גאָלדפֿאַדען, שמעיה [גאָלדענפֿאָדים]	facs_184_tr_1714741505	facs_203_tr_1741260185	1	1	1		Male		1832	0	heading
	0.825	review	1.0	וואָלערשטיין, אסתר [גאָלדשטיין]	וועליטשאַנסקי, ישראל	facs_340_tr_1741260473	facs_387_tr_1755030250	1	4	0	Female		3203		0	heading
	0.825	review	1.0	וואָלערשטיין, סאול	וועליטשאַנסקי, ישראל	facs_341_TextRegion_1710852353404_65	facs_387_tr_1755030250	1	4	0	Male		3206		0	heading
	0.825	review	1.0	וואָלערשטיין, היימי	וועליטשאַנסקי, ישראל	facs_341_r_7	facs_387_tr_1755030250	1	4	0	Male		3204		0	heading
	0.825	review	1.0	ווידאָוו, סאָניאַ	וועליטשאַנסקי, ישראל	facs_350_tr_1741260475	facs_387_tr_1755030250	1	4	0	Female		3180		0	heading
	0.825	review	1.0	ווינאָגראָדאָוו, יוסף [וויינשטיין]	וועליטשאַנסקי, ישראל	facs_377_r_4	facs_387_tr_1755030250	1	4	0	Male		3271		0	heading
	0.825	review	1.0	וועליטשאַנסקי, ישראל	וויינער, לייב	facs_387_tr_1755030250	facs_191_tr_1736588985	4	5	0				3804	0	heading
	0.8	review	1.0	ליבּגאָלד, זלמן	ליבגאַלד זלמן	facs_121_r	facs_271_tr_1739221094	2	5	0	Male	Male	2292	2292	1	heading
	0.8	review	1.0	גאָלדפֿאַדען, אַברהם [גאָלדענפֿאָדים]	אַפיש פון דער קבלת-פּנים-פאָרשטעלונג	facs_154_tr_1714741532	facs_180_region_1715801037095_458	1	1	1	Male		804		0	heading
	0.8	review	1.0	ליפּאָווסקי, סאַשאַ [שמחה זשעלאַזאָ]	ליפּאָווסקי, סאַשאַ (שמחה)	facs_160_tr_1744279178	facs_75_tr_1733059379	2	5	0	Female	Female	2297	2297	1	heading
	0.8	review	1.0	וויינבערג, הערמאַן	יחזקאָל קרייסטאָל	facs_182_tr_1736589054	facs_617_r_8	5	5	1	Male		3215		0	heading
	0.8	review	1.0	וויינער, לייב	יחזקאָל קרייסטאָל	facs_191_tr_1736588985	facs_617_r_8	5	5	1			3804		0	heading
	0.8	review	1.0	וועקסלער מישאַ (מיכאל)	יחזקאָל קרייסטאָל	facs_193_r_2	facs_617_r_8	5	5	1	Male		3175		0	heading
	0.8	review	1.0	וויינבערג, ישעיהו-דניאל [ס. ד.]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_202_tr_1754998546	facs_58_tr_1733050538	4	5	0	Male		3218		0	heading
	0.8	review	1.0	וויינבערג, ישעיהו-דניאל [ס. ד.]	יחזקאָל קרייסטאָל	facs_202_tr_1754998546	facs_617_r_8	4	5	0	Male		3218		0	heading
	0.8	review	1.0	מאָזער בנציון [יעקב הערצאָג]	מאָזער בנציון [יעקב הערצאָג]	facs_214_tr_1744280705	facs_330_tr_1754998386	2	4	0	Male	Male	2521	2521	1	heading
	0.8	review	1.0	גימפּעל, עמיל [שמואל מענדל]	גימפּעלף, עמיל (שמואַל-מענדל)	facs_256_tr_1741260269	facs_50_tr_1733050548	1	5	0	Male	Male	1767	1767	1	heading
	0.8	review	1.0	געבירטיג, מרדכי	געבירטיג, מרדכי [בערטיג]	facs_264_tr_1741260340	facs_402_r_2	1	5	0	Male	Male	1733	1733	1	heading
	0.8	review	1.0	גערשטענזאַנג, סעם [שמואַל]	שמואל קאַרפּמאַן	facs_269_tr_1741260225	facs_668_tr_1755029972	1	4	0	Male		1750		0	heading
	0.8	review	1.0	גראָדנער, א. [אַברהם יעקב חאַש-אַבראַמאָוו]	גלאַנץ, יעקב	facs_270_TextRegion_1711971070302_285	facs_606_tr_1747930132	1	6	0	Male		1907		0	heading
	0.8	review	1.0	דעססער, קלאַראַ [קיילע טויבע]	דעססער קלאַראַ [קיילע-טויבע]	facs_300_r_4	facs_126_tr_1733832831	1	5	0	Female	Female	1487	1487	1	heading
	0.8	review	1.0	וויינטרויב, וולאַדיסלאָוו	יחזקאָל קרייסטאָל	facs_326_tr_1739221462	facs_617_r_8	5	5	1			3450		0	heading
	0.8	review	1.0	וואַהלמאַן, יהודה-לייב	ווילנער, מאַקס, ר	facs_337_tr_1741260519	facs_375_tr_1741260389	1	1	1	Male		3274		0	heading
	0.8	review	1.0	וואולף, סיימאַן [שמחה]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_338_tr_1741260418	facs_358_tr_1741260405	1	1	1	Male		3276		0	heading
	0.8	review	1.0	וואָלערשטיין, סאול	מ. נ. וואָלפּערט	facs_341_TextRegion_1710852353404_65	facs_654_r_1	1	6	0	Male		3206		0	heading
	0.8	review	1.0	וואַסערמאַן, יעקב	ווייספעלד, משה	facs_344_tr_1741260465	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3210		0	heading
	0.8	review	1.0	וואַקסמאַן, מאָריס [משה דוד]	מ. נ. וואָלפּערט	facs_346_TextRegion_1710166806332_464	facs_654_r_1	1	6	0	Male		3137		0	heading
	0.8	review	1.0	וואַקסמאַן, ראָזאַ [רחל דינטענפאס]	מ. נ. וואָלפּערט	facs_347_TextRegion_1710166971671_511	facs_654_r_1	1	6	0	Female		3138		0	heading
	0.8	review	1.0	וואַרשע, משה	וויינטרויב-גראַף, לאה	facs_350_tr_1741260461	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3147		0	heading
	0.8	review	1.0	וואַרשע, משה	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_350_tr_1741260461	facs_58_tr_1733050538	1	5	0	Male		3147		0	heading
	0.8	review	1.0	וויזענפעלד לעאָן	חיים-ברוך ווישאָגראָד	facs_351_tr_1741260418	facs_617_tr_1739221426	1	5	0	Male		3240		0	heading
	0.8	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	חיים-ברוך ווישאָגראָד	facs_351_tr_1741260423	facs_617_tr_1739221426	1	5	0	Female		3188		0	heading
	0.8	review	1.0	ווייכערט, מיכאל, דר.	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_354_tr_1741260453	facs_358_tr_1741260405	1	1	1	Male		3211		0	heading
	0.8	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינבערג, ישעיהו-דניאל [ס. ד.]	facs_358_tr_1741260405	facs_202_tr_1754998546	1	4	0		Male		3218	0	heading
	0.8	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינשטאָק, אייזיק	facs_358_tr_1741260405	facs_361_r_6	1	1	1		Male		3160	0	heading
	0.8	review	1.0	וויינטרויב-גראַף, לאה	וויינבערג, ישעיהו-דניאל [ס. ד.]	facs_359_TextRegion_1710852502307_117	facs_202_tr_1754998546	1	4	0		Male		3218	0	heading
	0.8	review	1.0	וויינטרויב, זיגמונט	מ. נ. וואָלפּערט	facs_359_TextRegion_1710852536774_157	facs_654_r_1	1	6	0	Male		3236		0	heading
	0.8	review	1.0	וויינטרויב, וו.	ווייספעלד, משה	facs_359_TextRegion_1710852566555_178	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3238		0	heading
	0.8	review	1.0	וויינטרויב, רכקה [פוספעלד]	מ. נ. וואָלפּערט	facs_360_TextRegion_1710852683904_242	facs_654_r_1	1	6	0	Female		3234		0	heading
	0.8	review	1.0	ווייס פּאַולינאַ	חיים-ברוך ווישאָגראָד	facs_364_tr_1741260422	facs_617_tr_1739221426	1	5	0	Female		3166		0	heading
	0.8	review	1.0	ווייסמאַן, בערנאַרדאָ	מ. נ. וואָלפּערט	facs_366_tr_1741260406	facs_654_r_1	1	6	0	Female		3247		0	heading
	0.8	review	1.0	ווידרעוויטש, משה דוד	יחזקאָל קרייסטאָל	facs_367_tr_1739222551	facs_617_r_8	5	5	1	Male		3181		0	heading
	0.8	review	1.0	ווייספעלד, משה	וויינער לייב	facs_368_TextRegion_1710163052802_374	facs_561_tr_1739222221	1	5	0		Male		3269	0	heading
	0.8	review	1.0	ווייסענבּערג, יצחק-מאיר	ווילנער, מאַקס, ר	facs_368_TextRegion_1710163080180_397	facs_375_tr_1741260389	1	1	1	Male		3170		0	heading
	0.8	review	1.0	קאַהאַן ישראל [אַברהם]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_372_tr_1739222357	facs_58_tr_1733050538	5	5	1			3818		0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	ווילענסקי, מייקל [מיכאל]	facs_375_tr_1741260389	facs_376_tr_1741260445	1	1	1		Male		3265	0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	ווילענסקי, יוליאַן	facs_375_tr_1741260389	facs_376_tr_1741260448	1	1	1		Male		3263	0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	וועקסלער יעקב	facs_375_tr_1741260389	facs_381_r_2	1	1	1		Male		3258	0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	וואַסערמאַן, יעקב	facs_375_tr_1741260389	facs_401_tr_1739221667	1	5	0		Male		3210	0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	ווייסביין, חיים	facs_375_tr_1741260389	facs_444_tr_1739222260	1	5	0		Male		3169	0	heading
	0.8	review	1.0	ווילנער, מאַקס, ר	וויינבערג, שמואל	facs_375_tr_1741260389	facs_590_tr_1739222448	1	5	0		Male		3152	0	heading
