play,full_line,direction,type,line_id,page,page_url
Al Naharot Bavel,"זמרי: (פון דרויסען שרייענד) נֵיין טִיראן דוּ לִיענְסט (שׁטִירְצט אַרַיין, דִי קלֵיידֶער",(פון דרויסען שרייענד),business,r1l29,58,https://app.transkribus.org/collection/2372172/doc/820975/detail/58
Al Naharot Bavel,"זמרי: (פון דרויסען שרייענד) נֵיין טִיראן דוּ לִיענְסט (שׁטִירְצט אַרַיין, דִי קלֵיידֶער צורִיסֶען דָאס גֶעזִיכְט מִיט בּלוטִיגֶע וואוּנְדֶען עֶר הַאלְט דִי אהנְמֶעכטִיגֶע פַּאלֶמִירַא אוֹיף דִי הֶענְד, מִיט לֶעצטֶער קראפּט אַייכשׁרֵייענְד אוּן וויינֶענְד פאַר פרֵיידֶע דָא אִין מַיין קִינְד גֶערֶעטֶעט! (בריכט צוזאמען פאלט צו זרובבל'ס פיס)","(שׁטִירְצט אַרַיין, דִי קלֵיידֶער צורִיסֶען דָאס גֶעזִיכְט מִיט בּלוטִיגֶע וואוּנְדֶען עֶר הַאלְט דִי אהנְמֶעכטִיגֶע פַּאלֶמִירַא אוֹיף דִי הֶענְד, מִיט לֶעצטֶער קראפּט אַייכשׁרֵייענְד אוּן וויינֶענְד פאַר פרֵיידֶע דָא אִין מַיין קִינְד גֶערֶעטֶעט! (בריכט צוזאמען פאלט צו זרובבל'ס פיס)",business,r1l29,58,https://app.transkribus.org/collection/2372172/doc/820975/detail/58
Al Naharot Bavel,זרובבל: (ערגרייפט פאלמירא) פּאלמירא! מַיין ענְגֶעל! מַיין זִיסֶעס ווייבּ!...,(ערגרייפט פאלמירא),business,r1l34,58,https://app.transkribus.org/collection/2372172/doc/820975/detail/58
Al Naharot Bavel,"פאלמירא: (ערוואכט, דערזעהט זמרי) מַיין פָאטֶער... רֶעטֶע מַיינֶען פָאטֶער!","(ערוואכט, דערזעהט זמרי)",business,r1l2,59,https://app.transkribus.org/collection/2372172/doc/820975/detail/59
Al Naharot Bavel,(שטארכט).,(שטארכט),business,r1l6,59,https://app.transkribus.org/collection/2372172/doc/820975/detail/59
Al Naharot Bavel,"(גראסער קראך, דער הינטערגרוּנד פערשווינדעט מען זעהט איינען פרייען פלאטע).","(גראסער קראך, דער הינטערגרוּנד פערשווינדעט מען זעהט איינען פרייען פלאטע).",business,r1l7,59,https://app.transkribus.org/collection/2372172/doc/820975/detail/59
Al Naharot Bavel,פאָרהאַנג. עֶפִּילָאג,פאָרהאַנג. עֶפִּילָאג,,r1l8,59,https://app.transkribus.org/collection/2372172/doc/820975/detail/59
Al Naharot Bavel,(אלִיקִים'ס הוִיז. — אֶלְיָקים קוּמְט זִיגֶענְדִיג טאנְצֶענְד הַאלְט בַּיי דֶער הַאנּד יְהוּדִית).,(אלִיקִים'ס הוִיז. — אֶלְיָקים קוּמְט זִיגֶענְדִיג טאנְצֶענְד הַאלְט בַּיי דֶער הַאנּד יְהוּדִית).,setting,r1l17,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,"אליקים: (אונמיטען טאַנצען) אבּער יהוּדית'ל, דִי טַאנְצְט נִישְט? דִי שלאפסט",(אונמיטען טאַנצען),business,line_1649538274739_4877,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,מִיט חֵשְק! (טאנצט מיט איהר שטארקער און איין פערגאמענט פאלט ארויס פון ביזעם).,(טאנצט מיט איהר שטארקער און איין פערגאמענט פאלט ארויס פון ביזעם),business,r1l20,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,יהודית: טאטעניוּ הָאסְט עפּיס פארְלוִירֶען (הייבט אויף) וָואס אִיז דָאס?,(הייבט אויף),business,r1l21,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,"אליקים: האבּ אִיך דִיר נָאך נִישְט דֶערְצֶעהלְט? הֶער טֶעכטֶערִיל, (לעזט)",(לעזט),business,r1l22,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,יהוּדא! (צוּ איהר פרעהליך) דָאס מַיינְט עֶר אַ נֵיי בּית המְקדְשׁ! וֶוער פוּן,(צוּ איהר פרעהליך),business,r1l27,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,מיטצוּהעלפען גאטס הוִיז וִוידֶער אויפצוּבּויען! (שְרֵייט אוֹיס אוִיסֶער זִיך פַאר שׁמְחה) גֶעוָואלְט! געוואָלט שְרֵיי אִיך! אִיך האבּ מוֹרָא אִיך זָאל,(שְרֵייט אוֹיס אוִיסֶער זִיך פַאר שׁמְחה),business,r1l31,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,"חלֹילה נִישְט משוּגע וֶוערֶען פַאר שׁמְחה, מִיט חֵשְק טֶעכטֶערִיל (טאנצט)",(טאנצט),business,r1l34,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,"יהודית: (הליבעט) וואָס דֶען אִיך פרֵיי מִיך נִישְט? גֶעוויס טאטעניוּ, גֶעוויס",(הליבעט),business,r1l36,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,אִיז אוֹיף מִיך אוֹיך אֵיין שׁמְחה (חליבעט).,(חליבעט),business,r1l37,60,https://app.transkribus.org/collection/2372172/doc/820975/detail/60
Al Naharot Bavel,אליקים: (ענגסטליך) וואָסזשע פיהלסטוּ? יהוּדית'ל נֶעהם מִיר נִישְט אַרויס,(ענגסטליך),business,line_1649538159244_4781,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,יהודית: (וויינט) אָה נִישְט אַלֶע וואסֶערְן דֶער ווֶעלְט קֶענֶען לֶעשֶׁען אַזַא,(וויינט),business,line_1649538177503_4817,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,אליקים: (קוקט זי אן) אָה? מיינסטוּ נִישְט אָפשר בּן כּספּיס זוּנדעל? אִיז,(קוקט זי אן),business,r1l13,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,יהודית: (זיפצט) אוֹי דוד'ל....,(זיפצט),business,r1l15,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,יהודית: (וויינט) עֶר הָאט זִיך אראנְגֶעצוִיגֶען אוּן וִויל נִישְט אַרויס!,(וויינט),business,r1l21,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,(אויפטריט זרובבל),(אויפטריט זרובבל),entrance,r1l22,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,אליקים: (דערזעהט איהם שרייט אויף) גֶעווַאלְד! וָואס פַאר אַ טהֵייערְן גַאסְט,(דערזעהט איהם שרייט אויף),business,r1l23,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,זֶעה אִיך בּיי מִיר אִין שטוּבּ (פערנייגט זיך) בּרוּך הבּא... וֶועה אִיז מִיר,(פערנייגט זיך),business,r1l24,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,"(יְהוּדִית בּרעֶנגט אַ הִילְצֶערְן בֶּענְקִיל, אֶלְיָקים פראשֶׁעט אוּן ווישט עֶס אפ אוּן שׁטעלְט עֶס זרובבל'ן).","(יְהוּדִית בּרעֶנגט אַ הִילְצֶערְן בֶּענְקִיל, אֶלְיָקים פראשֶׁעט אוּן ווישט עֶס אפ אוּן שׁטעלְט עֶס זרובבל'ן)",business,r1l29,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,טהֵייערְן גַאסְט... (פראשעט אפ דעם שטויב פון זיינע קליידער קישט זיין מאנטעל).,(פראשעט אפ דעם שטויב פון זיינע קליידער קישט זיין מאנטעל),business,r1l32,61,https://app.transkribus.org/collection/2372172/doc/820975/detail/61
Al Naharot Bavel,"זרובבל: (גוטמוטהיג לאכענד) נִישְט אַזוֹי איבּעראשט אֶלְיָקים, אַיינֶע וויכ-",(גוטמוטהיג לאכענד),business,r1l2,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,זרובבל: (גלעט יהודית'ל) אִיז זִי דַיין טאָכְטֶער?,(גלעט יהודית'ל),business,r1l5,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,אליקים: אַיינְס אוּן אַ רֶעכטס! (שטיל צו איהם) אַ כּשרה נְשָמָה! אַ צדְקת:,(שטיל צו איהם),business,r1l6,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,אַזַא יָאהר אוֹיף דֶעם טאטֶען (שטיל צו איהר) דָאס אִיז דָאך זְרוּבָּבֶל:,(שטיל צו איהר),business,line_1649538051036_4682,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,יהודית: (ברימט צו זרוּבבל) בּרוּך הבּא בּשם ד'!,(ברימט צו זרוּבבל),business,r1l10,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,זרובבל: (קישט איהר שטערן) זָאג מִיר אֶלְיָקים בּעפאר מִיר פֶערְלאסֶען בּא⸗,(קישט איהר שטערן),business,r1l11,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,אליקים: (אויסער זיך) וואַס טהוּט זִיך מִיט מִיר?... דֶער גְרויִסעֶר זְרוּבָּבֶל,(אויסער זיך),business,r1l17,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,זרובבל: (לאכט) וַוייל דֶער חָתָן אִיז מַיין זוּהן.,(לאכט),business,r1l20,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,אליקים: (קוּקט איהם אן פערוואונדערט) אָה?!...,(קוּקט איהם אן פערוואונדערט),business,r1l21,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,אליקים: (אויסשרייענד) גֶעווַאלְד אויבּ אִיך וִויל דֶעם בּעריהמטען זרוּבּבל,(אויסשרייענד),business,line_1649538087585_4731,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,יהודית: (פרום וויינענדיג) אַז אַ טַאטֶע הַייסְט נעֶמעֶן אַ שׁטֶעקֶען מוּז מֶען נעֶמעֶן,(פרום וויינענדיג),business,line_1649538079227_4724,62,https://app.transkribus.org/collection/2372172/doc/820975/detail/62
Al Naharot Bavel,הֶערֶען אויבּ עֶר געֶפֶעלְט דִיר (רופט) חָתָן דומְה למֶלֶך!,(רופט),business,r1l4,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,(אויפטריט דוד'ל).,(אויפטריט דוד'ל).,entrance,r1l5,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,דוד: יהוּדית?!... (אומארמונג).,(אומארמונג),business,r1l7,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,אליקים: (ערשטוינט) עֶר נָאר? בּן כּספּי'ס זוּהנ'דל?,(ערשטוינט),business,r1l8,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,זרובבל: (טרויריג) אִיך האבּ אִיהם צוּם יתום גֶעמאכט אוּן עֶר אִיז אַצִינְד,(טרויריג),business,r1l9,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,"קִינְד (נעמט אליקימ'ן געהען ביידע צו די קינדער לעגען די הענד און זענגען זיי) (אֶלְיָקים זְרוּבָּבֶל גֶעהֶען שׁטִיל רֶעדֶענְד אַב, דָוִד אוּן יהודִית'ל קֶעהרֶען זִיך צוּרִיק אוּם אֶלְיָקים אוֹיך).","(נעמט אליקימ'ן געהען ביידע צו די קינדער לעגען די הענד און זענגען זיי) (אֶלְיָקים זְרוּבָּבֶל גֶעהֶען שׁטִיל רֶעדֶענְד אַב, דָוִד אוּן יהודִית'ל קֶעהרֶען זִיך צוּרִיק אוּם אֶלְיָקים אוֹיך)",business,r1l10,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,פערוואַנדלונג.,פערוואַנדלונג.,,r1l15,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
Al Naharot Bavel,"(פרֵייער פלאטץ, אִים הינטערגרוּנדע דֶער פראכט פונ'ם טעמפּעל פֶערְגאלְדֶעטֶע טהִירֶען מִיט שׁנִיטצֶערֵיי עפֶעקטפאל בֶּעלֵייכטֶעט, איבּער דִי טהִירֶען אוִיפגֶע⸗ שׁרִיעבֶּען ,,זה השֶׁער לד' צדִיקִים יבואו בו"", יוּדֶען, פרוִיען, קִינְדֶער, קאמֶעלֶען טהֵיילווייזֶע גאלְדֶענֶע מִיט גֶעפֶעק, דָנִיאֵל קוּמְט אַרויס פונ'ם טֶעמְפֶעל אִין אַ טלִית, אַליקים דָוִד יְהוּדִית יוּדֶען אַלֶע מִיט ספרִי תורות אִין דֶער האַנד דָנִיאֵל זֶעגֶענְט זֵיי, צוּם שלוס ערְשַׁיינְט זְרוּבָּבֶל פאַלמירא מִיט פאהנֶען פָאן וַוייסֶער זַיידֶע, מִיט אֵיין גאלְדֶענֶען מגן דָוִד אִין דֶער מִיטֶע דָאס וָוארְּט צִיוֹן).","(פרֵייער פלאטץ, אִים הינטערגרוּנדע דֶער פראכט פונ'ם טעמפּעל פֶערְגאלְדֶעטֶע טהִירֶען מִיט שׁנִיטצֶערֵיי עפֶעקטפאל בֶּעלֵייכטֶעט, איבּער דִי טהִירֶען אוִיפגֶע⸗ שׁרִיעבֶּען ,,זה השֶׁער לד' צדִיקִים יבואו בו"", יוּדֶען, פרוִיען, קִינְדֶער, קאמֶעלֶען טהֵיילווייזֶע גאלְדֶענֶע מִיט גֶעפֶעק, דָנִיאֵל קוּמְט אַרויס פונ'ם טֶעמְפֶעל אִין אַ טלִית, אַליקים דָוִד יְהוּדִית יוּדֶען אַלֶע מִיט ספרִי תורות אִין דֶער האַנד דָנִיאֵל זֶעגֶענְט זֵיי, צוּם שלוס ערְשַׁיינְט זְרוּבָּבֶל פאַלמירא מִיט פאהנֶען פָאן וַוייסֶער זַיידֶע, מִיט אֵיין גאלְדֶענֶען מגן דָוִד אִין דֶער מִיטֶע דָאס וָוארְּט צִיוֹן).",setting,r1l16,63,https://app.transkribus.org/collection/2372172/doc/820975/detail/63
