attestation_id,source_corpus,source_record_id,org_db_id,source_field,context,source_value,source_value_script,link_status,qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,maaty_qid,maaty_qid_conflict,rejected_qid,relink_source,suggested_qid,suggested_english,is_descriptor,review_flags,link_method
P-2-facs_305_tr_1744365746#country#1,person,2-facs_305_tr_1744365746,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_305_tr_1744365748#place#1,person,2-facs_305_tr_1744365748,,place,birth,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-2-facs_305_tr_1744365748#country#1,person,2-facs_305_tr_1744365748,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_306_tr_1744365745#place#1,person,2-facs_306_tr_1744365745,,place,birth,וואָרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-2-facs_306_tr_1744365745#country#1,person,2-facs_306_tr_1744365745,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_307_tr_1744365737#place#1,person,2-facs_307_tr_1744365737,,place,birth,נאָוואָמינסק,hebrew,needs_review,Q198480,Gugney-aux-Aulx,,commune of France,settlement,,,,,,Q648071,True,,,,,,place_country_mismatch,
P-2-facs_307_tr_1744365737#country#1,person,2-facs_307_tr_1744365737,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_307_tr_1744365741#place#1,person,2-facs_307_tr_1744365741,,place,birth,לאָדזש,hebrew,linked,Q580,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,179,Łódź (Poland),לודז' (פולין),51.750000,19.466667,,,,,,,,,
P-2-facs_307_tr_1744365741#country#1,person,2-facs_307_tr_1744365741,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_307_r_1#place#1,person,2-facs_307_r_1,,place,birth,ניקאָלאַיעוו,hebrew,needs_review,Q156737,Kiel University,,"public university, local Internet registry, comprehensive university",other,,,,,,Q41572,True,,,,,,needs_manual_type_review;place_country_mismatch,
P-2-facs_307_r_1#country#1,person,2-facs_307_r_1,,country,birth,רוסלאַנד,hebrew,linked,Q159,Russia,רוסלאנד,"sovereign state, secular state, country, transcontinental country, federation, successor state",country,,,,,,,,,,,,,,
P-2-facs_308_tr_1744365761#place#1,person,2-facs_308_tr_1744365761,,place,birth,אָדעס,hebrew,linked,Q1874,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,740,Odesa (Ukraine),אודסה (אוקראינה),46.477470,30.732620,,,,,,,,,
P-2-facs_308_tr_1744365761#country#1,person,2-facs_308_tr_1744365761,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_308_tr_1744365763#place#1,person,2-facs_308_tr_1744365763,,place,birth,דענווער,hebrew,linked,Q16554,Denver,דענווער,"consolidated city-county, big city, city in the United States",settlement,972,Denver (Colo.),דנוור (קולורדו),39.739167,-104.984722,,,,,,,,,
P-2-facs_308_tr_1744365763#country#1,person,2-facs_308_tr_1744365763,,country,birth,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,,,,,,
P-2-facs_308_tr_1744365759#place#1,person,2-facs_308_tr_1744365759,,place,birth,פּאָוועליטש,hebrew,linked,Q4341950,Pavoloch,פאוועליטש,village of Ukraine,settlement,,,,,,,,,,,,,,
P-2-facs_308_tr_1744365759#country#1,person,2-facs_308_tr_1744365759,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_309_tr_1744365735#place#1,person,2-facs_309_tr_1744365735,,place,birth,מינסק,hebrew,linked,Q2280,Minsk,מינסק,"administrative territorial entity of Belarus, first-level administrative division, city or town, big city",settlement,248,Minsk (Belarus),מינסק (בלארוס),53.902246,27.561837,,,,,,,,,
P-2-facs_309_tr_1744365742#place#1,person,2-facs_309_tr_1744365742,,place,birth,בערדיטשעוו,hebrew,needs_review,Q158799,Berdychiv,בערדיטשעוו,"city of regional significance of Ukraine, miasteczko",settlement,571,Berdychiv (Ukraine),ברדיצ'ב (אוקראינה),49.891944,28.600000,Q158799,,,,,,,place_qid_conflict,
P-2-facs_309_tr_1744365742#country#1,person,2-facs_309_tr_1744365742,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_310_tr_1744365759#place#1,person,2-facs_310_tr_1744365759,,place,birth,ווין,hebrew,linked,Q1741,Vienna,וויען,"federal capital, statutory city of Austria, federal state of Austria, metropolis, enclave, city-state, municipality of Austria, largest city, district of Austria, place with town rights and privileges",neighborhood,945,Vienna (Austria),וינה (אוסטריה),48.208333,16.372500,,,,,,,,,
P-2-facs_310_tr_1744365759#country#1,person,2-facs_310_tr_1744365759,,country,birth,עסטרייך,hebrew,linked,Q40,Austria,עסטרייך,"sovereign state, republic, Rechtsstaat, landlocked country, successor state, country",country,7645,Austria,אוסטריה,,,,,,,,,,,
P-2-facs_310_tr_1744365749#place#1,person,2-facs_310_tr_1744365749,,place,birth,מוש,hebrew,needs_review,Q118995,Muş,,"city, big city, district of Turkey, municipality",neighborhood,16753,Muş (Turkey),מוס (טורקיה),,,Q118995,,,,,,,place_country_mismatch,
P-2-facs_310_tr_1744365749#country#1,person,2-facs_310_tr_1744365749,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_311_tr_1744365774#place#3,person,2-facs_311_tr_1744365774,,place,birth,אַמשינאָוו,hebrew,needs_review,Q203706,carpenter pencil,,,other,,,,,,Q477955,True,,,,,,needs_manual_type_review;place_country_unresolved,
P-2-facs_311_tr_1744365774#country#1,person,2-facs_311_tr_1744365774,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_312_tr_1744365814#place#1,person,2-facs_312_tr_1744365814,,place,birth,ווילנע,hebrew,linked,Q216,Vilnius,ווילנע,"city, big city",settlement,943,Vilnius (Lithuania),וילנה (ליטא),54.687222,25.280000,,,,,,,,,
P-2-facs_312_tr_1744365809#place#1,person,2-facs_312_tr_1744365809,,place,birth,ראָוונע,hebrew,needs_review,Q156739,Rivne,ראוונע,city of regional significance of Ukraine,settlement,1728,"Rivne (Rivnensʹka oblastʹ, Ukraine)","רובנו (מחוז רובנו, אוקראינה)",50.619722,26.251389,Q156739,,,,,,,place_country_mismatch,
P-2-facs_312_tr_1744365809#country#1,person,2-facs_312_tr_1744365809,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_313_tr_1744365816#place#1,person,2-facs_313_tr_1744365816,,place,birth,ברוסילאָוו,hebrew,needs_review,Q869831,Oberreut,,Ortsteil,other,,,,,,Q946994,True,,,,,,needs_manual_type_review;place_country_mismatch,
P-2-facs_313_tr_1744365816#country#1,person,2-facs_313_tr_1744365816,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_313_tr_1744365813#place#1,person,2-facs_313_tr_1744365813,,place,birth,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-2-facs_313_tr_1744365813#country#1,person,2-facs_313_tr_1744365813,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_314_tr_1744365761#place#1,person,2-facs_314_tr_1744365761,,place,birth,זשיטאָמיר,hebrew,linked,Q156713,Zhytomyr,זשיטאמיר,city of regional significance of Ukraine,settlement,957,Zhytomyr (Ukraine),זיטומיר (אוקראינה),50.254444,28.657778,,,,,,,,,
P-2-facs_314_tr_1744365761#country#1,person,2-facs_314_tr_1744365761,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_314_tr_1744365768#place#1,person,2-facs_314_tr_1744365768,,place,birth,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-2-facs_314_tr_1744365768#country#1,person,2-facs_314_tr_1744365768,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_315_tr_1744365735#country#1,person,2-facs_315_tr_1744365735,,country,birth,עסטרייך-אונגאָרן,hebrew,linked,Q28513,Austria–Hungary,עסטרייך אונגארישע אימפעריע,"sovereign state, historical country, empire, real union, country",country,,,,,,,,,,,,,,
P-2-facs_316_tr_1744365726#place#2,person,2-facs_316_tr_1744365726,,place,birth,טשערניכאָוו,hebrew,linked,Q157053,Chernihiv,,city of regional significance of Ukraine,settlement,9159,Chernihiv (Ukraine),צ'רנייב (אוקראינה),,,,,,,,,,,
P-2-facs_316_tr_1744365733#place#1,person,2-facs_316_tr_1744365733,,place,birth,כאַטיעוויטש,hebrew,misresolved,,,,,,,,,,,,,Q2553072,,,,,needs_manual_type_review;place_country_unresolved,
P-2-facs_316_tr_1744365733#country#1,person,2-facs_316_tr_1744365733,,country,birth,אוקראַאינע,hebrew,linked,Q212,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,9105,Ukraine,אוקראינה,,,,,,,,,,,
P-2-facs_317_tr_1744365780#country#1,person,2-facs_317_tr_1744365780,,country,birth,ווייסרוסלאַנד,hebrew,linked,Q184,Belarus,בעלארוס,"sovereign state, unitary state, social state, country, landlocked country, republic",country,17986,Belarus,בלארוס,,,,,,,,,,,
P-2-facs_317_r_3#place#1,person,2-facs_317_r_3,,place,birth,איזשביץ,hebrew,linked,Q841029,Izi︠a︡slav (Ukraine),,,settlement,15851,Izi︠a︡slav (Ukraine),איזיאסלב (אוקראינה),,,Q841029,True,Q1049024,maaty,,,,needs_manual_type_review;place_country_unresolved,
P-2-facs_317_r_3#country#1,person,2-facs_317_r_3,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_318_tr_1744365808#place#1,person,2-facs_318_tr_1744365808,,place,birth,ביאַליסטאָק,hebrew,linked,Q761,Białystok,ביאליסטאק,"city with powiat rights in Poland, city, big city, tourist destination, private town",settlement,523,Białystok (Poland),ביאליסטוק (פולין),53.132356,23.168672,,,,,,,,,
P-2-facs_318_tr_1744365808#country#1,person,2-facs_318_tr_1744365808,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_318_r_2#place#1,person,2-facs_318_r_2,,place,birth,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_318_r_2#country#1,person,2-facs_318_r_2,,country,birth,אַמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,,,,,,
P-2-facs_318_tr_1744365811#place#1,person,2-facs_318_tr_1744365811,,place,birth,זשיכלין,hebrew,linked,Q393228,Żychlin,זשיכלין,city,settlement,19112,"Żychlin (Konin, Poland)","זיכלין (קונין, פולין)",,,,,,,,,,,
P-2-facs_318_tr_1744365811#country#1,person,2-facs_318_tr_1744365811,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_319_tr_1744365779#place#1,person,2-facs_319_tr_1744365779,,place,birth,קעניגסבערג,hebrew,linked,Q4120832,Königsberg,קעניגסבערג,"city, archaeological site, Hanseatic city, former settlement, Hanseatic city, historical region",settlement,405,Kaliningrad (Russia),קלינינגרד (רוסיה),54.711472,20.509306,,,,,,,,,
P-2-facs_319_r_1#place#2,person,2-facs_319_r_1,,place,birth,יוזעפּאָוו,hebrew,linked,Q940327,Józefów,,village of Poland,settlement,,,,,,,,,,,,,,
P-2-facs_319_r_1#country#1,person,2-facs_319_r_1,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_319_tr_1744365790#place#2,person,2-facs_319_tr_1744365790,,place,birth,שטשעזשעץ,hebrew,linked,Q393,Szczecin,שטעטין,"city with powiat rights in Poland, city, Hanseatic city, border city, big city, tourist destination",settlement,9163,Szczecin (Poland),שצ'צ'ין (פולין),,,,,,,,,,,
P-2-facs_320_tr_1744365794#place#1,person,2-facs_320_tr_1744365794,,place,birth,קאָנסקאָוואָליע,hebrew,linked,Q1959,Końskowola,קאנסקאוואלע,town,settlement,175,Końskowola (Poland),קונסקה וולה (פולין),,,,,,,,,,,
P-2-facs_320_tr_1744365794#country#1,person,2-facs_320_tr_1744365794,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_320_tr_1744365787#place#1,person,2-facs_320_tr_1744365787,,place,birth,סטאַשעוו,hebrew,linked,Q324892,Staszów,סטאַשעוו,city,settlement,13145,"Staszów (Tarnobrzeg, Poland)",סטשוב (פולין),,,,,,,,,,,
P-2-facs_320_tr_1744365787#country#1,person,2-facs_320_tr_1744365787,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_321_tr_1744365709#place#2,person,2-facs_321_tr_1744365709,,place,birth,רוזשאַניי,hebrew,needs_review,Q615132,Ruzhany,ראזשינאי,urban settlement in Belarus,other,20849,Ruzhany (Belarus),רוז'ינוי (בלארוס),,,Q615132,,,,,,,needs_manual_type_review;place_country_mismatch,
P-2-facs_321_tr_1744365709#country#1,person,2-facs_321_tr_1744365709,,country,birth,פּוילן,hebrew,linked,Q36,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,7313,Poland,פולין,,,,,,,,,,,
P-2-facs_321_tr_1744365722#place#1,person,2-facs_321_tr_1744365722,,place,birth,אָדעס,hebrew,linked,Q1874,Odesa,אדעס,"port city, big city, city in Ukraine, metropolis",settlement,740,Odesa (Ukraine),אודסה (אוקראינה),46.477470,30.732620,,,,,,,,,
