qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,n_attestations,n_person,n_org,n_flagged_mentions,fields,n_variants,variants,corpora,external_sources
Q864836,Zhovkva,,city in Ukraine,settlement,1703,Z︠H︡ovkva (Ukraine),זולקוה (אוקראינה),,,1,1,0,1,place,1,זשולקיעוו,person,wikidata;kima
Q8652,Miami,מיאמי,city in the United States,settlement,229,Miami (Fla.),מיאמי (פלורידה),25.783333,-80.216667,8,1,7,0,place;settlements,3,מיאַמי;מיאמי;מיאמי ביטש,org;person,wikidata;kima
Q867431,Radomyśl Wielki,ראדאמישל,city,settlement,,,,,,1,1,0,1,place,1,גרויס ראַדאָמישל,person,wikidata
Q867649,Roman Catholic Diocese of Caraguatatuba,,diocese of the Catholic Church,other,,,,,,2,2,0,2,place,1,לידע,person,wikidata
Q867722,Chachersk,,"city of raion subordinance, urban settlement in Belarus",settlement,682,Chachėrsk (Belarus),טשעטשערסק (בלארוס),,,1,1,0,1,place,1,טשיטשערסק,person,wikidata;kima
Q8678,Rio de Janeiro,ריא דע זשאנערא,"municipality of Brazil, big city, megacity, federal capital, former national capital",settlement,448,Rio de Janeiro (Brazil),ריו דה ז'ניירו (ברזיל),-22.911111,-43.205556,4,1,3,0,place;settlements,3,ריאָ;ריאָ דע זשענייראָ;ריאָ-דע-זשענייראָ,org;person,wikidata;kima
Q8686,Shanghai,שאנכיי,"direct-administered municipality, national central city, big city, port city, global city, megacity, metropolis, largest city, Economic and Technological Development Zone",settlement,254,Shanghai (China),שנחאי (סין),31.232500,121.469167,2,1,1,0,place;settlements,1,שאַנכיי,org;person,wikidata;kima
Q869730,Crisis Hidden Gig,,concert tour,other,,,,,,1,1,0,1,place,1,איוואַנסק,person,wikidata
Q869732,Heppendorf,,Ortsteil,other,,,,,,2,2,0,1,place;province,1,אוננאָרן,person,wikidata
Q869777,Roman Catholic Diocese of Isangi,,diocese of the Catholic Church,other,,,,,,1,1,0,1,place,1,דעמעעווקאַ,person,wikidata
Q869780,Roman Catholic Diocese of Iquique,,diocese of the Catholic Church,other,,,,,,1,1,0,1,place,1,וואָראַנצאָווקע,person,wikidata
Q869784,Riverwalk Kitakyushu,,shopping center,other,,,,,,1,1,0,1,place,1,זיגיווקע,person,wikidata
Q869806,Roman Catholic Diocese of Issele-Uku,,diocese of the Catholic Church,other,,,,,,1,1,0,1,place,1,מאָלאַסטאָווקע,person,wikidata
Q869807,Christ of Havana,,colossal statue of Jesus,other,,,,,,1,1,0,1,place,1,מייצעד,person,wikidata
Q869809,Nahoysk,,,other,,,,,,1,1,0,1,place,1,נאַגאָיסק (נאַגייסקי),person,wikidata
Q869811,Neuflieux,,commune of France,settlement,,,,,,1,1,0,1,place,1,נאָווייבוג,person,wikidata
Q869812,2014 FIFA World Cup qualification – AFC Fifth Round,,qualification event,other,,,,,,1,1,0,1,place,1,ניי-מלין,person,wikidata
Q869818,Christ of the Abyss,,statue of Jesus,other,,,,,,1,1,0,1,place,1,קאַלינאָווקאַ,person,wikidata
Q869823,Karl Rönisch,,musical instrument manufacturing company,other,,,,,,2,2,0,2,place,1,זשמערינקע,person,wikidata
Q869831,Oberreut,,Ortsteil,other,,,,,,4,4,0,4,place,2,ברוסילאָוו;קיליע,person,wikidata
Q869835,Ishe Komborera Africa,,national anthem,other,,,,,,1,1,0,1,place,1,פונדאקלעעווקא,person,wikidata
Q869838,Waidbach,,river,other,,,,,,3,3,0,3,place,1,פּאָראָזאָווע,person,wikidata
Q869869,41xx steel,,,other,,,,,,3,2,1,2,place;settlements,1,סמילע,org;person,wikidata
Q869877,2006 Davidoff Swiss Indoors,,"Swiss Indoors, tennis tournament edition",other,,,,,,2,2,0,2,place,1,שפּאָלע,person,wikidata
Q87,Alexandria,אלעקסאנדריע,"port city, municipality, big city, polis, city",settlement,667,Alexandria (Egypt),אלכסנדריה (מצרים),,,2,2,0,1,place,1,אַלעקסאַנדריע,person,wikidata;kima
Q870024,Gmeinder,,"enterprise, rail vehicle manufacturer, former entity",other,,,,,,1,1,0,1,place,1,באָרדיזשאָן,person,wikidata
Q872377,Cherniakhiv,,urban-type settlement in Ukraine,other,,,,,,1,1,0,1,place,1,טשערניאַכאָוו,person,wikidata
Q874218,Alabama State Route 118,,road,other,,,,,,3,3,0,3,place,1,סאָקאָל,person,wikidata
Q875097,Schwelme,,river,other,,,,,,1,1,0,1,place,1,נאַראַווליע,person,wikidata
Q882261,,,,other,,,,,,3,3,0,3,place,3,מאָלאָדעטשנא;מאָלאָדעטשנאָ;מאָלאָדעטשנע,person,wikidata
Q889573,Kodyma (Ukraine),,,settlement,80299,Kodyma (Ukraine),קודימה (אוקראינה),,,2,2,0,0,place,1,קאָדימאַ,person,wikidata;kima
Q889579,Zlatopil,,"city of regional significance of Ukraine, human settlement",settlement,,,,49.386944,36.214167,5,3,2,0,place;settlements,2,זלאַטאָפּאָל;זלאטאָפּאָליע,org;person,wikidata
Q894,Samara,,"big city, fortress, city or town, administrative territorial entity, city/town in Russia",settlement,17173,Samara (Russia),סמרה (רוסיה),,,3,2,1,0,place;settlements,2,סאַמאַראַ;סאָמאָראָ,org;person,wikidata;kima
Q898212,"Lyubavichi, Rudnyansky District, Smolensk Oblast",ליובאוויטש,hamlet,other,,,,,,5,3,2,1,place;settlements,3,ליבאַוויטש;ליבאָוויטש;ליובאָווע,org;person,wikidata
Q899454,Panciu,,town in Romania,settlement,,,,,,1,1,0,0,place,1,פּאנטשע,person,wikidata
Q90,Paris,פאריז,"commune of France, territorial collectivity of France with special status, metropolis, tourist destination, global city, megacity, largest city, college town, big city, primate city, national capital",settlement,419,Paris (France),פריס (צרפת),48.856667,2.352222,109,17,92,0,country;place;province;settlements,5,פּאַריז;פּאָריז;פאַריז;פאַריזער;פאָריז,org;person,wikidata;kima
Q900,Kazan,קאזאן,"largest city, largest city, city of republic significance, city or town, big city",settlement,10740,Kazanʹ (Russia),קאזאן (רוסיה),55.790833,49.114444,2,1,1,0,place;settlements,2,קאַזאַן;קאַזאָן,org;person,wikidata;kima
Q900779,152mm SpGH DANA,,"artillery model, combat vehicle model",other,,,,,,4,3,1,3,place;settlements,1,וואָסילקאָוו,org;person,wikidata
Q903241,Bratslav,בראסלעוו,urban-type settlement in Ukraine,other,18550,Brat︠s︡lav (Ukraine),ברסלב (אוקראינה),,,4,4,0,4,place,3,באָסלאָוו;בראַסלאָוו;בראָסלאָוו,person,wikidata;kima
Q908,Rostov-on-Don,,"urban settlement in Russia, port, city or town, million city, million city",settlement,9052,Rostov-na-Donu (Russia),רוסטוב על הדון,47.2225,39.71,4,1,3,0,place;settlements,2,ראָסטאָוו;ראָסטאָוו ביים דאָן,org;person,wikidata;kima
Q909612,Rechytsa,רעטשיצע,city of raion subordinance,settlement,16556,Rėchytsa (Belarus),רציצה (בלארוס),,,1,1,0,0,place,1,רעטשיצע,person,wikidata;kima
Q911009,Tomaszów Lubelski,טאמאשאוו,urban municipality of Poland,settlement,687,Tomaszów Lubelski (Poland),טומשוב לובלסקי (פולין),50.450000,23.416667,4,1,3,0,place;settlements,2,טאָמאַשאָוו;טאָמאָשאָוו,org;person,wikidata;kima
Q913143,Olevsk (Ukraine),,,settlement,26120,Olevsk (Ukraine),אולבסק (אוקראינה),,,1,1,0,0,place,1,אַלעיאָוו,person,wikidata;kima
Q913420,Kiryas Joel,קרית יואל,village of New York,settlement,15756,Kiryas Joel (N.Y.),קרית יואל (ניו יורק),,,1,1,0,1,place,1,אַ שטעטל,person,wikidata;kima
Q913962,Skole (Ukraine),,,settlement,17382,Skole (Ukraine),סקולה (אוקראינה),,,3,3,0,0,place,3,סקאָלאַ;סקאָלאָ;סקאָלע,person,wikidata;kima
Q922668,Mir,מיר,"city, urban-type settlement, urban settlement in Belarus",settlement,12124,Mir (Belarus),מיר (בלארוס),53.454722,26.466667,2,1,1,0,place;settlements,1,מיר,org;person,wikidata;kima
Q9248,Baku,באקו,"şəhər, national capital",other,507,Baku (Azerbaijan),באקו (אזרביג'ן),40.366655555556,49.835183333333,16,1,15,1,place;settlements,3,באַקו;באָקו;באקו,org;person,wikidata;kima
Q928392,Sierpc,,urban municipality of Poland,settlement,16554,Sierpc (Poland : Powiat),שרפץ (פולין : מחוז),,,1,1,0,0,place,1,שערפּץ,person,wikidata;kima
Q928716,Reboleira,,former freguesia of Portugal,other,,,,,,4,4,0,4,place,2,בעריסלאָוו;בערעסלאָוו,person,wikidata
Q932184,Dubno,דובנא,city of regional significance of Ukraine,settlement,895,Dubno (Ukraine),דובנו (אוקראינה),,,2,2,0,0,place,2,דובנע;דיבנע,person,wikidata;kima
Q93323,Chrzanów,קשאנאוו,city,settlement,165,Chrzanów (Poland),כשנוב (פולין),,,1,1,0,1,place,1,כשאַנאָוו,person,wikidata;kima
Q9361,Bishkek,בישקעק,"administrative territorial entity of Kyrgyzstan, first-level administrative division, big city",settlement,17989,Bishkek (Kyrgyzstan),בישקק (קירגיסטן),42.866667,74.566667,2,1,1,0,place;settlements,2,פרונזע;פֿרונזער,org;person,wikidata;kima
Q940327,Józefów,,village of Poland,settlement,,,,,,1,1,0,0,place,1,יוזעפּאָוו,person,wikidata
Q942985,Harki,,,other,,,,,,1,1,0,1,place,1,הארקי,person,wikidata
Q946994,Brusyliv,,"urban-type settlement in Ukraine, village, urban-type settlement, rural settlement in Ukraine",settlement,79683,Brusyliv (Ukraine),ברוסילוב (אוקראינה),,,1,1,0,0,place,1,ברוסילעוו,person,wikidata;kima
Q947404,Dębica,דעמביץ,"urban municipality of Poland, LGBTQ-free zone",settlement,18336,Dębica (Poland),דמביץ (פולין),,,1,1,0,0,place,1,דעמביץ,person,wikidata;kima
Q947521,Gorlice (Poland),,,settlement,923,Gorlice (Poland),גורליץ (פולין),,,1,1,0,0,place,1,גאָרליצע,person,wikidata;kima
Q947574,Kozienice County,,powiat,other,,,,,,1,1,0,1,place,1,קאָזשעניץ,person,wikidata
Q952457,Niz︠h︡yn (Ukraine),,,settlement,1644,Niz︠h︡yn (Ukraine),ניזהין (אוקראינה),,,1,1,0,0,place,1,ניעזשין,person,wikidata;kima
Q954132,Liepieĺ,ליעפּליע,city of raion subordinance,settlement,18705,Lepelʹ (Belarus),לפל (בלארוס),,,1,1,0,0,place,1,לעפּעל,person,wikidata;kima
Q955468,Rahachow,ראגאטשאוו,city of raion subordinance,settlement,20822,Rahachoŭ (Belarus),רוגצ'וב (בלארוס),,,1,1,0,1,place,1,ראָגאַטשאָוו,person,wikidata;kima
Q955992,Kobryn,קאברין,city of raion subordinance,settlement,383,Kobryn (Belarus),קוברין (בלארוס),,,2,1,1,0,place;settlements,1,קאָברין,org;person,wikidata;kima
Q956132,Luninyets,לונינייץ,city of raion subordinance,settlement,13800,Luninets (Belarus),לוניניץ (בלארוס),,,1,1,0,0,place,1,לונינעץ,person,wikidata;kima
Q956607,Liachavičy,לעכעוויטש,city of raion subordinance,settlement,,,,,,3,3,0,0,place,3,אַ דאָרף נעבן לעכעוויץ;ליאָכאָוויטש;לעכעוויטש,person,wikidata
Q957530,Molėtai,,city,settlement,20210,Molėtai (Lithuania),מולטאי (ליטא),,,1,1,0,1,place,1,מייטשיט,person,wikidata;kima
Q958617,Smarhon,סמארגאן,city of raion subordinance,settlement,105,Smorgon (Belarus),סמרגון (בלארוס),,,2,2,0,0,place,2,סמאַרגאָן;סמאָרגאָן,person,wikidata;kima
Q958747,Szczuczyn,סטוטשין,Q515,settlement,,,,,,1,1,0,0,place,1,שטשינקע,person,wikidata
Q958847,Skidzieĺ,,"city of raion subordinance, urban settlement in Belarus",settlement,72099,Skidzelʹ (Belarus),סקידל (בלארוס),,,3,3,0,2,place,1,סקידעל,person,wikidata;kima
Q959,Vladivostok,וולאדיוואסטאק,"port city, city, big city, administrative territorial entity",settlement,7400,Vladivostok (Russia),ולדיווסטוק (רוסיה),,,1,1,0,0,place,1,וולאַדיוואָסטאָק,person,wikidata;kima
Q96,Mexico,מעקסיקא,"sovereign state, country, federal republic, democratic republic, constitutional republic, nation, empire, empire",country,9063,Mexico,מקסיקו,,,40,4,36,0,countries;country;place;settlements;venues,1,מעקסיקע,org;person,wikidata;kima
Q969475,Skala-Podilʹsʹka (Ukraine),,,settlement,8001,Skala-Podilʹsʹka (Ukraine),סקאלה-פודילסקה (אוקראינה),48.851666666667,26.201111111111,3,0,3,0,venues,1,סקאַלאַ,org,wikidata;kima
Q973946,Rip Her to Shreds,,single,other,,,,,,1,1,0,1,place,1,זבאַראָוו,person,wikidata
Q973977,Abirim,,human settlement,settlement,,,,,,1,1,0,1,place,1,טישמיעניצע,person,wikidata
Q974026,Virgil,,town in the United States,settlement,,,,,,1,1,0,1,place,1,מאָשטשיסק,person,wikidata
Q974062,,,zwinger,other,,,,,,1,1,0,1,place,1,טשאַרטאָריסק,person,wikidata
Q975,San Antonio,סאן אנטאניא,"city in the United States, big city, county seat",settlement,7507,San Antonio (Tex.),סן אנטוניו (טקסס),,,1,1,0,1,place,1,סאַן אַנטאָניאָ,person,wikidata;kima
Q976,Tomsk,,,settlement,,,,,,2,0,2,0,settlements,1,טאָמסק,org,wikidata
Q980,Bavaria,,,settlement,,,,,,3,2,1,0,province;venues,1,בייערן,org;person,wikidata
Q981742,Jaszkotle,,village of Poland,settlement,,,,,,1,1,0,0,place,1,אָפּט (אָפּאַטאָוו),person,wikidata
Q983735,Gostynin,,"urban municipality of Poland, Royal city in Polish-Lithuanian Commonwealth",settlement,18497,Gostynin (Poland),גוסטינין (פולין),,,2,1,1,0,place;settlements,1,גאָסטינין,org;person,wikidata;kima
Q983868,Mława,,,settlement,,,,,,4,0,4,0,settlements,2,מלאַווע;מלאווע,org,wikidata
Q984857,Andrychów,יענדריכעוו,city,settlement,17824,Andrychów (Poland),אנדריחוב (פולין),,,1,1,0,1,place,1,אַנדריכאָוו,person,wikidata;kima
Q985164,Calzadilla de los Hermanillos,,locality,other,,,,,,1,1,0,1,place,1,אוליאָנאָף,person,wikidata
Q985366,Władysławów,,village of Poland,settlement,,,,,,1,1,0,0,place,1,וולאַדיסלאַוואָוו,person,wikidata
Q985642,Góra Kalwaria,גער,city,settlement,666,Góra Kalwaria (Poland),גור (פולין),,,1,1,0,0,place,1,גער,person,wikidata;kima
Q986075,Nové Město na Moravě,,"town, municipality with town privileges in the Czech Republic, municipality of the Czech Republic, municipality with authorized municipal office, Czech municipality with expanded powers",settlement,70349,Nové Město na Moravě (Czech Republic),נובומסטא של מורביה (צ'כיה),,,1,1,0,1,place,1,ניי-שטאָט פֿון מוראפא,person,wikidata;kima
Q987160,Kałuszyn,,city,settlement,18019,"Kałuszyn (Warsaw, Poland)","קאלושין (ורשה, פולין)",,,3,3,0,0,place,3,קאַלושיין;קאַלושין;קאָלושין,person,wikidata;kima
Q987540,,,,other,,,,,,1,1,0,1,place,1,בזשאָזאָוו,person,wikidata
Q989423,Błaszki,,city,settlement,23580,Błaszki (Poland),בלאשקי (פולין),,,1,1,0,0,place,1,בלאשקי,person,wikidata;kima
Q99,California,קאליפארניע,U.S. state,province,7652,California,קליפורניה,37.0,-120.0,13,9,4,0,place;province;settlements;venues,6,קאַליפֿאָרניע;קאָליפֿאַרניע;קאָליפֿאָרניע;קאָליפאָרניע;קאָליפֿאַרניע;קאָליפֿאָרניע,org;person,wikidata;kima
Q990682,Vic-sur-Aisne,,commune of France,settlement,,,,,,1,1,0,0,place,1,וויעזשכאָווצע,person,wikidata
Q990703,Ericsson R380s,,product model,other,,,,,,1,1,0,1,place,1,בלאַזשאָווא,person,wikidata
Q991279,Brownsville,ברוינזוויל,neighborhood,neighborhood,12357,"Brownsville (New York, N.Y.)","ברונזויל (ניו יורק, ניו יורק)",40.660653,-73.910781,19,1,18,0,place;settlements;venues,5,בּראָנז וויל;בראַנזווייל;בראַנזוויל;בראָנזווייל;בראָנזוויל,org;person,wikidata;kima
Q991797,Kolbuszowa (Poland),,,settlement,17514,Kolbuszowa (Poland),קולבושובה (פולין),,,1,1,0,0,place,1,קאָלבושאָוו,person,wikidata;kima
Q991924,Chęciny,כענטשין,city,settlement,11333,"Chęiny (Województwo Święokrzyskie, Poland)","חנטשין (קילצה, פולין)",,,3,3,0,0,place,1,כענטשין,person,wikidata;kima
Q991973,Chmielnik,כמעלניק,city,settlement,722,Chmielnik (Poland),חמלניק (פולין),50.611667,20.749722,5,4,1,0,place;settlements,1,כמעלניק,org;person,wikidata;kima
Q994,Tbilisi,,,settlement,806,Tʻbilisi (Georgia),טביליסי (גאורגיה),41.7225,44.7925,3,0,3,0,settlements,1,טיפליס,org,wikidata;kima
Q997335,Nemyriv,,"city in Ukraine, urban-type settlement in Ukraine, city of district significance",settlement,27168,"Nemyriv (Vinnyt︠s︡ʹka oblastʹ, Ukraine)","נמיריב (מחוז ויניצקה, אוקראינה)",,,1,1,0,0,place,1,נעמיראָוו,person,wikidata;kima
Q997343,Rava-Ruska,,"city in Ukraine, border city",settlement,20695,Rava-Rusʹka (Ukraine),ראווה רוסקה (אוקראינה),,,1,1,0,1,place,1,ראָוואַרוסקאַ,person,wikidata;kima
Q997398,Korets,קארעץ,city in Ukraine,settlement,675,Koret︠s︡ʹ (Ukraine),קוריץ (אוקראינה),,,3,3,0,0,place,2,קאָריץ;קאָרעץ,person,wikidata;kima
Q997412,Vynnyky,,city in Ukraine,settlement,,,,,,1,1,0,1,place,1,וויניק,person,wikidata
