kima_id	kima_rom	variant	variant_norm	n_datasets	datasets	sources	provenance
16594	Nové Mesto nad Váhom (Slovakia)	ניישטאטל	ניישטאטל	1	Fischer	Fischer:SK-00040	exact_geoverified
16594	Nové Mesto nad Váhom (Slovakia)	ניישטאטעל	ניישטאטעל	1	Fischer	Fischer:SK-00040	exact_geoverified
16594	Nové Mesto nad Váhom (Slovakia)	"ע""א"	עא	1	Fischer	Fischer:SK-00040	exact_geoverified
16594	Nové Mesto nad Váhom (Slovakia)	"ע""ח"	עח	1	Fischer	Fischer:SK-00040	exact_geoverified
166	Lʹviv (Ukraine)	לוואָוו [לעמבערגער]	לוואוולעמבערגער	1	Zylbercweig	Zylbercweig:Q36036	5-facs_422_r_2
166	Lʹviv (Ukraine)	לוואָוו	לוואוו	1	Zylbercweig	Zylbercweig:Q36036	5-facs_592_r_32
16601	Brzeziny (Łódź, Poland)	בזשעזשין	בזשעזשין	1	Fischer	Fischer:PL-00279	exact_geoverified
16601	Brzeziny (Łódź, Poland)	בערזין	בערזין	1	Fischer	Fischer:PL-00279	exact_geoverified
16601	Brzeziny (Łódź, Poland)	ברזין	ברזין	1	Fischer	Fischer:PL-00279	exact_geoverified
16601	Brzeziny (Łódź, Poland)	ברעזין	ברעזין	1	Fischer	Fischer:PL-00279	exact_geoverified
16601	Brzeziny (Łódź, Poland)	ברעזשין	ברעזשין	1	Fischer	Fischer:PL-00279	exact_geoverified
16613	Halsdorf (Wohratal, Germany)	האלסדארף	האלסדארף	1	Fischer	Fischer:DE-00537	exact_geoverified
16614	Wohratal (Germany)	האלזדארף	האלזדארף	1	Fischer	Fischer:DE-00125	exact_geoverified
16619	Friedrichstadt (Schleswig-Holstein, Germany)	פרידריכשטאט	פרידריכשטאט	1	Fischer	Fischer:DE-01011	exact_geoverified
16628	Marktbreit (Germany)	מארקברייט	מארקברייט	1	Fischer	Fischer:DE-00577	exact_geoverified
16628	Marktbreit (Germany)	מארקטברייט	מארקטברייט	1	Fischer	Fischer:DE-00577	exact_geoverified
16640	Oettingen (Grafschaft)	אטטינגען	אטטינגען	1	Fischer	Fischer:DE-00070	coord_rearbitrated
16640	Oettingen (Grafschaft)	איטינגין	איטינגין	1	Fischer	Fischer:DE-00070	coord_rearbitrated
16640	Oettingen (Grafschaft)	עטינגן	עטינגן	1	Fischer	Fischer:DE-00070	coord_rearbitrated
16640	Oettingen (Grafschaft)	עטינגען	עטינגען	1	Fischer	Fischer:DE-00070	coord_rearbitrated
16644	Wörlitz (Germany)	ווערליטץ	ווערליטץ	1	Fischer	Fischer:DE-01250	exact_geoverified
16644	Wörlitz (Germany)	ווערליץ	ווערליץ	1	Fischer	Fischer:DE-01250	exact_geoverified
16651	Lipkany (Moldavian S.S.R.)	ליפקאן	ליפקאן	1	Fischer	Fischer:MD-00016	exact_geoverified
1667	Kežmarok (Slovakia)	קאזענמארק	קאזענמארק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קאזשמארק	קאזשמארק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קעזמאראק	קעזמאראק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קעזמארג	קעזמארג	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קעזשמארק	קעזשמארק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קעסמארק	קעסמארק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
1667	Kežmarok (Slovakia)	קעשמארק	קעשמארק	1	Fischer	Fischer:SK-00104	coord_rearbitrated
16672	Bilhorod-Dnistrovsʹkyĭ (Ukraine)	אקירמאן	אקירמאן	1	Fischer	Fischer:UA-00023	exact_geoverified
16672	Bilhorod-Dnistrovsʹkyĭ (Ukraine)	אקרמאן	אקרמאן	1	Fischer	Fischer:UA-00023	exact_geoverified
16674	Khotyn (Ukraine)	כאטין	כאטין	1	Fischer	Fischer:UA-00467	exact_geoverified
16676	Mátészalka (Hungary)	אטעסאלקע	אטעסאלקע	1	Fischer	Fischer:HU-00203	exact_geoverified
16676	Mátészalka (Hungary)	מ' סאלקא	מסאלקא	1	Fischer	Fischer:HU-00203	exact_geoverified
16676	Mátészalka (Hungary)	מאטא סאלקיא	מאטאסאלקיא	1	Fischer	Fischer:HU-00203	exact_geoverified
16676	Mátészalka (Hungary)	מאטעסאלקע	מאטעסאלקע	1	Fischer	Fischer:HU-00203	exact_geoverified
16676	Mátészalka (Hungary)	סאלקא	סאלקא	1	Fischer	Fischer:HU-00203	exact_geoverified
16676	Mátészalka (Hungary)	סאלקע	סאלקע	1	Fischer	Fischer:HU-00203	exact_geoverified
1668	Khust (Ukraine)	הוסט	הוסט	1	Fischer	Fischer:UA-00075	coord_rearbitrated
1668	Khust (Ukraine)	חוסך	חוסך	1	Fischer	Fischer:UA-00075	coord_rearbitrated
1668	Khust (Ukraine)	חיסד	חיסד	1	Fischer	Fischer:UA-00075	coord_rearbitrated
1668	Khust (Ukraine)	חיסדא	חיסדא	1	Fischer	Fischer:UA-00075	coord_rearbitrated
1668	Khust (Ukraine)	חיסט	חיסט	1	Fischer	Fischer:UA-00075	coord_rearbitrated
1668	Khust (Ukraine)	כוסט	כוסט	1	Fischer	Fischer:UA-00075	coord_rearbitrated
16682	Vakhnivka (Ukraine)	וואכנעווקע	וואכנעווקע	1	Fischer	Fischer:UA-00745	exact_geoverified
16682	Vakhnivka (Ukraine)	וכניבקה	וכניבקה	1	Fischer	Fischer:UA-00745	exact_geoverified
167	Fürth (Germany)	פורטה	פורטה	1	Fischer	Fischer:DE-00025	exact_geoverified
167	Fürth (Germany)	פירד	פירד	1	Fischer	Fischer:DE-00025	exact_geoverified
16732	Polgár (Hungary)	ט' פאלגאר	טפאלגאר	1	Fischer	Fischer:HU-00267	exact_geoverified
16732	Polgár (Hungary)	טיסא פאלגאר	טיסאפאלגאר	1	Fischer	Fischer:HU-00267 | Fischer:HU-00267	exact_geoverified
16732	Polgár (Hungary)	פאלגאר	פאלגאר	1	Fischer	Fischer:HU-00267	exact_geoverified
16733	Svir (Belarus)	סוויר	סוויר	1	Fischer	Fischer:BY-00111	exact_geoverified
16733	Svir (Belarus)	שוויר	שוויר	1	Fischer	Fischer:BY-00111	exact_geoverified
1674	Kolomyi︠a︡ (Ukraine)	קאלעמייא	קאלעמייא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלאמייא	קאלאמייא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלאמייע	קאלאמייע	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלימיא	קאלימיא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלימיי	קאלימיי	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלימייא	קאלימייא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלימייע	קאלימייע	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלמיי	קאלמיי	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלמייא	קאלמייא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלמייע	קאלמייע	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קאלעמיא	קאלעמיא	1	Fischer	Fischer:UA-00083	coord_rearbitrated
1674	Kolomyi︠a︡ (Ukraine)	קלאמייע	קלאמייע	1	Fischer	Fischer:UA-00083	coord_rearbitrated
16744	Bacharach (Germany)	באכראך	באכראך	1	Fischer	Fischer:DE-00855	exact_geoverified
16751	Roth bei Nürnberg (Germany)	ראטה	ראטה	1	Fischer	Fischer:DE-00740	exact_geoverified
1676	Kopys (Belarus)	קאפיס	קאפיס	1	Fischer	Fischer:BY-00310	coord_rearbitrated
16760	Varkovychi (Ukraine)	וארקוביצ'ה	וארקוביצה	1	Fischer	Fischer:UA-00839	exact_geoverified
1677	Kunszentmiklós (Hungary)	קונסענטמיקלאש	קונסענטמיקלאש	1	Fischer	Fischer:HU-00571	coord_rearbitrated
16772	Fălești (Moldova)	פֿאָלעשטי	פאלעשטי	1	Zylbercweig	Zylbercweig:Q2078085 | Zylbercweig:Q2078085	1-facs_117_tr_1740520947 | 5-facs_281_tr_1739220611
16772	Fălești (Moldova)	פֿאָלעשטיי	פאלעשטיי	1	Zylbercweig	Zylbercweig:Q2078085	5-facs_538_tr_1739221977
16772	Fălești (Moldova)	פילעשט	פילעשט	1	Fischer	Fischer:MD-00014	exact_geoverified
16772	Fălești (Moldova)	פלעשט	פלעשט	1	Fischer	Fischer:MD-00014	exact_geoverified
16786	Ignalina (Lithuania)	איגנאלינע	איגנאלינע	1	Fischer	Fischer:LT-00179	exact_geoverified
16791	Kuşadası (Turkey)	קושאדאסי	קושאדאסי	1	Fischer	Fischer:TR-00041	exact_geoverified
16798	Mount Vernon (Va.)	מאונט וואוירנאן	מאונטוואוירנאן	1	Fischer	Fischer:US-00190	coord_rearbitrated
16798	Mount Vernon (Va.)	מונט ווערנאן	מונטווערנאן	1	Fischer	Fischer:US-00190	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגארזי	פאדגארזי	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגארזיע	פאדגארזיע	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגוזש	פאדגוזש	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגורז	פאדגורז	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגורזא	פאדגורזא	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדגרזא	פאדגרזא	1	Fischer	Fischer:PL-00108	coord_rearbitrated
168	Podgorze (Krakow, Poland)	פאדנורזע	פאדנורזע	1	Fischer	Fischer:PL-00108	coord_rearbitrated
16802	Bicske (Hungary)	ביטשקע	ביטשקע	1	Fischer	Fischer:HU-00020	exact_geoverified
16802	Bicske (Hungary)	ביצקי	ביצקי	1	Fischer	Fischer:HU-00020	exact_geoverified
16802	Bicske (Hungary)	בעטשקא	בעטשקא	1	Fischer	Fischer:HU-00020	exact_geoverified
16802	Bicske (Hungary)	בעטשקי	בעטשקי	1	Fischer	Fischer:HU-00020	exact_geoverified
16809	Lunéville (France)	לונוויל	לונוויל	1	Fischer	Fischer:FR-00137	exact_geoverified
1681	Laszczow (Poland)	לאשטשאוו	לאשטשאוו	1	Fischer	Fischer:PL-00072	coord_rearbitrated
1681	Laszczow (Poland)	לאשטשוב	לאשטשוב	1	Fischer	Fischer:PL-00072	coord_rearbitrated
1681	Laszczow (Poland)	לאשציב	לאשציב	1	Fischer	Fischer:PL-00072	coord_rearbitrated
1681	Laszczow (Poland)	לאשציוו	לאשציוו	1	Fischer	Fischer:PL-00072	coord_rearbitrated
16815	Ibrány (Hungary)	אובראן	אובראן	1	Fischer	Fischer:HU-00756	exact_geoverified
16815	Ibrány (Hungary)	איבראהן	איבראהן	1	Fischer	Fischer:HU-00756	exact_geoverified
16815	Ibrány (Hungary)	איבראין	איבראין	1	Fischer	Fischer:HU-00756	exact_geoverified
16815	Ibrány (Hungary)	איבראן	איבראן	1	Fischer	Fischer:HU-00756	exact_geoverified
16815	Ibrány (Hungary)	איבריין	איבריין	1	Fischer	Fischer:HU-00756	exact_geoverified
16818	Bolesławiec (Kalisz, Poland)	בונצלוי	בונצלוי	1	Fischer	Fischer:PL-00811	exact_geoverified
1686	Pesaro (Italy)	פזרו	פזרו	1	Fischer	Fischer:IT-00071	exact_geoverified
16869	Ignatovka (Volynsʹka oblastʹ, Ukraine)	איגנאטובקה	איגנאטובקה	1	Fischer	Fischer:UA-00538	exact_geoverified
16869	Ignatovka (Volynsʹka oblastʹ, Ukraine)	לאזשיסט	לאזשיסט	1	Fischer	Fischer:UA-00538	exact_geoverified
1687	Pinczów (Poland)	פינטשאוו	פינטשאוו	1	Fischer	Fischer:PL-00196	coord_rearbitrated
1687	Pinczów (Poland)	פינטשיב	פינטשיב	1	Fischer	Fischer:PL-00196	coord_rearbitrated
1687	Pinczów (Poland)	פינטשעוו	פינטשעוו	1	Fischer	Fischer:PL-00196	coord_rearbitrated
1687	Pinczów (Poland)	פינצ'וב	פינצוב	1	Fischer	Fischer:PL-00196	coord_rearbitrated
16871	Mundenheim (Ludwigshafen am Rhein, Germany)	קינדענהיים	קינדענהיים	1	Fischer	Fischer:DE-01261	coord_rearbitrated
16872	Kryvyĭ Rih (Ukraine)	קריוואראג	קריוואראג	1	Fischer	Fischer:UA-00712	coord_rearbitrated
16877	Dębno (Kraków, Poland)	ניידאם	ניידאם	1	Fischer	Fischer:PL-01361	exact_geoverified
16883	Dobrzyń nad Wisłą (Poland)	דובז'ין על נהר ויסלה	דובזיןעלנהרויסלה	1	Fischer	Fischer:PL-00552	exact_geoverified
1689	Vranov nad Topl̕ou (Slovakia)	וואיראנוי	וואיראנוי	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	וואראנא	וואראנא	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	וואראנאב	וואראנאב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	וואראנאף	וואראנאף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	וואראניב	וואראניב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווארנוב	ווארנוב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווארניו	ווארניו	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווארענעף	ווארענעף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	וועראנעף	וועראנעף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנא	ווראנא	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנאב	ווראנאב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנאוו	ווראנאוו	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנאף	ווראנאף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנאש	ווראנאש	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנב	ווראנב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראני	ווראני	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראניוו	ווראניוו	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראניף	ווראניף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנעב	ווראנעב	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנעוו	ווראנעוו	1	Fischer	Fischer:SK-00068	coord_rearbitrated
1689	Vranov nad Topl̕ou (Slovakia)	ווראנעף	ווראנעף	1	Fischer	Fischer:SK-00068	coord_rearbitrated
16895	Kétegyháza (Hungary)	קעטעדיהאזא	קעטעדיהאזא	1	Fischer	Fischer:HU-00540	exact_geoverified
1690	Vynohradiv (Ukraine)	בערעגסעלעש	בערעגסעלעש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	נאדיסעלעש	נאדיסעלעש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סאלאש	סאלאש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סולעש	סולעש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סילוש	סילוש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סיליש	סיליש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סעוולוש	סעוולוש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סעללעש	סעללעש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סעלעש	סעלעש	1	Fischer	Fischer:UA-00215	coord_rearbitrated
1690	Vynohradiv (Ukraine)	סעלישטש	סעלישטש	1	Fischer	Fischer:UA-01043	coord_rearbitrated
16904	Bodrogkeresztúr (Hungary)	ב' קערעסטור	בקערעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	ב' קערעסטיר	בקערעסטיר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	ב' קריסטהיר	בקריסטהיר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	באדראג קערעסטאר	באדראגקערעסטאר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	באדראג קערעסטור	באדראגקערעסטור	1	Fischer	Fischer:HU-00021 | Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	בארראגקערעסטור	בארראגקערעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	בנדרוק קערעסטור	בנדרוקקערעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קארעסטור	קארעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קערסטור	קערסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קערעסטור	קערעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קראסטיהר	קראסטיהר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קריעסטיהר	קריעסטיהר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קרעסטאהר	קרעסטאהר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קרעסטוהר	קרעסטוהר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קרעסטור	קרעסטור	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קרעסטיר	קרעסטיר	1	Fischer	Fischer:HU-00021	exact_geoverified
16904	Bodrogkeresztúr (Hungary)	קערעסטוט	קערעסטוט	1	Fischer	Fischer:HU-00391	coord_rearbitrated
16904	Bodrogkeresztúr (Hungary)	ש' קערעסטור	שקערעסטור	1	Fischer	Fischer:HU-00634	coord_rearbitrated
16904	Bodrogkeresztúr (Hungary)	שאיאקערעסטור	שאיאקערעסטור	1	Fischer	Fischer:HU-00634	coord_rearbitrated
16905	Strzyżów (Rzeszów, Poland)	סטרזיב	סטרזיב	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטריזאב	סטריזאב	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטריזיב	סטריזיב	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטריזעוו	סטריזעוו	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטריזשעוו	סטריזשעוו	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטריסוב	סטריסוב	1	Fischer	Fischer:PL-00141	exact_geoverified
16905	Strzyżów (Rzeszów, Poland)	סטשוזיב	סטשוזיב	1	Fischer	Fischer:PL-00141	exact_geoverified
1691	Wandsbek (Germany)	ואנזיבעק	ואנזיבעק	1	Fischer	Fischer:DE-00051	coord_rearbitrated
1691	Wandsbek (Germany)	וואנדסבעק	וואנדסבעק	1	Fischer	Fischer:DE-00051	coord_rearbitrated
16910	Breisach am Rhein (Germany)	אלטאן ברייזאך	אלטאןברייזאך	1	Fischer	Fischer:DE-00205	exact_geoverified
16910	Breisach am Rhein (Germany)	ברייזאך	ברייזאך	1	Fischer	Fischer:DE-00205	exact_geoverified
16913	Ahrensburg (Germany)	ערן בורג	ערןבורג	1	Fischer	Fischer:DE-00061	exact_geoverified
16925	Franklin (N.W.T.)	פראנקלין	פראנקלין	1	Fischer	Fischer:US-00361	exact_geoverified
1695	Wolsztyn (Poland)	וואלשטין	וואלשטין	1	Fischer	Fischer:PL-00211	coord_rearbitrated
1695	Wolsztyn (Poland)	וואלשטען אין וועסט פרייסען	וואלשטעןאיןוועסטפרייסען	1	Fischer	Fischer:PL-00211	coord_rearbitrated
16965	Markt Erlbach (Germany)	מאריקערלבאך	מאריקערלבאך	1	Fischer	Fischer:DE-01280	exact_geoverified
16965	Markt Erlbach (Germany)	מארקט ערלבאך	מארקטערלבאך	1	Fischer	Fischer:DE-01280	exact_geoverified
16965	Markt Erlbach (Germany)	מארקערלבאך	מארקערלבאך	1	Fischer	Fischer:DE-01280	exact_geoverified
16973	Rypin (Poland)	רופין	רופין	1	Fischer	Fischer:PL-00506	exact_geoverified
