unlinked_id,label_yi,label_en,qid,lat,lon,occurrences,fields
U1613,דוויטשעס שאָושפּילהאָוז,,,,,1,venues
U1614,דווינסק,,,,,1,settlements
U1615,דווינסקער העברעישער שול,,,,,1,venues
U1616,דווקאַר,,,,,1,place
U1617,דוטשעס,,,,,1,venues
U1618,דויטשלאַנד,,,,,1,countries
U1619,דונסקאַ-וואָליאַ,,,,,1,place
U1620,דזשאָלסאָן טעאַטער,,,,,1,venues
U1621,דזשאָלסאָן טעאַטער,,,,,1,venues
U1622,דזשוניאָר האָי-סקול,,,,,1,venues
U1623,דזשיקע גאַס,,,,,1,addresses
U1624,דזשעלנאַ 4,,,,,1,addresses
U1625,דזשעפערסאָן און טשערי סטריט,,,,,1,addresses
U1626,דזשעפערסאָן טעאַטער,,,,,1,venues
U1627,די אידישע וועלט,,,,,1,venues
U1628,די אידישע פּרעסע,,,,,1,venues
U1629,די בראָדערזינגער,,,,,1,venues
U1630,די גרויסע שול,,,,,1,venues
U1631,די גרויסער שול,,,,,1,venues
U1632,די יידישע קאָלאָניעס,,,,,1,venues
U1633,די מאָסקווער יידישע טעאַטראַלע שול,,,,,1,venues
U1634,די פּוילישע גימנאַזיע,,,,,1,venues
U1635,די פאַרייניקטע שטאַטן,,,,,1,countries
U1636,די צייט,,,,,1,venues
U1637,"די שאָפּעס פֿון די פֿייערלעשער, שטאַלן",,,,,1,venues
U1638,די שטאָט פֿון האָפענונג,,,,,1,venues
U1639,די שטאָטישע שול,,,,,1,venues
U1640,דיא וואַרהייט פּאָבּלישינג קאָמפּאַני,,,,,1,venues
U1641,דיאַ וואַרהייט פאַבלישינג קאָמפּאָני,,,,,1,venues
U1642,דיואי טעאַטער,,,,,1,venues
U1643,דיוקיישאָנאַל עליינס,,,,,1,venues
U1644,דיוקעין-טעאַטער,,,,,1,venues
U1645,דייטש-עוואָנגעלישע שול,,,,,1,venues
U1646,דייטשאַנד,,,,,1,country
U1647,דייטשישן קאַנצענטראַציע לאַגער,,,,,1,place
U1648,דייטשישע טויט-לאַגערס,,,,,1,place
U1649,דייטשישער גאַס,,,,,1,addresses
U1650,דייטשישער שול,,,,,1,venues
U1651,דייטשלאַנד,,,,,1,countries
U1652,דייטשן אוירווינג-פלייס-טעאַטער,,,,,1,venues
U1653,דייטשן האָספּיטאָל,,,,,1,place
U1654,דייטשן טעאַטער,,,,,1,venues
U1655,דייטשן לאַגער דואַטמערגען,,,,,1,place
U1656,דייטשן קלוב,,,,,1,venues
U1657,דייטשע הויז,,,,,1,venues
U1658,דייטשע טעאַטערס,,,,,1,venues
U1659,דייטשעס טעאַטער,,,,,1,venues
U1660,דייטשער סינאָגאָגע,,,,,1,venues
U1661,דייטשער פֿאָלקסבינע,,,,,1,venues
U1662,דיים מוזעאום,,,,,1,venues
U1663,דילענסי,,,,,1,addresses
U1664,דימאַנטן-שלייפעריי,,,,,1,venues
U1665,דינאַבורג (דווינסק),,,,,1,settlements
U1666,דיניוויץ,,,,,1,place
U1667,דיספּליין סטריט טעאַטער,,,,,1,venues
U1668,דיפּי-לאַגערן,,,,,1,venues
U1669,דיקשטיינס רעאַלשול,,,,,1,venues
U1670,דלוגא 26,,,,,1,addresses
U1671,דליטע,,,,,1,country
U1672,דניעפּר-אינזל,,,,,1,province
U1673,דניעפּראָפּיעטראָווסקער יידישן טעאַטער פֿאַר יוגנט,,,,,1,venues
U1674,דניעפּראָפּעטראָווסק,,,,,1,settlements
U1675,דעטראָיטער יידישן טעאַטער,,,,,1,venues
U1676,דעם דראַמאַטישן קרייז,,,,,1,venues
U1677,דעמיעווקע,,,,,1,venues
U1678,דעמעסלענני קלוב,,,,,1,venues
U1679,דענווער ליריק-טעאַטער,,,,,1,venues
U1680,דעספלעין סטריט,,,,,1,addresses
U1681,דעפאָרטאציע,,,,,1,place
U1682,דער אַלט-נייער שול,,,,,1,venues
U1683,דער אַרבעטער פֿריינט,,,,,1,venues
U1684,דער אַרטיקער אינטערנאַציאָנאַלער ביבליאָטעק,,,,,1,venues
U1685,דער אָפּטיילונג פֿון דער סטריער סאָסייעט,,,,,1,province
U1686,דער אידישער זשורנאַל,,,,,1,venues
U1687,דער גרויסער יידישער שול,,,,,1,venues
U1688,דער גרויסער שול,,,,,1,venues
U1689,דער דאָרטיקער געטאָ,,,,,1,place
U1690,דער דייטשער סינאגאָגע,,,,,1,venues
U1691,דער וואַרשעווער געטאָ,,,,,1,place
U1692,דער וואַרשעווער סינאָגאָגע,,,,,1,venues
U1693,דער יודישער אַרטיסטען-פאַריין,,,,,1,venues
U1694,דער נייער וועג,,,,,1,venues
U1695,דערפל זאַאיטשע,,,,,1,place
U1696,דפוס רי חיים קעלטער נ׳י,,,,,1,venues
U1697,דר. הערצל ציון-קלאָב,,,,,1,venues
U1698,דראַמאַטיישן קרייז,,,,,1,venues
U1699,דראַמאַטיק-האָל,,,,,1,venues
U1700,דראַמאַטישע קונסט,,,,,1,venues
U1701,דראַמאַטישער סעקציע,,,,,1,venues
U1702,דראַמאַטישער שול,,,,,1,venues
U1703,דראַמאַטישער שול מאָרסקאָי,,,,,1,venues
U1704,דראַמאַטישער פֿאַראיין,,,,,1,venues
U1705,דראַמאָטיק האָל,,,,,1,venues
U1706,דראַמקרייז,,,,,1,venues
U1707,דראַנסי,,,,,1,settlements
U1708,דראָהאָביטש,,,,,1,settlements
U1709,דראָמאַטישן קרייז,,,,,1,venues
U1710,דראָמאַטישע קונסט,,,,,1,venues
U1711,דראָמאָטישע קורסן,,,,,1,venues
U1712,דרום אָפריקע,,,,,1,countries
U1713,דרום פלאָרידא,,,,,1,venues
U1714,דרום-אַמעריקע,,,,,1,venues
U1715,דרוקעריי,,,,,1,venues
U1716,דרוקעריי פֿון שריפֿטזעצער און ראָזענקראַנץ,,,,,1,venues
U1717,דרוקעריי פון דער אלמנה און יתומים פּרופּס,,,,,1,venues
U1718,דרוקעריי פֿון אבא דוכנא,,,,,1,venues
U1719,"דרוקעריי פֿון פֿין, ראָזענקראַנץ און שריפטזעצער",,,,,1,venues
U1720,דריטן סטריט-טעאָטער,,,,,1,venues
U1721,דריטער עוועניו,,,,,1,addresses
U1722,דרעזען,,,,,1,settlements
U1723,האַדלעם,,,,,1,settlements
U1724,האַוואַנער קאַבאַרע „סאַן סוסי“,,,,,1,venues
U1725,האַליוואוד באָול,,,,,1,venues
U1726,האַליוואוד-באָל,,,,,1,venues
U1727,האַלייוויד בית-עולם,,,,,1,place
U1728,האַלענדישן קלוב,,,,,1,venues
U1729,האַנאָווער,,,,,1,settlements
U1730,האַנדלסשול,,,,,1,venues
U1731,האַנטווערקער-זאָל,,,,,1,venues
U1732,האַנטווערקער-שול,,,,,1,venues
U1733,האַנטווערקערשול,,,,,1,venues
U1734,האַרוואַרד,,,,,1,venues
U1735,האַרטעם,,,,,1,settlements
U1736,האַרלעמער,,,,,1,settlements
U1737,האַרלעמער לענאָקס-טעאַטער,,,,,1,venues
U1738,האַרפע,,,,,1,venues
U1739,האָבלעם,,,,,1,settlements
U1740,האָוואַנאַ,Havana,Q1563,,,1,settlements
U1741,"האָטעל 'אַרקאָ""",,,,,1,venues
U1742,האָטעל 'סטעפאַניאַ',,,,,1,venues
U1743,האָטעל באָמבאַך,,,,,1,venues
U1744,האָטעל בעלאַ וויסטא,,,,,1,venues
U1745,האָטעל ווייבעל,,,,,1,venues
U1746,האָטעל ווילענסקי,,,,,1,venues
U1747,האָטעל לייטנער,,,,,1,venues
U1748,האָטעל סטעפאַני,,,,,1,venues
U1749,האָטעל סטעפאַניאַ,,,,,1,venues
U1750,האָטעל סטעפאַניי,,,,,1,venues
U1751,האָטעל סטעפאַניע,,,,,1,venues
U1752,האָטעל פיינפּאָינט,,,,,1,venues
U1753,האָטעל צוקער,,,,,1,venues
U1754,האָי סקול,,,,,1,venues
U1755,האָלאַנד,,,,,1,countries
U1756,האָלטנאָרט טעאַַטער,,,,,1,venues
U1757,האָליוואוּד,Hollywood,Q34006,,,1,settlements
U1758,האָליוואוד בית עולם,,,,,1,place
U1759,האָליוואוד טעמפּל בית אַל,,,,,1,venues
U1760,האָליוויד,,,,,1,venues
U1761,האָלס,,,,,1,venues
U1762,האָמבורג,Hamburg,Q1055,,,1,settlements
U1763,האָמלער 'אונדזער טעאַטער',,,,,1,venues
U1764,האָמלער געגנט,,,,,1,province
U1765,האָנטער קאַלעדזש,,,,,1,venues
U1766,האָפּטעאַטער,,,,,1,venues
U1767,האָפּקינסאָן-טעאַַטער,,,,,1,venues
U1768,האָפּקינסקאָן טעאַטער,,,,,1,venues
U1769,האָפּרטעאַטער,,,,,1,venues
U1770,האָראָדענקאָ,,,,,1,settlements
U1771,האָרלאָמפּ-קאַניעווסקאַ,,,,,1,venues
U1772,האוסטאַן סטריט און סעקאַנד עוועניו,,,,,1,addresses
U1773,האמלער גוב.,,,,,1,province
U1774,הבימה,,,,,1,venues
U1775,הבימה העברית,,,,,1,venues
U1776,הבימה-טעאַטער,,,,,1,venues
U1777,הויז נומער 16,,,,,1,venues
U1778,הויז פון די גבירישע ברידער קאָרנפעלד,,,,,1,venues
U1779,הויז פֿון הרב קוק,,,,,1,venues
U1780,הויכשול פֿון יוריספּרודענץ און פּאָליטישער עקאָנאָמיע,,,,,1,venues
U1781,הויף,,,,,1,venues
U1782,הויף פֿון יידישן זשיגניצאַ-טעאַטער,,,,,1,venues
U1783,הויף פֿון יידישן זשיגניצאָ-טעאַטער,,,,,1,venues
U1784,הויף-טעאַטער,,,,,1,venues
U1785,הומאָר-פעסטיוואָלן,,,,,1,venues
U1786,היברו דראַמאַטיק קלאָב,,,,,1,venues
U1787,היברו פאַבלישינג קאָ,,,,,1,venues
U1788,היברן ליטעראַטור-סאַסייט,,,,,1,venues
U1789,היברן פּאָבלישינג קאַמפּאַני,,,,,1,venues
U1790,היידעלבערג,,,,,1,settlements
U1791,היים-שטאָט,,,,,1,place
U1792,היינטיגע נייעס,,,,,1,venues
U1793,הילף-אינסטיטוציע,,,,,1,venues
U1794,הינטער,,,,,1,province
U1795,הינטער כאַרקאָוו,,,,,1,place
U1796,הינטער לוגאַנסק,,,,,1,place
U1797,הינטער ריגע,,,,,1,province
U1798,הינטערן פלויט,,,,,1,place
U1799,הינטערשטע ליניעם פֿון פֿראָנט,,,,,1,place
U1800,היפּאָדראָם,,,,,1,venues
U1801,הלוי-כאָר,,,,,1,venues
U1802,העבראיקאַ,,,,,1,venues
U1803,העברעיש. פּוילישער שול,,,,,1,venues
U1804,העיסטינגס סטריט,,,,,1,addresses
U1805,העכערער קרוינישער יידישער שול,,,,,1,venues
U1806,העמאָרקעט טעאַטער,,,,,1,venues
U1807,הענגעןס טעאַטער,,,,,1,venues
U1808,הענרי סטריט,,,,,1,addresses
U1809,הענרי סטריט שול,,,,,1,venues
U1810,הענרי סטריט-שול,,,,,1,venues
U1811,הר הכרמל,,,,,1,venues
U1812,הר חברון-בית עולם,,,,,1,venues
U1813,הר יהודה בית עולם,,,,,1,place
U1814,הר לבנון,,,,,1,place
U1815,הר לבנון בית עולם,,,,,1,place
U1816,הר נבו בית עולם,,,,,1,place
U1817,הר סיני בית עולם,,,,,1,place
U1818,"הר-ציון, ראדאָמער סעקציע",,,,,1,place
U1819,הר-ציון-בית עולם,,,,,1,place
U1820,הר-ציון-בית-עולם,,,,,1,place
U1821,האַמבורג,Hamburg,Q1055,,,1,settlements
U1822,האָטעל בערלאָד,,,,,1,venues
U1823,וו'ניט,,,,,1,venues
U1824,וואַלדהיים בית עולם,,,,,1,place
U1825,וואַלין,,,,,1,province
U1826,וואַלנער-טעאַטער,,,,,1,venues
U1827,וואַלעראַגאָרטן,,,,,1,venues
U1828,וואַלעראַלער האָל,,,,,1,venues
U1829,וואַנדער-טרופּע,,,,,1,venues
U1830,וואַסער-קלאָזעט,,,,,1,place
U1831,וואַריעטע אויף אַלעקסאַנדער-פּלאַץ,,,,,1,venues
U1832,וואַריעטע-טעאַטער,,,,,1,venues
U1833,וואַרשאָו,,,,,1,settlements
U1834,וואַרשע און אין פּראַגע,,,,,1,venues
U1835,וואַרשע לאָדז,,,,,1,venues
U1836,וואַרשע ניו יאָרק,,,,,1,venues
U1837,"וואַרשעווער ""חיים סאָלאָמאָן"" היים",,,,,1,venues
U1838,וואַרשעווער 'עליזעום'-טעאַטער,,,,,1,venues
U1839,וואַרשעווער 'צענטראַל'-טעאַטער,,,,,1,venues
U1840,וואַרשעווער 'צענטראַל'-טעאָטער,,,,,1,venues
U1841,וואַרשעווער אָפּערע,,,,,1,venues
U1842,וואַרשעווער בית עולם,,,,,1,place
U1843,וואַרשעווער גובערניע,,,,,1,province
U1844,וואַרשעווער דייטשער סינאַגאָגע,,,,,1,venues
U1845,וואַרשעווער דראַמקרייז 'קאָמעטאַ',,,,,1,venues
U1846,וואַרשעווער ווענוס,,,,,1,venues
U1847,וואַרשעווער זאַל,,,,,1,venues
U1848,וואַרשעווער זשאַרדען ד'היווער,,,,,1,venues
U1849,וואַרשעווער טלאָמאַצקער סינאַגאָגע,,,,,1,venues
U1850,וואַרשעווער טעאַטער לעטני,,,,,1,venues
U1851,וואַרשעווער טעאַטער עלדאָראַדאָ,,,,,1,venues
U1852,וואַרשעווער טעאַטער „בוף“,,,,,1,venues
U1853,וואַרשעווער יידישן אַרטיסטן-פֿאַראיין,,,,,1,venues
U1854,וואַרשעווער יידישן בית עולם,,,,,1,place
U1855,וואַרשעווער יידישע צייטונג-אויסגאָבעס,,,,,1,venues
U1856,וואַרשעווער יידישער דראַמאַטישער שול,,,,,1,venues
U1857,וואַרשעווער יידישער טעאַטער-סטודיע,,,,,1,venues
U1858,וואַרשעווער כאָרשול,,,,,1,venues
U1859,וואַרשעווער ליטעראַטן- פאַריין,,,,,1,venues
U1860,וואַרשעווער מוראַנאָווער טעאַטער,,,,,1,venues
U1861,וואַרשעווער סינאַגאָגע,,,,,1,venues
U1862,וואַרשעווער סקאָלאָ,,,,,1,venues
U1863,וואַרשעווער סקאָלאָ-טעאַטער,,,,,1,venues
U1864,וואַרשעווער סקאָלאָ-טעאַטער,,,,,1,venues
U1865,וואַרשעווער סקאלא-טעאַטער,,,,,1,venues
U1866,וואַרשעווער עלדאָראַדאָ-טעאַטער,,,,,1,venues
U1867,וואַרשעווער עליזעאום טעאַטער,,,,,1,venues
U1868,וואַרשעווער פּאַוויאַק,,,,,1,place
U1869,וואַרשעווער פּוילישער דראָמאַטישער שול,,,,,1,venues
U1870,וואַרשעווער פֿאַרשטאָט,,,,,1,province
U1871,וואַרשעווער צענטראַל-טעאטער,,,,,1,venues
U1872,וואַרשעווער צענטראָל-טעאַטער,,,,,1,venues
U1873,וואַרשעווער קאַמינסקי טעאַטער,,,,,1,venues
U1874,וואַרשעווער קאָנסערוואַטאָריע,,,,,1,venues
U1875,וואַרשעווער קאמינסקי-טעאַטער,,,,,1,venues
U1876,וואַרשעווער קונסט-אַקאַדעמיע,,,,,1,venues
U1877,וואַרשעווער קונסט-שול,,,,,1,venues
U1878,וואַרשעווער רעגירונגס-אָפּערע,,,,,1,venues
U1879,וואַרשעווער רעגירונגס-טעאַטערס,,,,,1,venues
U1880,וואַרשעווער „הזמיר“,,,,,1,venues
U1881,"וואַרשעווער „זשאַרדען ד'היווער""",,,,,1,venues
U1882,וואַרשעווער „מוראַנאָווער טעאַטער“,,,,,1,venues
U1883,"וואַרשעווער „נאַוואַשטשי""-טעאַטער",,,,,1,venues
U1884,"וואַרשעווער „נאָוואָשטשי""-טעאַטער",,,,,1,venues
U1885,וואַרשעווער „נאָוואָשטשי'-טעאַטער,,,,,1,venues
U1886,וואַרשעווער „סמבטיון“,,,,,1,venues
U1887,וואַרשעווער „סקאָלאַ“,,,,,1,venues
U1888,וואַרשעווער „פּאָוויליאָן-טעאַטער“,,,,,1,venues
U1889,"וואַרשעווער „פֿריינד""",,,,,1,venues
U1890,"וואַרשעווער „צענטראַל""-טעאַטער",,,,,1,venues
U1891,וואַרשעווער „קאַמינסקי-טעאַטער“,,,,,1,venues
U1892,וואַרשעווער פֿאַרלאַג,,,,,1,venues
U1893,וואַשילישאָק,,,,,1,settlements
U1894,וואַשינגטאָן עוועניו און 12-טע גאָס,,,,,1,addresses
U1895,"וואַשינגטאָן, ד. ק.",,,,,1,settlements
U1896,וואָדיאַנקאַ,,,,,1,addresses
U1897,וואָלאָזשינער ישיבה,,,,,1,venues
U1898,וואָלבזשיך,,,,,1,settlements
U1899,וואָלטער דעמראָש מוזיק אינסטיטוט,,,,,1,venues
U1900,וואָליר גוב.,,,,,1,province
U1901,וואָלנאַט-טעאַטער,,,,,1,venues
U1902,וואָלסק,,,,,1,settlements
U1903,וואָלף ליטוואַקס גאָרטן,,,,,1,venues
U1904,וואָלף ליטוואָקס גאָרטן,,,,,1,venues
U1905,וואָלף ליטוואָקס גערטנדל,,,,,1,venues
U1906,וואָלפּער-שול,,,,,1,venues
U1907,"וואָלקאָוויסקער קרייז, גראָדנער גובערניע",,,,,1,province
U1908,וואָסילקאָוו,,,,,1,settlements
